Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Nürnberg,0.82,3.94,-3.12,0.82,2.6,-1.78,0.0,1.34,-1.34,0.82,3.94,-3.12,0,2,-2,1.12,16.7,22.29,43.74,0.1,1.33,54,1,8,22,80.0,16.54,28.59,4,2,4,0,11,6.5,2.29,241.53,100.0,72.07,29.92,0,Bayern München 2-0 Nürnberg,2026-03-28
Bayern München,3.94,0.82,3.12,2.6,0.82,1.78,1.34,0.0,1.34,3.94,0.82,3.12,2,0,2,-1.12,83.3,77.71,46.61,1.33,0.1,343,23,22,8,16.54,80.0,5.44,2,4,33,10,9,277.1,97.71,0.0,0.0,168.83,70.08,0,Bayern München 2-0 Nürnberg,2026-03-28
RB Leipzig,3.62,0.74,2.88,2.89,0.57,2.32,0.72,0.17,0.55,3.62,0.74,2.88,1,1,0,-2.88,61.5,60.65,42.31,1.49,0.16,188,21,19,18,12.75,112.5,7.37,10,10,22,9,9,138.5,78.87,15.33,12.08,92.13,57.0,0,Carl Zeiss Jena 1-1 RB Leipzig,2026-03-27
Carl Zeiss Jena,0.74,3.62,-2.88,0.57,2.89,-2.32,0.17,0.72,-0.55,0.74,3.62,-2.88,1,1,0,2.88,38.5,39.35,46.18,0.16,1.49,144,3,18,19,112.5,12.75,12.45,10,10,16,8,12,37.1,21.13,111.6,87.92,69.5,43.0,0,Carl Zeiss Jena 1-1 RB Leipzig,2026-03-27
Werder Bremen,1.77,1.9,-0.13,1.01,1.64,-0.63,0.0,0.26,-0.26,1.01,1.9,-0.89,1,4,-3,-2.87,59.6,50.18,43.0,0.58,0.76,178,13,13,15,22.41,19.74,7.9,7,5,15,5,6,80.5,44.9,25.0,20.6,51.3,17.28,2,Union Berlin 4-1 Werder Bremen,2026-03-23
Union Berlin,1.9,1.77,0.13,1.64,1.01,0.63,0.26,0.0,0.26,1.9,1.01,0.89,4,1,3,2.87,40.4,49.82,47.3,0.76,0.58,156,12,15,13,19.74,22.41,11.47,5,7,12,3,16,98.8,55.1,96.33,79.4,245.62,82.72,1,Union Berlin 4-1 Werder Bremen,2026-03-23
Carl Zeiss Jena,0.5,2.13,-1.63,0.24,2.09,-1.85,0.27,0.03,0.24,0.5,2.13,-1.63,0,1,-1,0.63,38.1,32.69,40.4,0.3,1.31,127,5,9,18,30.0,13.74,14.36,7,7,11,4,10,21.2,10.46,64.93,90.77,21.0,10.81,0,Bayer Leverkusen 1-0 Carl Zeiss Jena,2026-03-22
Bayer Leverkusen,2.13,0.5,1.63,2.09,0.24,1.85,0.03,0.27,-0.24,2.13,0.5,1.63,1,0,1,-0.63,61.9,67.31,49.43,1.31,0.3,286,20,18,9,13.74,30.0,8.74,7,7,46,9,11,181.4,89.54,6.6,9.23,173.27,89.19,4,Bayer Leverkusen 1-0 Carl Zeiss Jena,2026-03-22
Köln,1.35,0.84,0.51,1.21,0.76,0.45,0.14,0.09,0.05,1.35,0.84,0.51,2,1,1,0.49,56.2,59.8,48.05,0.65,0.28,180,12,13,8,20.0,28.57,7.19,5,6,15,4,12,110.5,76.52,8.0,14.27,96.97,75.94,4,Nürnberg 1-2 Köln,2026-03-22
Nürnberg,0.84,1.35,-0.51,0.76,1.21,-0.45,0.09,0.14,-0.05,0.84,1.35,-0.51,1,2,-1,-0.49,43.8,40.2,43.47,0.28,0.65,101,6,8,13,28.57,20.0,7.1,6,5,17,7,23,33.9,23.48,48.07,85.73,30.73,24.06,2,Nürnberg 1-2 Köln,2026-03-22
Freiburg,0.63,1.02,-0.39,0.45,1.02,-0.57,0.18,0.0,0.18,0.63,1.02,-0.39,0,2,-2,-1.61,48.4,44.96,43.57,0.42,0.56,159,13,11,14,26.19,25.0,10.79,8,3,17,6,8,71.0,39.1,64.53,63.18,71.5,36.91,0,RB Leipzig 2-0 Freiburg,2026-03-22
RB Leipzig,1.02,0.63,0.39,1.02,0.45,0.57,0.0,0.18,-0.18,1.02,0.63,0.39,2,0,2,1.61,51.6,55.04,43.36,0.56,0.42,165,11,14,11,25.0,26.19,18.11,3,8,13,4,14,110.6,60.9,37.6,36.82,122.2,63.09,1,RB Leipzig 2-0 Freiburg,2026-03-22
Wolfsburg,2.34,0.54,1.8,1.58,0.45,1.13,0.76,0.08,0.68,2.34,0.54,1.8,1,0,1,-0.8,60.6,76.06,51.34,0.94,0.41,366,16,16,5,17.02,12.2,11.84,11,4,24,7,9,210.0,86.38,25.13,24.34,181.57,77.85,0,Hoffenheim 0-1 Wolfsburg,2026-03-21
Hoffenheim,0.54,2.34,-1.8,0.45,1.58,-1.13,0.08,0.76,-0.68,0.54,2.34,-1.8,0,1,-1,0.8,39.4,23.94,37.19,0.41,0.94,97,8,5,16,12.2,17.02,21.09,4,11,10,1,4,33.1,13.62,78.13,75.66,51.67,22.15,0,Hoffenheim 0-1 Wolfsburg,2026-03-21
Hamburger SV,0.17,3.71,-3.54,0.13,2.38,-2.25,0.03,0.57,-0.54,0.17,2.95,-2.78,1,4,-3,0.54,33.9,28.03,41.66,0.18,1.37,98,2,4,14,22.22,10.22,11.86,2,7,9,2,9,19.6,9.99,85.33,98.01,31.4,14.27,0,Eintracht Frankfurt 4-1 Hamburger SV,2026-03-21
Eintracht Frankfurt,3.71,0.17,3.54,2.38,0.13,2.25,0.57,0.03,0.54,2.95,0.17,2.78,4,1,3,-0.54,66.1,71.97,50.47,1.37,0.18,297,29,14,4,10.22,22.22,5.88,7,2,24,6,18,176.6,90.01,1.73,1.99,188.57,85.73,1,Eintracht Frankfurt 4-1 Hamburger SV,2026-03-21
