Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Servette,1.57,1.91,-0.34,0.7,1.85,-1.15,0.1,0.05,0.05,0.81,1.91,-1.1,1,3,-2,-1.66,49.4,50.0,50.82,0.42,0.84,201,10,12,14,28.57,16.67,12.0,3,5,27,5,11,107.1,49.63,45.6,63.27,72.6,38.48,2,Servette 1-3 Thun,2026-02-08
Young Boys,0.83,1.02,-0.19,0.77,0.56,0.21,0.06,0.46,-0.4,0.83,1.02,-0.19,1,1,0,0.19,48.6,41.44,42.01,0.46,0.36,142,8,8,13,17.39,36.11,10.34,1,10,10,4,13,56.7,34.55,52.2,49.87,48.13,39.06,0,Grasshoppers 1-1 Young Boys,2026-02-07
Grasshoppers,1.02,0.83,0.19,0.56,0.77,-0.21,0.46,0.06,0.4,1.02,0.83,0.19,1,1,0,-0.19,51.4,58.56,48.02,0.36,0.46,209,11,13,8,36.11,17.39,7.12,10,1,21,5,17,107.4,65.45,52.47,50.13,75.1,60.94,3,Grasshoppers 1-1 Young Boys,2026-02-07
Lugano,2.23,1.64,0.59,1.46,1.64,-0.18,0.0,0.0,0.0,1.47,1.64,-0.17,1,1,0,-0.59,67.5,64.48,46.92,0.92,0.6,249,17,15,11,16.3,18.33,6.91,2,4,20,3,18,144.8,77.1,11.53,10.18,84.5,53.51,0,Winterthur 1-1 Lugano,2026-02-07
Winterthur,1.64,2.23,-0.59,1.64,1.46,0.18,0.0,0.0,0.0,1.64,1.47,0.17,1,1,0,0.59,32.5,35.52,45.42,0.6,0.92,117,11,11,15,18.33,16.3,11.97,4,2,14,2,24,43.0,22.9,101.73,89.82,73.4,46.49,0,Winterthur 1-1 Lugano,2026-02-07
Luzern,2.15,0.74,1.41,2.0,0.65,1.35,0.16,0.09,0.07,2.15,0.74,1.41,0,0,0,-1.41,50.2,47.65,48.57,1.38,1.15,207,17,16,12,11.59,10.43,7.29,3,4,25,4,18,92.7,50.68,34.4,63.24,90.47,55.15,0,Sion 0-0 Luzern,2026-02-07
Sion,0.74,2.15,-1.41,0.65,2.0,-1.35,0.09,0.16,-0.07,0.74,2.15,-1.41,0,0,0,1.41,49.8,52.35,50.52,1.15,1.38,213,14,12,16,10.43,11.59,9.74,4,3,14,3,14,90.2,49.32,20.0,36.76,73.57,44.85,1,Sion 0-0 Luzern,2026-02-07
Zürich,0.78,2.2,-1.42,0.54,2.2,-1.66,0.24,0.0,0.24,0.78,2.2,-1.42,0,3,-3,-1.58,41.7,41.46,46.34,0.42,0.86,164,14,10,15,23.81,17.44,9.22,9,2,11,4,13,45.3,23.01,68.27,81.4,37.19,17.52,3,Young Boys 3-0 Zürich,2026-02-01
Young Boys,2.2,0.78,1.42,2.2,0.54,1.66,0.0,0.24,-0.24,2.2,0.78,1.42,3,0,3,1.58,58.3,58.54,48.84,0.86,0.42,249,14,15,10,17.44,23.81,8.03,2,9,21,7,14,151.6,76.99,15.6,18.6,175.09,82.48,1,Young Boys 3-0 Zürich,2026-02-01
Thun,0.69,2.38,-1.69,0.59,2.12,-1.53,0.1,0.26,-0.16,0.69,2.38,-1.69,2,1,1,2.69,44.8,49.05,44.23,0.25,0.85,161,15,11,18,44.0,21.18,9.21,6,3,16,6,24,47.1,29.16,48.07,54.41,80.7,42.47,7,Basel 1-2 Thun,2026-02-01
Basel,2.38,0.69,1.69,2.12,0.59,1.53,0.26,0.1,0.16,2.38,0.69,1.69,1,2,-1,-2.69,55.2,50.95,48.04,0.85,0.25,208,14,18,11,21.18,44.0,8.06,3,6,20,4,8,114.4,70.84,40.27,45.59,109.3,57.53,0,Basel 1-2 Thun,2026-02-01
St.Gallen,2.33,1.9,0.43,1.33,1.83,-0.5,0.25,0.08,0.17,1.57,1.9,-0.33,2,2,0,-0.43,36.8,41.87,50.31,0.55,1.16,133,12,10,11,18.18,9.48,9.81,3,3,14,2,16,45.8,30.78,74.13,91.29,92.03,71.56,2,Luzern 2-2 St.Gallen,2026-02-01
Luzern,1.9,2.33,-0.43,1.83,1.33,0.5,0.08,0.25,-0.17,1.9,1.57,0.33,2,2,0,0.43,63.2,58.13,43.96,1.16,0.55,184,20,11,10,9.48,18.18,7.37,3,3,24,6,17,103.0,69.22,7.07,8.71,36.57,28.44,1,Luzern 2-2 St.Gallen,2026-02-01
Lugano,3.49,1.05,2.44,3.42,0.71,2.71,0.07,0.35,-0.28,3.49,1.05,2.44,1,1,0,-2.44,65.5,57.5,43.14,1.1,0.6,215,12,14,11,12.73,18.33,9.88,1,5,16,6,12,118.4,64.88,13.0,8.04,55.23,30.62,0,Grasshoppers 1-1 Lugano,2026-01-31
Grasshoppers,1.05,3.49,-2.44,0.71,3.42,-2.71,0.35,0.07,0.28,1.05,3.49,-2.44,1,1,0,2.44,34.5,42.5,48.09,0.6,1.1,158,11,11,14,18.33,12.73,13.97,5,1,12,3,16,64.1,35.12,148.73,91.96,125.17,69.38,2,Grasshoppers 1-1 Lugano,2026-01-31
Lausanne-Sport,1.13,1.76,-0.63,1.06,1.5,-0.44,0.07,0.26,-0.19,1.13,1.76,-0.63,1,2,-1,-0.37,60.8,63.82,52.78,1.04,0.42,279,18,18,16,17.31,38.1,5.7,5,6,22,8,12,176.3,74.67,7.0,10.78,144.2,57.88,1,Winterthur 2-1 Lausanne-Sport,2026-01-31
Winterthur,1.76,1.13,0.63,1.5,1.06,0.44,0.26,0.07,0.19,1.76,1.13,0.63,2,1,1,0.37,39.2,36.18,47.1,0.42,1.04,136,12,16,18,38.1,17.31,9.78,6,5,12,4,12,59.8,25.33,57.93,89.22,104.93,42.12,0,Winterthur 2-1 Lausanne-Sport,2026-01-31
Sion,1.29,1.16,0.13,1.29,1.15,0.14,0.0,0.01,-0.01,1.29,1.16,0.13,3,3,0,-0.13,50.4,52.02,46.79,0.88,1.07,218,13,10,10,11.36,9.35,14.39,1,8,19,0,13,107.4,52.06,46.0,48.69,62.84,27.68,0,Servette 3-3 Sion,2026-01-31
Servette,1.16,1.29,-0.13,1.15,1.29,-0.14,0.01,0.0,0.01,1.16,1.29,-0.13,3,3,0,0.13,49.6,47.98,47.25,1.07,0.88,220,19,10,10,9.35,11.36,9.93,8,1,21,2,13,98.9,47.94,48.47,51.31,164.16,72.32,1,Servette 3-3 Sion,2026-01-31
Basel,3.35,3.86,-0.51,2.94,1.69,1.25,0.41,1.41,-1.0,3.35,3.1,0.25,4,3,1,1.51,52.3,51.71,48.35,1.31,0.87,166,18,24,17,18.32,19.54,7.29,3,3,17,5,9,123.7,60.08,18.53,42.76,124.93,60.05,0,Zürich 3-4 Basel,2026-01-25
Zürich,3.86,3.35,0.51,1.69,2.94,-1.25,1.41,0.41,1.0,3.1,3.35,-0.25,3,4,-1,-1.51,47.7,48.29,47.72,0.87,1.31,148,12,17,24,19.54,18.32,11.0,3,3,13,10,17,82.2,39.92,24.8,57.24,83.1,39.95,2,Zürich 3-4 Basel,2026-01-25
Servette,2.5,1.7,0.8,0.87,1.7,-0.83,0.86,0.0,0.86,1.74,1.7,0.04,4,2,2,1.2,63.2,55.04,42.0,0.74,0.39,171,10,11,15,14.86,38.46,8.79,1,2,28,9,13,82.0,65.29,15.47,16.45,62.87,34.77,0,St.Gallen 2-4 Servette,2026-01-25
St.Gallen,1.7,2.5,-0.8,1.7,0.87,0.83,0.0,0.86,-0.86,1.7,1.74,-0.04,2,4,-2,-1.2,36.8,44.96,42.53,0.39,0.74,112,6,15,11,38.46,14.86,12.91,2,1,9,1,10,43.6,34.71,78.6,83.55,117.97,65.23,3,St.Gallen 2-4 Servette,2026-01-25
Young Boys,3.56,2.86,0.7,3.28,2.49,0.79,0.28,0.37,-0.09,3.56,2.86,0.7,1,4,-3,-3.7,60.3,51.25,45.13,1.37,0.75,208,14,21,15,15.33,20.0,7.12,4,8,16,6,15,114.0,64.01,7.47,7.17,58.38,32.11,0,Thun 4-1 Young Boys,2026-01-25
Thun,2.86,3.56,-0.7,2.49,3.28,-0.79,0.37,0.28,0.09,2.86,3.56,-0.7,4,1,3,3.7,39.7,48.75,49.09,0.75,1.37,150,17,15,21,20.0,15.33,9.71,8,4,17,4,15,64.1,35.99,96.67,92.83,123.43,67.89,4,Thun 4-1 Young Boys,2026-01-25
Luzern,0.73,1.13,-0.4,0.67,1.04,-0.37,0.06,0.09,-0.03,0.73,1.13,-0.4,1,1,0,0.4,41.7,42.37,45.91,0.43,0.58,162,9,4,13,9.3,22.41,10.78,6,4,12,4,20,41.5,27.54,53.33,69.69,56.23,40.3,1,Sion 1-1 Luzern,2026-01-24
Sion,1.13,0.73,0.4,1.04,0.67,0.37,0.09,0.06,0.03,1.13,0.73,0.4,1,1,0,-0.4,58.3,57.63,49.69,0.58,0.43,225,14,13,4,22.41,9.3,7.24,4,6,29,5,16,109.2,72.46,23.2,30.31,83.3,59.7,1,Sion 1-1 Luzern,2026-01-24
