Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Viktoria Plzeň,3.84,0.69,3.15,3.57,0.57,3.0,0.27,0.12,0.15,3.84,0.69,3.15,1,0,1,-2.15,54.9,62.94,49.97,0.69,0.72,208,16,19,9,27.54,12.5,8.06,4,3,29,11,8,148.4,80.13,27.13,48.62,175.83,85.9,1,Viktoria Plzeň 1-0 Sigma Olomouc,2025-09-13
Dukla Praha,2.06,1.67,0.39,2.04,0.84,1.2,0.02,0.07,-0.05,2.06,0.91,1.15,1,1,0,-0.39,37.2,39.06,44.49,0.87,1.37,98,9,11,14,12.64,10.22,9.33,1,0,15,4,20,55.5,35.04,49.67,89.22,82.7,52.8,2,Zlín 1-1 Dukla Praha,2025-09-13
Zlín,1.67,2.06,-0.39,0.84,2.04,-1.2,0.07,0.02,0.05,0.91,2.06,-1.15,1,1,0,0.39,62.8,60.94,48.69,1.37,0.87,182,14,14,11,10.22,12.64,5.59,0,1,27,8,18,102.9,64.96,6.0,10.78,73.93,47.2,7,Zlín 1-1 Dukla Praha,2025-09-13
Zlín,0.97,1.62,-0.65,0.87,1.3,-0.43,0.1,0.31,-0.21,0.97,1.62,-0.65,1,3,-2,-1.35,34.6,32.83,42.61,0.24,0.76,114,7,10,14,41.67,18.42,13.77,4,2,17,3,15,16.2,9.99,140.93,98.33,40.13,19.51,2,Sparta Praha 3-1 Zlín,2025-08-31
Sparta Praha,1.62,0.97,0.65,1.3,0.87,0.43,0.31,0.1,0.21,1.62,0.97,0.65,3,1,2,1.35,65.4,67.17,46.46,0.76,0.24,256,15,14,10,18.42,41.67,8.3,2,4,16,5,11,145.9,90.01,2.4,1.67,165.51,80.49,0,Sparta Praha 3-1 Zlín,2025-08-31
Baník Ostrava,1.62,1.26,0.36,1.59,1.07,0.52,0.03,0.2,-0.17,1.62,1.26,0.36,0,1,-1,-1.36,54.5,50.98,40.84,0.92,1.25,148,13,9,13,9.78,10.4,14.25,2,11,27,3,11,73.2,48.87,16.87,12.52,31.27,15.62,0,Sigma Olomouc 1-0 Baník Ostrava,2025-08-31
Sigma Olomouc,1.26,1.62,-0.36,1.07,1.59,-0.52,0.2,0.03,0.17,1.26,1.62,-0.36,1,0,1,1.36,45.5,49.02,49.72,1.25,0.92,201,11,13,9,10.4,9.78,10.09,11,2,22,5,10,76.6,51.13,117.87,87.48,168.97,84.38,2,Sigma Olomouc 1-0 Baník Ostrava,2025-08-31
Viktoria Plzeň,0.5,2.18,-1.68,0.5,1.57,-1.07,0.0,0.62,-0.62,0.5,2.18,-1.68,1,1,0,1.68,44.8,47.02,47.21,0.69,1.3,139,9,8,15,11.59,11.54,7.02,4,5,7,2,20,62.6,43.17,44.47,77.83,91.1,61.68,2,Slovan Liberec 1-1 Viktoria Plzeň,2025-08-31
Slovan Liberec,2.18,0.5,1.68,1.57,0.5,1.07,0.62,0.0,0.62,2.18,0.5,1.68,1,1,0,-1.68,55.2,52.98,48.51,1.3,0.69,184,20,15,8,11.54,11.59,5.42,5,4,19,6,14,82.4,56.83,12.67,22.17,56.6,38.32,4,Slovan Liberec 1-1 Viktoria Plzeň,2025-08-31
Slavia Praha,4.24,0.91,3.33,3.31,0.09,3.22,0.93,0.06,0.87,4.24,0.15,4.09,3,1,2,-1.33,54.0,61.83,51.64,1.13,0.46,215,23,23,7,20.35,15.22,8.77,3,1,17,11,17,196.0,82.39,42.2,56.97,207.8,91.8,0,Mladá Boleslav 1-3 Slavia Praha,2025-08-30
Mladá Boleslav,0.91,4.24,-3.33,0.09,3.31,-3.22,0.06,0.93,-0.87,0.15,4.24,-4.09,1,3,-2,1.33,46.0,38.17,41.89,0.46,1.13,125,5,7,23,15.22,20.35,9.81,1,3,12,5,13,41.9,17.61,31.87,43.03,18.57,8.2,0,Mladá Boleslav 1-3 Slavia Praha,2025-08-30
Bohemians 1905,1.07,1.98,-0.91,0.9,1.83,-0.93,0.17,0.15,0.02,1.07,1.98,-0.91,1,1,0,0.91,58.5,65.17,47.82,0.65,0.46,225,11,11,15,16.92,32.61,10.96,4,0,29,6,10,106.8,65.24,27.07,24.5,80.73,41.53,1,Pardubice 1-1 Bohemians 1905,2025-08-30
Pardubice,1.98,1.07,0.91,1.83,0.9,0.93,0.15,0.17,-0.02,1.98,1.07,0.91,1,1,0,-0.91,41.5,34.83,40.49,0.46,0.65,98,15,15,11,32.61,16.92,15.42,0,4,15,5,11,56.9,34.76,83.4,75.5,113.67,58.47,0,Pardubice 1-1 Bohemians 1905,2025-08-30
Teplice,0.76,2.99,-2.23,0.74,2.46,-1.72,0.03,0.53,-0.5,0.76,2.99,-2.23,1,4,-3,-0.77,43.6,60.08,47.43,0.48,0.71,156,13,13,10,27.08,14.08,11.64,5,4,14,4,12,80.6,64.84,100.27,93.01,71.66,56.64,3,Karviná 4-1 Teplice,2025-08-30
Karviná,2.99,0.76,2.23,2.46,0.74,1.72,0.53,0.03,0.5,2.99,0.76,2.23,4,1,3,0.77,56.4,39.92,38.09,0.71,0.48,124,10,10,13,14.08,27.08,9.59,4,5,4,2,17,43.7,35.16,7.53,6.99,54.86,43.36,2,Karviná 4-1 Teplice,2025-08-30
Jablonec,0.96,1.98,-1.02,0.71,1.66,-0.95,0.25,0.31,-0.06,0.96,1.98,-1.02,2,0,2,3.02,47.4,33.13,42.48,0.33,1.26,125,8,8,18,24.24,14.29,10.79,3,8,16,8,16,34.8,17.67,29.4,50.34,47.07,27.03,1,Slovácko 0-2 Jablonec,2025-08-30
