Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Podbrezová,3.86,0.7,3.16,3.1,0.67,2.43,0.0,0.02,-0.02,3.1,0.7,2.4,4,2,2,-1.16,54.9,51.76,43.68,0.34,0.41,189,3,15,8,44.12,19.51,11.33,2,5,10,1,13,117.7,65.83,55.13,41.77,136.03,71.41,1,FC Košice 2-4 Podbrezová,2025-10-25
FC Košice,0.7,3.86,-3.16,0.67,3.1,-2.43,0.02,0.0,0.02,0.7,3.1,-2.4,2,4,-2,1.16,45.1,48.24,44.6,0.41,0.34,184,8,8,15,19.51,44.12,14.86,5,2,11,2,12,61.1,34.17,76.87,58.23,54.47,28.59,1,FC Košice 2-4 Podbrezová,2025-10-25
Skalica,2.36,2.84,-0.48,2.15,1.87,0.28,0.21,0.2,0.01,2.36,2.08,0.28,2,3,-1,-0.52,51.7,56.95,50.64,1.37,1.11,216,14,20,16,14.6,14.41,11.63,6,2,23,6,13,140.6,65.46,40.53,64.2,133.0,63.83,2,Žilina 3-2 Skalica,2025-10-25
Žilina,2.84,2.36,0.48,1.87,2.15,-0.28,0.2,0.21,-0.01,2.08,2.36,-0.28,3,2,1,0.52,48.3,43.05,41.93,1.11,1.37,148,15,16,20,14.41,14.6,10.03,2,6,16,6,10,74.2,34.54,22.6,35.8,75.37,36.17,1,Žilina 3-2 Skalica,2025-10-25
DAC 1904,3.26,1.15,2.11,2.5,1.15,1.35,0.0,0.0,0.0,2.5,1.15,1.35,4,2,2,-0.11,55.3,50.0,45.11,0.79,0.48,175,13,20,11,25.32,22.92,10.22,2,3,17,5,13,82.0,61.42,31.33,24.76,61.93,44.51,0,Zemplín Michalovce 2-4 DAC 1904,2025-10-25
Zemplín Michalovce,1.15,3.26,-2.11,1.15,2.5,-1.35,0.0,0.0,0.0,1.15,2.5,-1.35,2,4,-2,0.11,44.7,50.0,47.81,0.48,0.79,161,8,11,20,22.92,25.32,11.06,3,2,17,3,15,51.5,38.58,95.2,75.24,77.2,55.49,0,Zemplín Michalovce 2-4 DAC 1904,2025-10-25
Komárno,1.31,1.76,-0.45,0.51,1.76,-1.25,0.04,0.0,0.04,0.55,1.76,-1.21,1,0,1,1.45,37.6,50.21,49.38,0.38,1.2,132,6,10,11,26.32,9.17,9.27,4,3,14,3,26,70.8,47.84,86.67,98.71,131.33,75.55,3,Trenčín 0-1 Komárno,2025-10-25
Trenčín,1.76,1.31,0.45,1.76,0.51,1.25,0.0,0.04,-0.04,1.76,0.55,1.21,0,1,-1,-1.45,62.4,49.79,43.5,1.2,0.38,164,8,11,10,9.17,26.32,5.36,3,4,19,1,14,77.2,52.16,1.13,1.29,42.5,24.45,0,Trenčín 0-1 Komárno,2025-10-25
Žilina,1.16,3.7,-2.54,1.1,2.85,-1.75,0.06,0.85,-0.79,1.16,3.7,-2.54,2,1,1,3.54,34.6,31.68,46.54,0.52,1.84,119,9,13,26,25.0,14.13,12.28,3,8,11,1,16,40.5,17.09,92.93,93.62,77.53,43.54,0,DAC 1904 1-2 Žilina,2025-10-19
DAC 1904,3.7,1.16,2.54,2.85,1.1,1.75,0.85,0.06,0.79,3.7,1.16,2.54,1,2,-1,-3.54,65.4,68.32,49.48,1.84,0.52,266,15,26,13,14.13,25.0,6.19,8,3,38,9,13,196.5,82.91,6.33,6.38,100.53,56.46,0,DAC 1904 1-2 Žilina,2025-10-19
Zemplín Michalovce,1.38,2.8,-1.42,1.25,2.8,-1.55,0.13,0.0,0.13,1.38,2.8,-1.42,2,3,-1,0.42,60.7,53.92,47.34,0.62,0.86,247,12,9,12,14.52,13.95,10.78,2,1,14,3,13,90.3,45.1,11.87,12.17,62.23,35.51,1,FC Košice 3-2 Zemplín Michalovce,2025-10-19
FC Košice,2.8,1.38,1.42,2.8,1.25,1.55,0.0,0.13,-0.13,2.8,1.38,1.42,3,2,1,-0.42,39.3,46.08,47.73,0.86,0.62,173,16,12,9,13.95,14.52,14.21,1,2,15,2,12,109.9,54.9,85.67,87.83,113.03,64.49,1,FC Košice 3-2 Zemplín Michalovce,2025-10-19
Slovan Bratislava,1.57,0.59,0.98,1.57,0.59,0.98,0.0,0.0,0.0,1.57,0.59,0.98,2,0,2,1.02,53.1,42.95,48.55,0.7,0.53,215,15,9,9,12.86,16.98,6.57,5,7,8,1,13,91.8,51.28,23.07,24.93,69.13,43.19,2,Spartak Trnava 0-2 Slovan Bratislava,2025-10-18
Spartak Trnava,0.59,1.57,-0.98,0.59,1.57,-0.98,0.0,0.0,0.0,0.59,1.57,-0.98,0,2,-2,-1.02,46.9,57.05,50.53,0.53,0.7,212,8,9,9,16.98,12.86,7.05,7,5,29,6,26,87.2,48.72,69.47,75.07,90.93,56.81,5,Spartak Trnava 0-2 Slovan Bratislava,2025-10-18
Skalica,1.4,2.56,-1.16,1.38,1.8,-0.42,0.02,0.0,0.02,1.4,1.8,-0.4,1,1,0,1.16,37.3,42.4,48.14,0.53,1.13,137,9,11,17,20.75,15.04,13.79,3,3,21,8,13,51.5,31.77,113.0,97.81,105.9,67.48,4,Trenčín 1-1 Skalica,2025-10-18
Trenčín,2.56,1.4,1.16,1.8,1.38,0.42,0.0,0.02,-0.02,1.8,1.4,0.4,1,1,0,-1.16,62.7,57.6,45.38,1.13,0.53,201,17,17,11,15.04,20.75,10.48,3,3,23,3,7,110.6,68.23,2.53,2.19,51.03,32.52,1,Trenčín 1-1 Skalica,2025-10-18
Komárno,0.96,1.16,-0.2,0.96,1.03,-0.07,0.0,0.13,-0.13,0.96,1.16,-0.2,1,0,1,1.2,42.4,36.94,44.64,0.53,0.64,135,5,9,13,16.98,20.31,10.9,2,4,16,2,12,37.0,21.54,45.53,73.36,53.77,37.02,1,Ružomberok 0-1 Komárno,2025-10-18
Ružomberok,1.16,0.96,0.2,1.03,0.96,0.07,0.13,0.0,0.13,1.16,0.96,0.2,0,1,-1,-1.2,57.6,63.06,52.45,0.64,0.53,268,17,13,9,20.31,16.98,8.17,4,2,29,7,12,134.8,78.46,16.53,26.64,91.47,62.98,6,Ružomberok 0-1 Komárno,2025-10-18
Podbrezová,2.12,3.19,-1.07,1.3,1.91,-0.61,0.06,0.52,-0.46,1.36,2.43,-1.07,2,2,0,1.07,55.9,45.17,44.94,1.05,1.12,178,17,14,15,13.33,13.39,8.89,6,5,19,8,11,93.1,42.71,31.13,29.08,50.4,30.11,1,Tatran Prešov 2-2 Podbrezová,2025-10-18
Tatran Prešov,3.19,2.12,1.07,1.91,1.3,0.61,0.52,0.06,0.46,2.43,1.36,1.07,2,2,0,-1.07,44.1,54.83,50.33,1.12,1.05,179,19,15,14,13.39,13.33,12.1,5,6,20,6,7,124.9,57.29,75.93,70.92,117.0,69.89,5,Tatran Prešov 2-2 Podbrezová,2025-10-18
DAC 1904,2.48,1.6,0.88,1.71,0.72,0.99,0.01,0.11,-0.1,1.72,0.84,0.88,1,1,0,-0.88,66.2,70.69,49.19,1.9,0.48,244,21,23,10,12.11,20.83,5.39,8,0,28,6,13,165.4,88.78,1.33,1.43,98.5,69.06,1,Skalica 1-1 DAC 1904,2025-10-05
Skalica,1.6,2.48,-0.88,0.72,1.71,-0.99,0.11,0.01,0.1,0.84,1.72,-0.88,1,1,0,0.88,33.8,29.31,44.08,0.48,1.9,101,8,10,23,20.83,12.11,12.2,0,8,19,5,13,20.9,11.22,91.47,98.57,44.13,30.94,1,Skalica 1-1 DAC 1904,2025-10-05
