Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
GKS Katowice,0.88,1.47,-0.59,0.72,1.47,-0.75,0.16,0.0,0.16,0.88,1.47,-0.59,0,1,-1,-0.41,42.9,49.49,47.73,0.67,0.41,201,11,14,11,20.9,26.83,10.3,10,3,25,6,15,57.9,41.12,122.33,82.66,112.7,64.35,1,GKS Katowice 0-1 Lech Poznań,2025-10-05
Motor Lublin,0.52,2.77,-2.25,0.36,1.72,-1.36,0.16,0.3,-0.14,0.52,2.01,-1.49,0,2,-2,0.25,46.3,34.35,44.12,0.62,1.06,186,12,5,22,8.06,20.75,10.66,6,11,19,5,15,29.7,12.18,65.73,47.11,14.0,4.45,1,Raków Częstochowa 2-0 Motor Lublin,2025-10-05
Raków Częstochowa,2.77,0.52,2.25,1.72,0.36,1.36,0.3,0.16,0.14,2.01,0.52,1.49,2,0,2,-0.25,53.7,65.65,53.73,1.06,0.62,315,23,22,5,20.75,8.06,10.16,11,6,16,4,12,214.1,87.82,73.8,52.89,300.7,95.55,1,Raków Częstochowa 2-0 Motor Lublin,2025-10-05
Korona Kielce,1.14,1.65,-0.51,0.79,1.19,-0.4,0.35,0.45,-0.1,1.14,1.65,-0.51,1,3,-2,-1.49,31.4,28.71,42.84,0.5,0.81,109,10,14,18,28.0,22.22,14.56,5,7,15,7,10,33.6,14.62,125.13,89.89,31.19,15.98,2,Jagiellonia Białystok 3-1 Korona Kielce,2025-10-05
Jagiellonia Białystok,1.65,1.14,0.51,1.19,0.79,0.4,0.45,0.35,0.1,1.65,1.14,0.51,3,1,2,1.49,68.6,71.29,51.02,0.81,0.5,361,16,18,14,22.22,28.0,9.04,7,5,22,7,9,196.2,85.38,14.07,10.11,163.94,84.02,0,Jagiellonia Białystok 3-1 Korona Kielce,2025-10-05
Cracovia,1.54,1.07,0.47,1.45,0.69,0.76,0.09,0.37,-0.28,1.54,1.07,0.47,1,2,-1,-1.47,62.4,61.28,45.73,0.55,0.14,225,10,13,8,23.64,57.14,8.3,4,4,26,6,17,132.7,74.76,25.87,19.36,64.37,45.17,0,Arka Gdynia 2-1 Cracovia,2025-10-04
Arka Gdynia,1.07,1.54,-0.47,0.69,1.45,-0.76,0.37,0.09,0.28,1.07,1.54,-0.47,2,1,1,1.47,37.6,38.72,45.44,0.14,0.55,131,7,8,13,57.14,23.64,11.73,4,4,13,4,20,44.8,25.24,107.73,80.64,78.13,54.83,1,Arka Gdynia 2-1 Cracovia,2025-10-04
Zagłębie Lubin,1.84,1.45,0.39,1.84,1.3,0.54,0.0,0.15,-0.15,1.84,1.45,0.39,1,3,-2,-2.39,50.5,47.1,48.82,1.1,0.89,173,14,18,18,16.36,20.22,8.62,4,6,18,6,13,52.5,34.36,25.73,32.43,49.7,29.05,7,Radomiak Radom 3-1 Zagłębie Lubin,2025-10-04
Radomiak Radom,1.45,1.84,-0.39,1.3,1.84,-0.54,0.15,0.0,0.15,1.45,1.84,-0.39,3,1,2,2.39,49.5,52.9,52.3,0.89,1.1,182,15,18,18,20.22,16.36,12.35,6,4,22,5,11,100.3,65.64,53.6,67.57,121.37,70.95,4,Radomiak Radom 3-1 Zagłębie Lubin,2025-10-04
Widzew Łódź,2.07,0.85,1.22,2.07,0.66,1.41,0.0,0.19,-0.19,2.07,0.85,1.22,4,2,2,0.78,46.6,45.2,44.58,0.78,0.44,138,9,14,9,17.95,20.45,9.11,3,6,17,4,16,79.3,52.76,36.4,48.66,91.33,60.34,0,Nieciecza 2-4 Widzew Łódź,2025-10-04
Nieciecza,0.85,2.07,-1.22,0.66,2.07,-1.41,0.19,0.0,0.19,0.85,2.07,-1.22,2,4,-2,-0.78,53.4,54.8,47.3,0.44,0.78,191,12,9,14,20.45,17.95,9.93,6,3,11,3,15,71.0,47.24,38.4,51.34,60.03,39.66,1,Nieciecza 2-4 Widzew Łódź,2025-10-04
Piast Gliwice,1.63,3.45,-1.82,1.63,2.57,-0.94,0.0,0.13,-0.13,1.63,2.69,-1.06,1,2,-1,0.82,52.4,45.15,42.52,0.52,1.23,167,6,8,27,15.38,21.95,11.62,2,5,14,1,16,41.3,23.37,47.93,33.03,58.57,22.38,4,Pogoń Szczecin 2-1 Piast Gliwice,2025-10-03
Pogoń Szczecin,3.45,1.63,1.82,2.57,1.63,0.94,0.13,0.0,0.13,2.69,1.63,1.06,2,1,1,-0.82,47.6,54.85,45.93,1.23,0.52,183,17,27,8,21.95,15.38,15.0,5,2,22,6,11,135.4,76.63,97.2,66.97,203.13,77.62,0,Pogoń Szczecin 2-1 Piast Gliwice,2025-10-03
Wisła Płock,0.55,0.63,-0.08,0.55,0.59,-0.04,0.0,0.04,-0.04,0.55,0.63,-0.08,1,1,0,0.08,44.0,52.49,44.78,0.3,0.39,149,5,9,12,30.0,30.77,22.53,4,3,23,4,11,80.8,54.45,67.73,66.06,100.4,61.72,1,Lechia Gdańsk 1-1 Wisła Płock,2025-10-03
Lechia Gdańsk,0.63,0.55,0.08,0.59,0.55,0.04,0.04,0.0,0.04,0.63,0.55,0.08,1,1,0,-0.08,56.0,47.51,48.38,0.39,0.3,242,8,12,9,30.77,30.0,12.96,3,4,17,3,7,67.6,45.55,34.8,33.94,62.27,38.28,6,Lechia Gdańsk 1-1 Wisła Płock,2025-10-03
Radomiak Radom,1.74,0.86,0.88,1.59,0.75,0.84,0.14,0.11,0.03,1.74,0.86,0.88,2,2,0,-0.88,45.5,45.17,51.31,0.93,0.5,191,18,20,11,21.51,22.0,12.87,2,7,16,3,14,104.9,56.25,52.4,65.12,135.47,64.57,3,Motor Lublin 2-2 Radomiak Radom,2025-09-29
Motor Lublin,0.86,1.74,-0.88,0.75,1.59,-0.84,0.11,0.14,-0.03,0.86,1.74,-0.88,2,2,0,0.88,54.5,54.83,53.64,0.5,0.93,249,11,11,20,22.0,21.51,9.92,7,2,25,5,10,81.6,43.75,28.07,34.88,74.33,35.43,3,Motor Lublin 2-2 Radomiak Radom,2025-09-29
Arka Gdynia,0.71,1.44,-0.73,0.71,1.36,-0.65,0.0,0.08,-0.08,0.71,1.44,-0.73,0,4,-4,-3.27,60.3,68.16,51.49,0.57,0.53,290,11,9,9,15.79,16.98,6.95,7,2,14,2,16,131.4,80.56,16.0,21.26,47.09,28.93,4,Zagłębie Lubin 4-0 Arka Gdynia,2025-09-29
Zagłębie Lubin,1.44,0.71,0.73,1.36,0.71,0.65,0.08,0.0,0.08,1.44,0.71,0.73,4,0,4,3.27,39.7,31.84,36.48,0.53,0.57,93,10,9,9,16.98,15.79,13.62,2,7,10,2,15,31.7,19.44,59.27,78.74,115.66,71.07,3,Zagłębie Lubin 4-0 Arka Gdynia,2025-09-29
Pogoń Szczecin,0.39,1.88,-1.49,0.31,0.7,-0.39,0.08,0.42,-0.34,0.39,1.12,-0.73,0,1,-1,0.49,45.5,26.78,36.8,0.06,0.62,98,5,6,14,100.0,22.58,9.73,3,8,8,1,15,21.2,10.13,35.67,43.22,13.73,5.21,1,Legia Warszawa 1-0 Pogoń Szczecin,2025-09-28
Legia Warszawa,1.88,0.39,1.49,0.7,0.31,0.39,0.42,0.08,0.34,1.12,0.39,0.73,1,0,1,-0.49,54.5,73.22,53.06,0.62,0.06,259,14,14,6,22.58,100.0,8.93,8,3,24,6,17,188.1,89.87,46.87,56.78,250.03,94.79,0,Legia Warszawa 1-0 Pogoń Szczecin,2025-09-28
Jagiellonia Białystok,0.93,1.55,-0.62,0.72,0.61,0.11,0.21,0.18,0.03,0.93,0.79,0.14,2,2,0,0.62,47.3,49.04,45.73,0.53,0.79,192,14,15,13,28.3,16.46,9.91,11,4,19,10,13,119.5,54.17,48.93,52.84,116.97,56.43,2,Lech Poznań 2-2 Jagiellonia Białystok,2025-09-28
Lech Poznań,1.55,0.93,0.62,0.61,0.72,-0.11,0.18,0.21,-0.03,0.79,0.93,-0.14,2,2,0,-0.62,52.7,50.96,47.08,0.79,0.53,206,17,13,15,16.46,28.3,8.41,4,11,22,5,10,101.1,45.83,43.67,47.16,90.3,43.57,1,Lech Poznań 2-2 Jagiellonia Białystok,2025-09-28
Raków Częstochowa,1.4,0.35,1.05,1.33,0.35,0.98,0.07,0.0,0.07,1.4,0.35,1.05,1,0,1,-0.05,62.1,73.42,52.06,0.81,0.25,319,20,21,6,25.93,24.0,9.03,4,3,24,3,17,239.3,91.69,33.87,24.46,183.17,83.69,1,Widzew Łódź 0-1 Raków Częstochowa,2025-09-28
Widzew Łódź,0.35,1.4,-1.05,0.35,1.33,-0.98,0.0,0.07,-0.07,0.35,1.4,-1.05,0,1,-1,0.05,37.9,26.58,40.74,0.25,0.81,129,5,6,21,24.0,25.93,17.42,3,4,7,3,11,21.7,8.31,104.6,75.54,35.7,16.31,0,Widzew Łódź 0-1 Raków Częstochowa,2025-09-28
Górnik Zabrze,2.04,1.14,0.9,1.33,1.09,0.24,0.71,0.04,0.67,2.04,1.14,0.9,1,1,0,-0.9,36.8,35.66,47.73,0.85,0.57,169,10,10,12,11.76,21.05,24.19,3,4,18,7,10,66.5,32.41,137.07,87.56,121.57,67.45,2,Cracovia 1-1 Górnik Zabrze,2025-09-27
Cracovia,1.14,2.04,-0.9,1.09,1.33,-0.24,0.04,0.71,-0.67,1.14,2.04,-0.9,1,1,0,0.9,63.2,64.34,47.84,0.57,0.85,270,13,12,10,21.05,11.76,13.52,4,3,21,6,4,138.7,67.59,19.47,12.44,58.67,32.55,1,Cracovia 1-1 Górnik Zabrze,2025-09-27
Nieciecza,4.26,1.98,2.28,3.86,1.89,1.97,0.41,0.09,0.32,4.26,1.98,2.28,2,4,-2,-4.28,52.1,56.61,54.37,2.74,0.97,247,28,22,20,8.03,20.62,9.76,3,4,28,7,15,161.9,59.92,67.53,57.46,171.03,72.09,0,Piast Gliwice 4-2 Nieciecza,2025-09-27
Piast Gliwice,1.98,4.26,-2.28,1.89,3.86,-1.97,0.09,0.41,-0.32,1.98,4.26,-2.28,4,2,2,4.28,47.9,43.39,48.6,0.97,2.74,183,21,20,22,20.62,8.03,10.84,4,3,17,2,7,108.3,40.08,50.0,42.54,66.2,27.91,4,Piast Gliwice 4-2 Nieciecza,2025-09-27
Lechia Gdańsk,1.23,1.55,-0.32,1.23,1.07,0.16,0.0,0.48,-0.48,1.23,1.55,-0.32,0,3,-3,-2.68,56.1,60.52,52.18,0.95,0.46,249,10,10,17,10.53,36.96,8.81,4,3,19,5,13,96.9,48.43,26.33,38.61,63.07,30.89,3,Korona Kielce 3-0 Lechia Gdańsk,2025-09-27
Korona Kielce,1.55,1.23,0.32,1.07,1.23,-0.16,0.48,0.0,0.48,1.55,1.23,0.32,3,0,3,2.68,43.9,39.48,44.77,0.46,0.95,131,15,17,10,36.96,10.53,12.52,3,4,15,6,12,103.2,51.57,41.87,61.39,141.13,69.11,1,Korona Kielce 3-0 Lechia Gdańsk,2025-09-27
GKS Katowice,1.11,0.97,0.14,1.11,0.93,0.18,0.0,0.04,-0.04,1.11,0.97,0.14,1,1,0,-0.14,53.9,48.56,49.43,0.24,0.56,238,7,10,10,41.67,17.86,11.31,3,1,16,2,11,78.3,49.18,37.73,42.27,56.4,43.15,3,Wisła Płock 1-1 GKS Katowice,2025-09-26
Wisła Płock,0.97,1.11,-0.14,0.93,1.11,-0.18,0.04,0.0,0.04,0.97,1.11,-0.14,1,1,0,0.14,46.1,51.44,47.27,0.56,0.24,201,11,10,10,17.86,41.67,21.32,1,3,26,4,14,80.9,50.82,51.53,57.73,74.3,56.85,1,Wisła Płock 1-1 GKS Katowice,2025-09-26
Jagiellonia Białystok,0.15,2.83,-2.68,0.15,2.8,-2.65,0.0,0.03,-0.03,0.15,2.83,-2.68,0,0,0,2.68,48.4,30.9,38.48,0.2,0.94,131,5,3,20,15.0,21.28,11.27,0,3,9,2,15,21.8,11.53,20.87,22.12,11.5,5.2,0,Legia Warszawa 0-0 Jagiellonia Białystok,2025-09-24
Legia Warszawa,2.83,0.15,2.68,2.8,0.15,2.65,0.03,0.0,0.03,2.83,0.15,2.68,0,0,0,-2.68,51.6,69.1,52.75,0.94,0.2,258,13,20,3,21.28,15.0,8.32,3,0,23,2,20,167.3,88.47,73.47,77.88,209.6,94.8,1,Legia Warszawa 0-0 Jagiellonia Białystok,2025-09-24
Lech Poznań,1.17,2.88,-1.71,1.15,1.57,-0.42,0.02,0.55,-0.53,1.17,2.12,-0.95,2,2,0,1.71,36.8,36.31,48.53,0.09,1.03,182,5,10,18,111.11,17.48,12.79,6,1,11,2,15,51.2,20.85,103.2,85.29,104.7,49.34,1,Raków Częstochowa 2-2 Lech Poznań,2025-09-24
Raków Częstochowa,2.88,1.17,1.71,1.57,1.15,0.42,0.55,0.02,0.53,2.12,1.17,0.95,2,2,0,-1.71,63.2,63.69,52.1,1.03,0.09,332,21,18,10,17.48,111.11,8.87,1,6,35,6,10,194.4,79.15,17.8,14.71,107.5,50.66,0,Raków Częstochowa 2-2 Lech Poznań,2025-09-24
Widzew Łódź,1.56,3.11,-1.55,0.72,3.11,-2.39,0.84,0.0,0.84,1.56,3.11,-1.55,2,3,-1,0.55,49.5,44.8,44.7,0.94,0.8,160,9,11,17,11.7,21.25,7.16,9,6,16,4,11,46.8,26.94,49.27,57.56,54.6,28.92,0,Górnik Zabrze 3-2 Widzew Łódź,2025-09-21
Górnik Zabrze,3.11,1.56,1.55,3.11,0.72,2.39,0.0,0.84,-0.84,3.11,1.56,1.55,3,2,1,-0.55,50.5,55.2,47.34,0.8,0.94,194,8,17,11,21.25,11.7,11.65,6,9,25,6,16,126.9,73.06,36.33,42.44,134.17,71.08,0,Górnik Zabrze 3-2 Widzew Łódź,2025-09-21
Lechia Gdańsk,3.14,2.73,0.41,2.01,1.82,0.19,0.37,0.15,0.22,2.38,1.97,0.41,4,3,1,0.59,41.2,36.59,41.88,0.54,1.35,104,9,13,22,24.07,16.3,13.92,2,9,10,4,11,25.1,13.87,56.13,60.32,36.83,17.99,2,Pogoń Szczecin 3-4 Lechia Gdańsk,2025-09-21
Pogoń Szczecin,2.73,3.14,-0.41,1.82,2.01,-0.19,0.15,0.37,-0.22,1.97,2.38,-0.41,3,4,-1,-0.59,58.8,63.41,50.84,1.35,0.54,226,25,22,13,16.3,24.07,10.52,9,2,23,4,9,155.9,86.13,36.93,39.68,167.93,82.01,0,Pogoń Szczecin 3-4 Lechia Gdańsk,2025-09-21
Motor Lublin,1.09,1.58,-0.49,0.96,0.73,0.23,0.13,0.09,0.04,1.09,0.82,0.27,2,2,0,0.49,56.3,54.17,50.3,0.55,0.9,223,11,16,11,29.09,12.22,8.14,2,9,12,5,15,129.8,64.13,13.73,14.41,89.47,48.48,4,Zagłębie Lubin 2-2 Motor Lublin,2025-09-21
Zagłębie Lubin,1.58,1.09,0.49,0.73,0.96,-0.23,0.09,0.13,-0.04,0.82,1.09,-0.27,2,2,0,-0.49,43.7,45.83,47.89,0.9,0.55,151,12,11,16,12.22,29.09,8.82,9,2,25,6,14,72.6,35.87,81.53,85.59,95.07,51.52,2,Zagłębie Lubin 2-2 Motor Lublin,2025-09-21
Legia Warszawa,1.47,1.59,-0.12,1.4,0.44,0.96,0.07,0.39,-0.32,1.47,0.83,0.64,1,1,0,0.12,59.5,69.31,52.4,1.02,0.41,293,20,16,8,15.69,19.51,7.61,5,4,15,2,18,174.1,77.69,25.6,24.35,142.33,66.51,1,Raków Częstochowa 1-1 Legia Warszawa,2025-09-20
Raków Częstochowa,1.59,1.47,0.12,0.44,1.4,-0.96,0.39,0.07,0.32,0.83,1.47,-0.64,1,1,0,-0.12,40.5,30.69,42.25,0.41,1.02,107,7,8,16,19.51,15.69,10.56,4,5,8,1,15,50.0,22.31,79.53,75.65,71.67,33.49,0,Raków Częstochowa 1-1 Legia Warszawa,2025-09-20
Lech Poznań,2.41,0.78,1.63,1.98,0.71,1.27,0.43,0.07,0.36,2.41,0.78,1.63,2,0,2,0.37,46.0,51.34,45.21,0.84,0.78,187,11,18,13,21.43,16.67,21.0,3,4,19,10,7,144.6,64.3,81.07,66.37,203.37,80.98,1,Nieciecza 0-2 Lech Poznań,2025-09-20
Nieciecza,0.78,2.41,-1.63,0.71,1.98,-1.27,0.07,0.43,-0.36,0.78,2.41,-1.63,0,2,-2,-0.37,54.0,48.66,47.56,0.78,0.84,246,12,13,18,16.67,21.43,11.21,4,3,12,3,7,80.3,35.7,41.07,33.63,47.77,19.02,1,Nieciecza 0-2 Lech Poznań,2025-09-20
