Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Gifu,0.75,0.43,0.32,0.63,0.43,0.2,0.12,0.0,0.12,0.75,0.43,0.32,0,0,0,-0.32,45.2,40.6,46.19,0.71,0.67,136,9,10,7,14.08,10.45,10.64,2,3,15,5,8,93.2,47.55,33.87,66.49,86.97,52.16,0,Gifu 0-0 Iwaki,2026-02-22
Giravanz Kitakyushu,0.84,2.6,-1.76,0.66,2.55,-1.89,0.18,0.05,0.13,0.84,2.6,-1.76,1,4,-3,-1.24,43.7,34.47,41.42,0.14,1.03,154,5,15,18,107.14,17.48,18.25,4,4,16,3,8,45.0,20.43,84.33,68.98,83.73,37.96,0,Roasso Kumamoto 4-1 Giravanz Kitakyushu,2026-02-22
Roasso Kumamoto,2.6,0.84,1.76,2.55,0.66,1.89,0.05,0.18,-0.13,2.6,0.84,1.76,4,1,3,1.24,56.3,65.53,47.58,1.03,0.14,244,18,18,15,17.48,107.14,23.29,4,4,26,4,10,175.3,79.57,37.93,31.02,136.83,62.04,0,Roasso Kumamoto 4-1 Giravanz Kitakyushu,2026-02-22
Reilac Shiga,0.62,1.07,-0.45,0.56,1.04,-0.48,0.06,0.04,0.02,0.62,1.07,-0.45,0,0,0,0.45,34.8,43.09,47.61,0.44,1.51,159,6,10,14,22.73,9.27,15.79,7,4,22,6,11,71.8,34.22,136.93,92.56,148.67,62.57,3,Ryūkyū 0-0 Reilac Shiga,2026-02-21
Ryūkyū,1.07,0.62,0.45,1.04,0.56,0.48,0.04,0.06,-0.02,1.07,0.62,0.45,0,0,0,-0.45,65.2,56.91,43.76,1.51,0.44,238,19,14,10,9.27,22.73,11.21,4,7,13,3,6,138.0,65.78,11.0,7.44,88.93,37.43,2,Ryūkyū 0-0 Reilac Shiga,2026-02-21
Sagan Tosu,0.7,0.59,0.11,0.62,0.5,0.12,0.08,0.09,-0.01,0.7,0.59,0.11,1,2,-1,-1.11,61.5,62.14,43.72,0.71,0.73,192,9,11,9,15.49,12.33,9.93,5,3,22,9,9,94.4,64.26,13.6,12.51,64.93,38.73,0,Tegevajaro Miyazaki 2-1 Sagan Tosu,2026-02-21
Tegevajaro Miyazaki,0.59,0.7,-0.11,0.5,0.62,-0.12,0.09,0.08,0.01,0.59,0.7,-0.11,2,1,1,1.11,38.5,37.86,41.25,0.73,0.71,111,11,9,11,12.33,15.49,16.0,3,5,11,3,14,52.5,35.74,95.07,87.49,102.7,61.27,2,Tegevajaro Miyazaki 2-1 Sagan Tosu,2026-02-21
Ehime,3.03,1.06,1.97,1.3,0.99,0.31,1.73,0.07,1.66,3.03,1.06,1.97,2,2,0,-1.97,51.3,66.76,53.28,0.92,1.26,281,24,23,8,25.0,6.35,19.05,3,2,31,13,10,210.4,85.67,55.6,63.71,219.1,89.73,1,Nara Club 2-2 Ehime,2026-02-21
Nara Club,1.06,3.03,-1.97,0.99,1.3,-0.31,0.07,1.73,-1.66,1.06,3.03,-1.97,2,2,0,1.97,48.7,33.24,40.89,1.26,0.92,137,12,8,23,6.35,25.0,20.69,2,3,13,3,5,35.2,14.33,31.67,36.29,25.07,10.27,0,Nara Club 2-2 Ehime,2026-02-21
Ventforet Kofu,1.0,0.34,0.66,1.0,0.24,0.76,0.0,0.1,-0.1,1.0,0.34,0.66,1,1,0,-0.66,44.7,44.8,48.1,0.41,0.38,151,14,12,8,29.27,21.05,16.9,2,3,11,4,8,70.1,47.11,101.6,83.97,114.03,74.31,4,Fujieda MYFC 1-1 Ventforet Kofu,2026-02-21
Fujieda MYFC,0.34,1.0,-0.66,0.24,1.0,-0.76,0.1,0.0,0.1,0.34,1.0,-0.66,1,1,0,0.66,55.3,55.2,42.62,0.38,0.41,160,12,8,12,21.05,29.27,14.84,3,2,12,4,9,78.7,52.89,19.4,16.03,39.43,25.69,1,Fujieda MYFC 1-1 Ventforet Kofu,2026-02-21
Matsumoto Yamaga,1.47,1.83,-0.36,1.47,1.77,-0.3,0.0,0.05,-0.05,1.47,1.83,-0.36,2,1,1,1.36,28.0,30.95,48.0,0.57,1.22,115,3,11,13,19.3,10.66,15.48,4,3,6,2,16,18.4,10.15,197.33,98.27,162.8,84.12,1,Júbilo Iwata 1-2 Matsumoto Yamaga,2026-02-21
Júbilo Iwata,1.83,1.47,0.36,1.77,1.47,0.3,0.05,0.0,0.05,1.83,1.47,0.36,1,2,-1,-1.36,72.0,69.05,45.76,1.22,0.57,261,16,13,11,10.66,19.3,8.19,3,4,29,3,5,162.9,89.85,3.47,1.73,30.73,15.88,3,Júbilo Iwata 1-2 Matsumoto Yamaga,2026-02-21
Consadole Sapporo,2.56,1.48,1.08,1.7,1.25,0.45,0.1,0.23,-0.13,1.8,1.48,0.32,1,1,0,-1.08,73.1,73.14,45.21,0.87,0.24,285,17,18,4,20.69,16.67,8.48,2,4,21,7,8,196.7,98.15,3.53,1.79,85.1,50.36,3,Nagano Parceiro 1-1 Consadole Sapporo,2026-02-21
Nagano Parceiro,1.48,2.56,-1.08,1.25,1.7,-0.45,0.23,0.1,0.13,1.48,1.8,-0.32,1,1,0,1.08,26.9,26.86,43.04,0.24,0.87,94,5,4,18,16.67,20.69,25.45,4,2,6,2,11,3.7,1.85,193.8,98.21,83.87,49.64,0,Nagano Parceiro 1-1 Consadole Sapporo,2026-02-21
Fukushima United,0.3,2.62,-2.32,0.29,2.62,-2.33,0.01,0.01,0.0,0.3,2.62,-2.32,0,6,-6,-3.68,41.3,28.0,38.16,0.51,0.94,112,7,9,15,17.65,15.96,12.12,4,7,5,3,12,35.0,13.43,73.27,65.97,26.8,6.25,0,Omiya Ardija 6-0 Fukushima United,2026-02-21
Omiya Ardija,2.62,0.3,2.32,2.62,0.29,2.33,0.01,0.01,0.0,2.62,0.3,2.32,6,0,6,3.68,58.7,72.0,52.56,0.94,0.51,318,28,15,9,15.96,17.65,13.04,7,4,35,6,9,225.6,86.57,37.8,34.03,402.33,93.75,4,Omiya Ardija 6-0 Fukushima United,2026-02-21
