Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
OFI,1.2,0.81,0.39,1.1,0.81,0.29,0.11,0.0,0.11,1.2,0.81,0.39,3,0,3,2.61,52.1,42.69,40.08,0.32,0.34,142,10,9,10,28.12,29.41,9.49,1,5,16,4,13,55.9,33.39,37.8,35.86,100.82,63.48,0,OFI 3-0 Larissa,2026-02-28
Levadiakos,0.72,2.31,-1.59,0.72,1.54,-0.82,0.0,0.77,-0.77,0.72,2.31,-1.59,0,4,-4,-2.41,49.5,54.13,46.89,0.22,0.81,215,3,6,15,27.27,18.52,10.22,5,4,13,3,17,53.3,38.21,81.87,57.55,32.47,17.16,0,AEK Athens 4-0 Levadiakos,2026-02-22
AEK Athens,2.31,0.72,1.59,1.54,0.72,0.82,0.77,0.0,0.77,2.31,0.72,1.59,4,0,4,2.41,50.5,45.87,43.5,0.81,0.22,191,9,15,6,18.52,27.27,8.67,4,5,21,3,20,86.2,61.79,60.4,42.45,156.79,82.84,1,AEK Athens 4-0 Levadiakos,2026-02-22
Kifisia,0.97,1.75,-0.78,0.97,1.64,-0.67,0.0,0.11,-0.11,0.97,1.75,-0.78,1,1,0,0.78,40.0,36.55,41.15,0.58,1.3,133,9,14,24,24.14,18.46,10.55,4,4,10,3,19,45.6,19.31,77.8,68.89,80.8,30.63,0,Aris 1-1 Kifisia,2026-02-22
Aris,1.75,0.97,0.78,1.64,0.97,0.67,0.11,0.0,0.11,1.75,0.97,0.78,1,1,0,-0.78,60.0,63.45,48.08,1.3,0.58,227,21,24,14,18.46,24.14,6.84,4,4,38,9,17,190.5,80.69,35.13,31.11,183.03,69.37,3,Aris 1-1 Kifisia,2026-02-22
PAOK,2.15,0.48,1.67,2.04,0.48,1.56,0.11,0.0,0.11,2.15,0.48,1.67,1,1,0,-1.67,60.1,62.54,48.81,1.11,0.36,297,14,10,6,9.01,16.67,9.2,6,2,19,5,12,106.0,76.48,28.93,18.83,57.7,47.99,0,Larissa 1-1 PAOK,2026-02-22
Larissa,0.48,2.15,-1.67,0.48,2.04,-1.56,0.0,0.11,-0.11,0.48,2.15,-1.67,1,1,0,1.67,39.9,37.46,45.39,0.36,1.11,156,10,6,10,16.67,9.01,18.19,2,6,17,4,13,32.6,23.52,124.67,81.17,62.53,52.01,0,Larissa 1-1 PAOK,2026-02-22
Volos NFC,1.21,1.52,-0.31,1.21,1.52,-0.31,0.0,0.0,0.0,1.21,1.52,-0.31,1,2,-1,-0.69,70.1,67.19,48.4,0.76,0.29,267,15,12,7,15.79,24.14,4.98,6,5,18,3,17,122.6,77.11,0.13,0.09,50.6,29.89,2,Panserraikos 2-1 Volos NFC,2026-02-22
Panserraikos,1.52,1.21,0.31,1.52,1.21,0.31,0.0,0.0,0.0,1.52,1.21,0.31,2,1,1,0.69,29.9,32.81,41.38,0.29,0.76,78,8,7,12,24.14,15.79,14.56,5,6,10,2,16,36.4,22.89,143.6,99.91,118.67,70.11,3,Panserraikos 2-1 Volos NFC,2026-02-22
Panathinaikos,1.84,0.37,1.47,0.97,0.24,0.73,0.11,0.13,-0.02,1.08,0.37,0.71,2,0,2,0.53,45.7,58.37,45.59,0.52,0.2,185,13,12,4,23.08,20.0,8.45,15,3,12,7,20,98.3,76.5,75.2,89.24,165.47,94.45,1,OFI 0-2 Panathinaikos,2026-02-22
OFI,0.37,1.84,-1.47,0.24,0.97,-0.73,0.13,0.11,0.02,0.37,1.08,-0.71,0,2,-2,-0.53,54.3,41.63,42.06,0.2,0.52,174,3,4,12,20.0,23.08,11.35,3,15,6,2,15,30.2,23.5,9.07,10.76,9.73,5.55,1,OFI 0-2 Panathinaikos,2026-02-22
Panaitolikos,0.22,2.28,-2.06,0.18,2.08,-1.9,0.03,0.2,-0.17,0.22,2.28,-2.06,0,2,-2,0.06,28.1,19.88,40.5,0.1,0.76,74,4,5,27,50.0,35.53,14.82,1,8,8,4,13,7.1,2.45,125.6,97.27,21.47,8.66,1,Olympiakos Piraeus 2-0 Panaitolikos,2026-02-21
Olympiakos Piraeus,2.28,0.22,2.06,2.08,0.18,1.9,0.2,0.03,0.17,2.28,0.22,2.06,2,0,2,-0.06,71.9,80.12,54.16,0.76,0.1,348,25,27,5,35.53,50.0,5.77,8,1,37,12,12,282.8,97.55,3.53,2.73,226.4,91.34,1,Olympiakos Piraeus 2-0 Panaitolikos,2026-02-21
Atromitos,0.89,0.98,-0.09,0.64,0.73,-0.09,0.25,0.25,0.0,0.89,0.98,-0.09,2,1,1,1.09,42.9,35.6,42.29,0.7,0.67,150,4,8,15,11.43,22.39,17.78,1,2,11,6,12,59.2,26.32,92.6,72.61,107.17,63.05,0,Asteras Tripolis 1-2 Atromitos,2026-02-21
Asteras Tripolis,0.98,0.89,0.09,0.73,0.64,0.09,0.25,0.25,0.0,0.98,0.89,0.09,1,2,-1,-1.09,57.1,64.4,47.21,0.67,0.7,235,17,15,8,22.39,11.43,8.29,2,1,37,6,20,165.7,73.68,34.93,27.39,62.8,36.95,0,Asteras Tripolis 1-2 Atromitos,2026-02-21
Panserraikos,0.65,1.4,-0.75,0.5,0.53,-0.03,0.15,0.1,0.05,0.65,0.64,0.01,2,2,0,0.75,30.2,32.09,44.5,0.03,0.82,92,7,6,15,200.0,18.29,12.34,5,5,13,3,18,43.9,18.08,121.47,95.14,71.93,38.97,2,Atromitos 2-2 Panserraikos,2026-02-16
Atromitos,1.4,0.65,0.75,0.53,0.5,0.03,0.1,0.15,-0.05,0.64,0.65,-0.01,2,2,0,-0.75,69.8,67.91,51.25,0.82,0.03,310,19,15,6,18.29,200.0,5.22,5,5,24,4,16,198.9,81.92,6.2,4.86,112.67,61.03,1,Atromitos 2-2 Panserraikos,2026-02-16
Larissa,0.88,1.56,-0.68,0.88,1.41,-0.53,0.0,0.15,-0.15,0.88,1.56,-0.68,1,1,0,0.68,30.1,14.55,36.97,0.11,0.85,72,2,8,16,72.73,18.82,15.53,1,11,2,1,15,11.3,3.53,162.47,94.42,46.47,21.72,0,Panathinaikos 1-1 Larissa,2026-02-15
Panathinaikos,1.56,0.88,0.68,1.41,0.88,0.53,0.15,0.0,0.15,1.56,0.88,0.68,1,1,0,-0.68,69.9,85.45,53.72,0.85,0.11,473,12,16,8,18.82,72.73,6.49,11,1,30,4,19,308.7,96.47,9.6,5.58,167.5,78.28,0,Panathinaikos 1-1 Larissa,2026-02-15
AEK Athens,0.65,1.02,-0.37,0.61,0.2,0.41,0.04,0.06,-0.02,0.65,0.26,0.39,0,0,0,0.37,48.4,43.94,46.14,0.52,0.48,147,13,12,8,23.08,16.67,10.48,4,4,14,5,12,72.1,50.7,45.67,64.81,85.87,57.68,3,PAOK 0-0 AEK Athens,2026-02-15
PAOK,1.02,0.65,0.37,0.2,0.61,-0.41,0.06,0.04,0.02,0.26,0.65,-0.39,0,0,0,-0.37,51.6,56.06,48.9,0.48,0.52,175,9,8,12,16.67,23.08,7.18,4,4,22,7,12,70.1,49.3,24.8,35.19,63.0,42.32,0,PAOK 0-0 AEK Athens,2026-02-15
OFI,0.93,2.82,-1.89,0.8,2.67,-1.87,0.14,0.15,-0.01,0.93,2.82,-1.89,2,2,0,1.89,43.7,29.53,38.75,0.48,0.79,108,9,6,25,12.5,31.65,16.68,1,4,10,2,19,18.3,7.58,59.2,59.04,23.63,14.38,0,Kifisia 2-2 OFI,2026-02-15
Kifisia,2.82,0.93,1.89,2.67,0.8,1.87,0.15,0.14,0.01,2.82,0.93,1.89,2,2,0,-1.89,56.3,70.47,50.59,0.79,0.48,267,19,25,6,31.65,12.5,9.32,4,1,23,4,19,223.0,92.42,41.07,40.96,140.7,85.62,2,Kifisia 2-2 OFI,2026-02-15
Aris,0.28,1.83,-1.55,0.28,0.92,-0.64,0.0,0.14,-0.14,0.28,1.07,-0.79,1,1,0,1.55,41.4,31.27,43.12,0.03,0.52,145,2,5,16,166.67,30.77,13.45,1,3,4,1,13,15.9,8.92,78.53,73.21,17.03,7.13,1,Volos NFC 1-1 Aris,2026-02-14
Volos NFC,1.83,0.28,1.55,0.92,0.28,0.64,0.14,0.0,0.14,1.07,0.28,0.79,1,1,0,-1.55,58.6,68.73,49.6,0.52,0.03,260,21,16,5,30.77,166.67,10.55,3,1,28,4,14,162.3,91.08,28.73,26.79,221.77,92.87,0,Volos NFC 1-1 Aris,2026-02-14
Olympiakos Piraeus,2.18,0.18,2.0,1.97,0.18,1.79,0.21,0.0,0.21,2.18,0.18,2.0,0,0,0,-2.0,64.3,76.58,57.86,1.31,0.16,337,17,23,3,17.56,18.75,7.69,11,2,53,8,16,244.3,95.77,40.13,30.81,207.03,89.79,1,Levadiakos 0-0 Olympiakos Piraeus,2026-02-14
Levadiakos,0.18,2.18,-2.0,0.18,1.97,-1.79,0.0,0.21,-0.21,0.18,2.18,-2.0,0,0,0,2.0,35.7,23.42,39.78,0.16,1.31,93,5,3,23,18.75,17.56,15.75,2,11,6,2,9,10.8,4.23,90.13,69.19,23.53,10.21,1,Levadiakos 0-0 Olympiakos Piraeus,2026-02-14
Asteras Tripolis,1.55,1.54,0.01,0.79,1.48,-0.69,0.0,0.06,-0.06,0.79,1.54,-0.75,1,3,-2,-2.01,48.6,43.77,43.48,0.34,0.53,162,4,7,16,20.59,30.19,18.0,0,5,22,2,10,53.8,31.12,41.73,44.3,41.9,22.65,0,Panaitolikos 3-1 Asteras Tripolis,2026-02-14
