Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Náutico,2.01,1.64,0.37,1.18,0.64,0.54,0.07,1.0,-0.93,1.25,1.64,-0.39,0,3,-3,-3.37,60.8,78.46,54.03,0.86,0.26,296,17,18,11,20.93,42.31,6.6,8,4,35,10,15,179.3,90.83,25.6,30.4,119.43,74.57,1,Náutico 0-3 São Bernardo,2026-04-18
Sport Recife,0.37,1.62,-1.25,0.27,1.5,-1.23,0.1,0.12,-0.02,0.37,1.62,-1.25,0,0,0,1.25,49.7,38.3,41.74,0.27,0.68,132,3,9,17,33.33,25.0,7.76,2,5,18,3,15,41.7,24.51,21.53,30.13,20.4,13.09,0,América Mineiro 0-0 Sport Recife,2026-04-18
América Mineiro,1.62,0.37,1.25,1.5,0.27,1.23,0.12,0.1,0.02,1.62,0.37,1.25,0,0,0,-1.25,50.3,61.7,50.79,0.68,0.27,190,18,17,9,25.0,33.33,8.25,5,2,27,8,14,128.4,75.49,49.93,69.87,135.5,86.91,3,América Mineiro 0-0 Sport Recife,2026-04-18
Londrina,0.27,3.04,-2.77,0.21,2.24,-2.03,0.07,0.8,-0.73,0.27,3.04,-2.77,1,2,-1,1.77,49.9,34.43,36.77,0.4,0.91,112,4,6,17,15.0,18.68,10.31,1,12,8,2,12,41.0,17.87,32.53,31.58,26.4,9.35,0,Atlético Goianiense 2-1 Londrina,2026-04-12
Atlético Goianiense,3.04,0.27,2.77,2.24,0.21,2.03,0.8,0.07,0.73,3.04,0.27,2.77,2,1,1,-1.77,50.1,65.57,50.79,0.91,0.4,230,14,17,6,18.68,15.0,7.81,12,1,28,8,26,188.4,82.13,70.47,68.42,256.03,90.65,2,Atlético Goianiense 2-1 Londrina,2026-04-12
Athletic Club MG,3.16,1.34,1.82,2.38,0.58,1.8,0.02,0.0,0.02,2.4,0.58,1.82,3,2,1,-0.82,51.0,53.67,51.08,0.73,0.48,218,10,12,9,16.44,18.75,8.16,2,1,14,6,21,107.7,60.74,38.13,44.13,100.3,53.46,0,CRB 2-3 Athletic Club MG,2026-04-12
CRB,1.34,3.16,-1.82,0.58,2.38,-1.8,0.0,0.02,-0.02,0.58,2.4,-1.82,2,3,-1,0.82,49.0,46.33,49.07,0.48,0.73,184,6,9,12,18.75,16.44,9.71,1,2,14,1,15,69.6,39.26,48.27,55.87,87.33,46.54,2,CRB 2-3 Athletic Club MG,2026-04-12
Cuiabá,0.6,0.88,-0.28,0.6,0.88,-0.28,0.0,0.0,0.0,0.6,0.88,-0.28,0,0,0,0.28,40.8,32.38,41.61,0.25,1.03,122,5,11,13,44.0,12.62,8.25,4,3,14,1,18,42.7,22.29,46.73,54.76,27.73,18.06,0,Operário PR 0-0 Cuiabá,2026-04-12
Operário PR,0.88,0.6,0.28,0.88,0.6,0.28,0.0,0.0,0.0,0.88,0.6,0.28,0,0,0,-0.28,59.2,67.62,50.69,1.03,0.25,249,16,13,11,12.62,44.0,7.72,3,4,21,2,17,148.9,77.71,38.6,45.24,125.8,81.94,1,Operário PR 0-0 Cuiabá,2026-04-12
Novorizontino,2.47,0.3,2.17,2.38,0.3,2.08,0.09,0.0,0.09,2.47,0.3,2.17,3,0,3,0.83,47.3,54.11,47.16,0.59,0.18,147,11,15,6,25.42,33.33,10.59,5,5,12,5,10,85.5,72.83,63.4,65.95,129.4,79.27,2,América Mineiro 0-3 Novorizontino,2026-04-12
