Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
TS Galaxy,2.52,0.55,1.97,1.69,0.52,1.17,0.07,0.03,0.04,1.76,0.55,1.21,2,0,2,0.03,43.8,44.77,43.54,0.7,0.72,129,11,15,13,21.43,18.06,10.03,9,3,13,1,20,88.0,55.38,62.53,77.14,140.6,74.25,0,TS Galaxy 2-0 Marumo Gallants,2026-01-21
Golden Arrows,0.38,1.68,-1.3,0.34,1.46,-1.12,0.04,0.21,-0.17,0.38,1.68,-1.3,0,1,-1,0.3,49.4,38.94,41.45,0.42,0.72,181,5,6,19,14.29,26.39,12.86,2,8,16,4,10,36.5,17.64,34.2,34.34,21.0,8.97,0,Kaizer Chiefs 1-0 Golden Arrows,2026-01-20
Kaizer Chiefs,1.68,0.38,1.3,1.46,0.34,1.12,0.21,0.04,0.17,1.68,0.38,1.3,1,0,1,-0.3,50.6,61.06,52.37,0.72,0.42,283,14,19,6,26.39,14.29,7.92,8,2,22,7,18,170.4,82.36,65.4,65.66,213.0,91.03,2,Kaizer Chiefs 1-0 Golden Arrows,2026-01-20
Stellenbosch,1.07,1.16,-0.09,1.07,1.14,-0.07,0.0,0.02,-0.02,1.07,1.16,-0.09,1,0,1,1.09,34.3,44.91,48.76,0.77,0.54,135,7,6,12,7.79,22.22,11.87,0,1,9,1,25,41.3,33.55,133.53,99.75,132.23,94.75,1,Sekhukhune United 0-1 Stellenbosch,2026-01-20
Sekhukhune United,1.16,1.07,0.09,1.14,1.07,0.07,0.02,0.0,0.02,1.16,1.07,0.09,0,1,-1,-1.09,65.7,55.09,42.31,0.54,0.77,205,5,12,6,22.22,7.79,6.71,1,0,24,5,13,81.8,66.45,0.33,0.25,7.33,5.25,5,Sekhukhune United 0-1 Stellenbosch,2026-01-20
Orbit College,0.5,1.35,-0.85,0.5,1.35,-0.85,0.0,0.0,0.0,0.5,1.35,-0.85,0,2,-2,-1.15,25.6,26.89,42.55,0.27,0.6,85,7,5,10,18.52,16.67,23.17,2,13,10,0,10,20.2,12.42,165.4,99.56,61.3,38.67,3,Mamelodi Sundowns 2-0 Orbit College,2026-01-19
Mamelodi Sundowns,1.35,0.5,0.85,1.35,0.5,0.85,0.0,0.0,0.0,1.35,0.5,0.85,2,0,2,1.15,74.4,73.11,48.49,0.6,0.27,325,15,10,5,16.67,18.52,4.83,13,2,13,4,14,142.4,87.58,0.73,0.44,97.23,61.33,0,Mamelodi Sundowns 2-0 Orbit College,2026-01-19
Kaizer Chiefs,2.59,0.27,2.32,2.16,0.27,1.89,0.43,0.0,0.43,2.59,0.27,2.32,0,0,0,-2.32,56.5,69.82,53.33,1.37,0.15,260,18,24,2,17.52,13.33,8.97,7,5,31,13,7,189.2,93.25,38.27,46.86,182.17,93.92,2,TS Galaxy 0-0 Kaizer Chiefs,2025-12-07
TS Galaxy,0.27,2.59,-2.32,0.27,2.16,-1.89,0.0,0.43,-0.43,0.27,2.59,-2.32,0,0,0,2.32,43.5,30.18,44.2,0.15,1.37,131,3,2,24,13.33,17.52,7.4,5,7,8,2,18,13.7,6.75,43.4,53.14,11.8,6.08,0,TS Galaxy 0-0 Kaizer Chiefs,2025-12-07
Polokwane City,2.26,3.31,-1.05,1.4,2.21,-0.81,0.1,1.1,-1.0,1.5,3.31,-1.81,2,1,1,2.05,41.9,40.13,47.87,1.03,1.59,132,12,11,14,10.68,8.81,9.93,8,4,11,3,7,75.5,35.83,57.4,68.33,94.4,55.5,5,Stellenbosch 1-2 Polokwane City,2025-12-03
