Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Sydney,1.51,1.84,-0.33,1.51,1.77,-0.26,0.0,0.07,-0.07,1.51,1.84,-0.33,3,0,3,3.33,54.7,52.8,46.01,0.49,0.46,224,10,13,15,26.53,32.61,9.41,7,5,9,3,13,99.6,52.31,29.13,31.85,102.57,65.57,0,Macarthur 0-3 Sydney,2026-01-10
Macarthur,1.84,1.51,0.33,1.77,1.51,0.26,0.07,0.0,0.07,1.84,1.51,0.33,0,3,-3,-3.33,45.3,47.2,45.41,0.46,0.49,178,14,15,13,32.61,26.53,14.63,5,7,20,6,10,90.8,47.69,62.33,68.15,53.87,34.43,0,Macarthur 0-3 Sydney,2026-01-10
Western Sydney Wanderers,1.21,1.38,-0.17,0.45,0.79,-0.34,0.0,0.6,-0.6,0.45,1.38,-0.93,1,0,1,1.17,34.4,25.82,43.09,0.15,0.72,132,4,9,14,60.0,19.44,11.92,8,5,8,2,14,23.4,8.58,85.2,89.43,33.17,24.05,4,Melbourne Victory 0-1 Western Sydney Wanderers,2026-01-10
Melbourne Victory,1.38,1.21,0.17,0.79,0.45,0.34,0.6,0.0,0.6,1.38,0.45,0.93,0,1,-1,-1.17,65.6,74.18,55.65,0.72,0.15,421,12,14,9,19.44,60.0,7.89,5,8,32,7,7,249.3,91.42,10.07,10.57,104.73,75.95,0,Melbourne Victory 0-1 Western Sydney Wanderers,2026-01-10
Auckland,2.62,0.74,1.88,1.87,0.68,1.19,0.76,0.06,0.7,2.62,0.74,1.88,2,0,2,0.12,38.9,46.77,49.77,0.74,0.42,140,12,14,13,18.92,30.95,12.17,7,8,13,5,14,86.3,55.64,95.93,97.43,166.03,91.45,2,Brisbane Roar 0-2 Auckland,2026-01-09
Brisbane Roar,0.74,2.62,-1.88,0.68,1.87,-1.19,0.06,0.76,-0.7,0.74,2.62,-1.88,0,2,-2,-0.12,61.1,53.23,44.46,0.42,0.74,203,9,13,14,30.95,18.92,8.07,8,7,15,3,11,68.8,44.36,2.53,2.57,15.53,8.55,7,Brisbane Roar 0-2 Auckland,2026-01-09
Brisbane Roar,0.37,2.04,-1.67,0.33,1.77,-1.44,0.04,0.27,-0.23,0.37,2.04,-1.67,0,1,-1,0.67,32.8,32.74,40.18,0.25,0.67,108,7,10,15,40.0,22.39,13.46,6,5,9,5,12,17.2,8.39,113.13,80.62,38.33,17.31,2,Melbourne City 1-0 Brisbane Roar,2026-01-06
Melbourne City,2.04,0.37,1.67,1.77,0.33,1.44,0.27,0.04,0.23,2.04,0.37,1.67,1,0,1,-0.67,67.2,67.26,47.76,0.67,0.25,286,11,15,10,22.39,40.0,7.73,5,6,16,5,17,187.9,91.61,27.2,19.38,183.1,82.69,0,Melbourne City 1-0 Brisbane Roar,2026-01-06
Auckland,2.69,1.14,1.55,2.69,0.97,1.72,0.0,0.18,-0.18,2.69,1.14,1.55,1,1,0,-1.55,55.6,60.32,51.4,1.54,0.7,237,16,14,6,9.09,8.57,7.89,7,5,23,3,16,143.1,76.61,26.73,32.63,123.8,76.58,4,Macarthur 1-1 Auckland,2026-01-05
Macarthur,1.14,2.69,-1.55,0.97,2.69,-1.72,0.18,0.0,0.18,1.14,2.69,-1.55,1,1,0,1.55,44.4,39.68,47.16,0.7,1.54,163,9,6,14,8.57,9.09,10.61,5,7,24,9,11,43.7,23.39,55.2,67.37,37.87,23.42,0,Macarthur 1-1 Auckland,2026-01-05
Central Coast Mariners,2.22,2.15,0.07,1.29,1.76,-0.47,0.17,0.39,-0.22,1.46,2.15,-0.69,4,0,4,3.93,30.6,29.39,44.4,0.17,0.87,97,6,17,22,100.0,25.29,16.21,7,9,11,3,11,53.6,22.48,166.47,94.83,233.83,96.56,1,Adelaide United 0-4 Central Coast Mariners,2026-01-04
Adelaide United,2.15,2.22,-0.07,1.76,1.29,0.47,0.39,0.17,0.22,2.15,1.46,0.69,0,4,-4,-3.93,69.4,70.61,47.05,0.87,0.17,275,20,22,17,25.29,100.0,7.16,9,7,27,12,9,184.8,77.52,9.07,5.17,8.33,3.44,0,Adelaide United 0-4 Central Coast Mariners,2026-01-04
Sydney,0.45,1.81,-1.36,0.42,1.26,-0.84,0.03,0.55,-0.52,0.45,1.81,-1.36,0,0,0,1.36,39.8,25.53,35.4,0.19,0.98,112,3,7,23,36.84,23.47,26.05,3,14,5,2,3,31.4,11.15,75.13,57.56,28.37,11.1,1,Melbourne City 0-0 Sydney,2026-01-03
Melbourne City,1.81,0.45,1.36,1.26,0.42,0.84,0.55,0.03,0.52,1.81,0.45,1.36,0,0,0,-1.36,60.2,74.47,51.93,0.98,0.19,377,18,23,7,23.47,36.84,9.55,14,3,22,9,16,250.1,88.85,55.4,42.44,227.33,88.9,0,Melbourne City 0-0 Sydney,2026-01-03
