Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Waldhof Mannheim,1.91,2.57,-0.66,1.74,2.18,-0.44,0.16,0.4,-0.24,1.91,2.57,-0.66,1,1,0,0.66,46.3,43.07,47.22,0.73,1.98,207,10,13,20,17.81,10.1,11.09,3,5,18,4,14,82.9,36.14,40.27,45.79,94.3,44.36,1,1860 München 1-1 Waldhof Mannheim,2026-04-04
1860 München,2.57,1.91,0.66,2.18,1.74,0.44,0.4,0.16,0.24,2.57,1.91,0.66,1,1,0,-0.66,53.7,56.93,50.06,1.98,0.73,265,24,20,13,10.1,17.81,8.95,5,3,37,8,11,146.5,63.86,47.67,54.21,118.3,55.64,7,1860 München 1-1 Waldhof Mannheim,2026-04-04
Energie Cottbus,4.47,1.16,3.31,4.47,1.16,3.31,0.0,0.0,0.0,4.47,1.16,3.31,3,0,3,-0.31,45.8,59.52,45.97,1.79,0.63,200,22,16,9,8.94,14.29,17.17,6,3,10,4,8,121.1,63.3,107.33,76.09,223.5,94.14,2,Havelse 0-3 Energie Cottbus,2026-04-04
Havelse,1.16,4.47,-3.31,1.16,4.47,-3.31,0.0,0.0,0.0,1.16,4.47,-3.31,0,3,-3,0.31,54.2,40.48,40.51,0.63,1.79,192,8,9,16,14.29,8.94,19.11,3,6,8,1,5,70.2,36.7,33.73,23.91,13.9,5.86,0,Havelse 0-3 Energie Cottbus,2026-04-04
Viktoria Köln,1.54,2.47,-0.93,1.09,2.21,-1.12,0.45,0.26,0.19,1.54,2.47,-0.93,3,2,1,1.93,28.7,22.94,41.29,0.47,1.74,89,7,8,21,17.02,12.07,17.29,0,4,9,1,17,20.9,7.58,118.4,92.64,88.33,65.84,0,Hansa Rostock 2-3 Viktoria Köln,2026-04-04
Hansa Rostock,2.47,1.54,0.93,2.21,1.09,1.12,0.26,0.45,-0.19,2.47,1.54,0.93,2,3,-1,-1.93,71.3,77.06,50.77,1.74,0.47,339,22,21,8,12.07,17.02,6.03,4,0,49,10,12,254.8,92.42,9.4,7.36,45.83,34.16,1,Hansa Rostock 2-3 Viktoria Köln,2026-04-04
Schweinfurt,0.62,2.63,-2.01,0.37,2.1,-1.73,0.25,0.54,-0.29,0.62,2.63,-2.01,0,4,-4,-1.99,52.7,39.46,40.88,0.36,0.96,170,6,6,13,16.67,13.54,11.24,8,6,11,3,12,49.3,26.15,29.0,23.5,10.21,3.64,3,Osnabrück 4-0 Schweinfurt,2026-04-04
Osnabrück,2.63,0.62,2.01,2.1,0.37,1.73,0.54,0.25,0.29,2.63,0.62,2.01,4,0,4,1.99,47.3,60.54,48.76,0.96,0.36,202,14,13,6,13.54,16.67,14.21,6,8,15,3,13,139.2,73.85,94.4,76.5,270.18,96.36,1,Osnabrück 4-0 Schweinfurt,2026-04-04
Rot-Weiss Essen,0.74,1.97,-1.23,0.71,1.62,-0.91,0.04,0.34,-0.3,0.74,1.97,-1.23,2,1,1,2.23,42.9,42.37,44.38,0.8,0.71,163,11,8,12,10.0,16.9,11.24,6,3,13,2,11,42.2,28.67,75.4,72.83,97.37,68.01,5,Viktoria Köln 1-2 Rot-Weiss Essen,2026-03-22
Viktoria Köln,1.97,0.74,1.23,1.62,0.71,0.91,0.34,0.04,0.3,1.97,0.74,1.23,1,2,-1,-2.23,57.1,57.63,48.63,0.71,0.8,252,15,12,8,16.9,10.0,9.64,3,6,22,6,18,105.0,71.33,28.13,27.17,45.8,31.99,2,Viktoria Köln 1-2 Rot-Weiss Essen,2026-03-22
1860 München,2.17,1.43,0.74,1.16,0.61,0.55,0.25,0.82,-0.57,1.41,1.43,-0.02,1,2,-1,-1.74,56.1,48.82,42.14,0.86,0.58,195,17,13,12,15.12,20.69,10.87,3,8,23,6,11,87.5,63.54,27.73,28.35,71.1,47.74,3,MSV Duisburg 2-1 1860 München,2026-03-22
MSV Duisburg,1.43,2.17,-0.74,0.61,1.16,-0.55,0.82,0.25,0.57,1.43,1.41,0.02,2,1,1,1.74,43.9,51.18,44.14,0.58,0.86,148,8,12,13,20.69,15.12,11.03,8,3,12,4,15,50.2,36.46,70.07,71.65,77.83,52.26,6,MSV Duisburg 2-1 1860 München,2026-03-22
Osnabrück,1.72,0.74,0.98,1.62,0.73,0.89,0.1,0.01,0.09,1.72,0.74,0.98,1,0,1,0.02,40.1,52.55,48.72,0.64,0.71,196,19,17,7,26.56,9.86,17.55,6,2,21,9,10,145.6,64.42,106.13,95.1,224.27,92.65,2,Hoffenheim II 0-1 Osnabrück,2026-03-22
Hoffenheim II,0.74,1.72,-0.98,0.73,1.62,-0.89,0.01,0.1,-0.09,0.74,1.72,-0.98,0,1,-1,-0.02,59.9,47.45,43.91,0.71,0.64,251,6,7,17,9.86,26.56,11.15,2,6,10,2,12,80.4,35.58,5.47,4.9,17.8,7.35,1,Hoffenheim II 0-1 Osnabrück,2026-03-22
Saarbrücken,0.58,1.79,-1.21,0.34,1.42,-1.08,0.24,0.37,-0.13,0.58,1.79,-1.21,0,3,-3,-1.79,33.1,32.78,41.71,0.36,0.64,126,7,9,17,25.0,26.56,20.78,2,10,15,6,6,20.8,10.71,137.2,89.28,32.09,17.54,1,Verl 3-0 Saarbrücken,2026-03-21
Verl,1.79,0.58,1.21,1.42,0.34,1.08,0.37,0.24,0.13,1.79,0.58,1.21,3,0,3,1.79,66.9,67.22,50.5,0.64,0.36,399,15,17,9,26.56,25.0,8.81,10,2,15,11,8,173.4,89.29,16.47,10.72,150.83,82.46,2,Verl 3-0 Saarbrücken,2026-03-21
Stuttgart II,1.75,2.61,-0.86,1.41,2.26,-0.85,0.34,0.35,-0.01,1.75,2.61,-0.86,1,3,-2,-1.14,54.7,47.77,46.56,0.6,0.69,194,9,10,21,16.67,30.43,7.51,5,5,11,4,16,33.2,31.56,14.07,23.71,19.53,16.94,1,Schweinfurt 3-1 Stuttgart II,2026-03-21
Schweinfurt,2.61,1.75,0.86,2.26,1.41,0.85,0.35,0.34,0.01,2.61,1.75,0.86,3,1,2,1.14,45.3,52.23,43.99,0.69,0.6,142,15,21,10,30.43,16.67,9.45,5,5,23,8,14,72.0,68.44,45.27,76.29,95.73,83.06,2,Schweinfurt 3-1 Stuttgart II,2026-03-21
Havelse,2.34,2.62,-0.28,1.92,2.2,-0.28,0.42,0.42,0.0,2.34,2.62,-0.28,2,5,-3,-2.72,58.5,59.7,41.77,0.79,0.3,207,10,14,10,17.72,33.33,10.25,7,6,15,5,13,126.0,74.38,11.07,10.5,66.04,34.43,1,Jahn Regensburg 5-2 Havelse,2026-03-21
Jahn Regensburg,2.62,2.34,0.28,2.2,1.92,0.28,0.42,0.42,0.0,2.62,2.34,0.28,5,2,3,2.72,41.5,40.3,39.73,0.3,0.79,129,7,10,14,33.33,17.72,13.8,6,7,7,1,14,43.4,25.62,94.33,89.5,125.78,65.57,0,Jahn Regensburg 5-2 Havelse,2026-03-21
Ulm,0.69,1.2,-0.51,0.67,1.1,-0.43,0.02,0.09,-0.07,0.69,1.2,-0.51,1,1,0,0.51,32.5,35.98,47.97,0.71,1.37,129,10,6,16,8.45,11.68,19.6,4,9,21,7,13,31.7,15.79,122.2,94.63,91.47,55.92,2,Energie Cottbus 1-1 Ulm,2026-03-21
Energie Cottbus,1.2,0.69,0.51,1.1,0.67,0.43,0.09,0.02,0.07,1.2,0.69,0.51,1,1,0,-0.51,67.5,64.02,50.19,1.37,0.71,326,20,16,6,11.68,8.45,7.06,9,4,31,9,9,169.1,84.21,6.93,5.37,72.1,44.08,1,Energie Cottbus 1-1 Ulm,2026-03-21
Alemannia Aachen,3.18,1.13,2.05,2.54,1.08,1.46,0.64,0.05,0.59,3.18,1.13,2.05,2,1,1,-1.05,45.3,59.61,50.41,0.43,0.67,204,7,20,9,46.51,13.43,10.11,8,3,24,13,14,126.3,68.05,73.73,84.88,177.7,84.66,1,Ingolstadt 1-2 Alemannia Aachen,2026-03-21
Ingolstadt,1.13,3.18,-2.05,1.08,2.54,-1.46,0.05,0.64,-0.59,1.13,3.18,-2.05,1,2,-1,1.05,54.7,40.39,42.11,0.67,0.43,177,12,9,20,13.43,46.51,8.83,3,8,13,3,14,59.3,31.95,13.13,15.12,32.2,15.34,8,Ingolstadt 1-2 Alemannia Aachen,2026-03-21
Erzgebirge Aue,0.47,1.69,-1.22,0.38,1.69,-1.31,0.1,0.0,0.1,0.47,1.69,-1.22,1,2,-1,0.22,49.3,53.93,44.07,0.82,0.82,163,10,10,17,12.2,20.73,13.42,5,3,21,5,12,61.0,43.17,86.47,80.71,95.73,67.53,6,Waldhof Mannheim 2-1 Erzgebirge Aue,2026-03-21
Waldhof Mannheim,1.69,0.47,1.22,1.69,0.38,1.31,0.0,0.1,-0.1,1.69,0.47,1.22,2,1,1,-0.22,50.7,46.07,43.9,0.82,0.82,171,12,17,10,20.73,12.2,10.41,3,5,17,4,10,80.3,56.83,20.67,19.29,46.03,32.47,1,Waldhof Mannheim 2-1 Erzgebirge Aue,2026-03-21
Hansa Rostock,1.65,2.35,-0.7,0.89,2.0,-1.11,0.0,0.34,-0.34,0.89,2.35,-1.46,1,0,1,1.7,44.2,28.06,39.6,0.28,1.94,119,4,4,25,14.29,12.89,10.41,5,1,10,3,10,16.2,7.65,47.47,45.79,19.4,11.33,0,Wehen Wiesbaden 0-1 Hansa Rostock,2026-03-20
Wehen Wiesbaden,2.35,1.65,0.7,2.0,0.89,1.11,0.34,0.0,0.34,2.35,0.89,1.46,0,1,-1,-1.7,55.8,71.94,54.83,1.94,0.28,292,32,25,4,12.89,14.29,13.74,1,5,42,7,11,195.7,92.35,56.2,54.21,151.83,88.67,7,Wehen Wiesbaden 0-1 Hansa Rostock,2026-03-20
Ingolstadt,2.75,2.28,0.47,2.41,1.32,1.09,0.34,0.2,0.14,2.75,1.52,1.23,3,1,2,1.53,49.2,40.18,39.47,1.35,1.33,158,15,9,18,6.67,13.53,9.58,4,4,16,2,13,57.4,27.85,23.73,24.0,58.4,29.93,2,Ulm 1-3 Ingolstadt,2026-03-15
Ulm,2.28,2.75,-0.47,1.32,2.41,-1.09,0.2,0.34,-0.14,1.52,2.75,-1.23,1,3,-2,-1.53,50.8,59.82,50.84,1.33,1.35,249,14,18,9,13.53,6.67,9.85,4,4,30,4,20,148.7,72.15,75.13,76.0,136.7,70.07,2,Ulm 1-3 Ingolstadt,2026-03-15
Schweinfurt,0.37,3.56,-3.19,0.37,3.25,-2.88,0.0,0.31,-0.31,0.37,3.56,-3.19,0,4,-4,-0.81,33.6,44.89,44.09,0.41,1.2,131,6,8,22,19.51,18.33,13.28,12,4,12,1,16,28.7,14.72,157.13,95.0,52.66,16.98,0,Verl 4-0 Schweinfurt,2026-03-15
Verl,3.56,0.37,3.19,3.25,0.37,2.88,0.31,0.0,0.31,3.56,0.37,3.19,4,0,4,0.81,66.4,55.11,41.39,1.2,0.41,227,18,22,8,18.33,19.51,9.65,4,12,15,8,9,166.3,85.28,8.27,5.0,257.56,83.02,1,Verl 4-0 Schweinfurt,2026-03-15
Hoffenheim II,1.39,4.4,-3.01,1.28,3.53,-2.25,0.12,0.11,0.01,1.39,3.64,-2.25,0,1,-1,2.01,35.2,25.98,35.17,0.49,0.82,59,6,10,26,20.41,31.71,14.62,4,4,5,2,15,20.8,8.7,101.87,90.96,41.27,21.89,0,Stuttgart II 1-0 Hoffenheim II,2026-03-15
Stuttgart II,4.4,1.39,3.01,3.53,1.28,2.25,0.11,0.12,-0.01,3.64,1.39,2.25,1,0,1,-2.01,64.8,74.02,46.7,0.82,0.49,230,14,26,10,31.71,20.41,6.0,4,4,14,13,13,218.4,91.3,10.13,9.04,147.23,78.11,0,Stuttgart II 1-0 Hoffenheim II,2026-03-15
Wehen Wiesbaden,1.87,0.71,1.16,0.61,0.39,0.22,1.26,0.31,0.95,1.87,0.71,1.16,0,0,0,-1.16,45.8,47.84,43.73,0.63,0.45,155,9,15,9,23.81,20.0,18.57,3,3,14,7,9,57.0,61.49,78.33,63.07,99.83,68.42,3,1860 München 0-0 Wehen Wiesbaden,2026-03-14
1860 München,0.71,1.87,-1.16,0.39,0.61,-0.22,0.31,1.26,-0.95,0.71,1.87,-1.16,0,0,0,1.16,54.2,52.16,41.49,0.45,0.63,178,8,9,15,20.0,23.81,13.88,3,3,17,3,10,35.7,38.51,45.87,36.93,46.07,31.58,4,1860 München 0-0 Wehen Wiesbaden,2026-03-14
Erzgebirge Aue,1.34,1.8,-0.46,1.28,1.02,0.26,0.06,0.78,-0.72,1.34,1.8,-0.46,2,4,-2,-1.54,52.5,55.93,48.04,0.81,0.89,226,17,10,12,12.35,13.48,10.74,7,8,23,5,10,90.5,60.54,38.27,42.02,58.96,37.43,8,Rot-Weiss Essen 4-2 Erzgebirge Aue,2026-03-14
Rot-Weiss Essen,1.8,1.34,0.46,1.02,1.28,-0.26,0.78,0.06,0.72,1.8,1.34,0.46,4,2,2,1.54,47.5,44.07,44.25,0.89,0.81,162,13,12,10,13.48,12.35,12.21,8,7,22,4,10,59.0,39.46,52.8,57.98,98.58,62.57,4,Rot-Weiss Essen 4-2 Erzgebirge Aue,2026-03-14
Viktoria Köln,2.98,1.79,1.19,2.63,1.03,1.6,0.35,0.0,0.35,2.98,1.03,1.95,2,3,-1,-2.19,52.8,70.1,48.0,2.06,0.61,249,23,29,10,14.08,16.39,15.17,9,2,28,10,11,193.1,86.51,55.67,69.76,236.17,88.99,1,Havelse 3-2 Viktoria Köln,2026-03-14
Havelse,1.79,2.98,-1.19,1.03,2.63,-1.6,0.0,0.35,-0.35,1.03,2.98,-1.95,3,2,1,2.19,47.2,29.9,36.1,0.61,2.06,119,5,10,29,16.39,14.08,20.55,2,9,14,4,10,30.1,13.49,24.13,30.24,29.23,11.01,0,Havelse 3-2 Viktoria Köln,2026-03-14
MSV Duisburg,1.6,2.6,-1.0,1.4,2.6,-1.2,0.2,0.0,0.2,1.6,2.6,-1.0,1,5,-4,-3.0,33.3,41.03,45.2,0.83,1.26,137,15,15,16,18.07,12.7,15.65,3,5,19,6,13,65.3,39.91,122.87,95.94,113.53,62.5,1,Hansa Rostock 5-1 MSV Duisburg,2026-03-14
Hansa Rostock,2.6,1.6,1.0,2.6,1.4,1.2,0.0,0.2,-0.2,2.6,1.6,1.0,5,1,4,3.0,66.7,58.97,43.94,1.26,0.83,209,16,16,15,12.7,18.07,6.97,5,3,17,4,12,98.3,60.09,5.2,4.06,68.13,37.5,2,Hansa Rostock 5-1 MSV Duisburg,2026-03-14
Waldhof Mannheim,1.15,2.99,-1.84,1.14,2.12,-0.98,0.01,0.87,-0.86,1.15,2.99,-1.84,1,4,-3,-1.16,49.1,48.63,45.1,0.37,0.94,197,12,9,20,24.32,21.28,15.56,7,9,16,4,8,55.9,35.09,41.13,43.09,42.04,17.58,1,Osnabrück 4-1 Waldhof Mannheim,2026-03-14
Osnabrück,2.99,1.15,1.84,2.12,1.14,0.98,0.87,0.01,0.86,2.99,1.15,1.84,4,1,3,1.16,50.9,51.37,45.66,0.94,0.37,203,15,20,9,21.28,24.32,10.88,9,7,13,4,10,103.4,64.91,54.33,56.91,197.06,82.42,3,Osnabrück 4-1 Waldhof Mannheim,2026-03-14
Jahn Regensburg,1.11,2.29,-1.18,1.11,2.23,-1.12,0.0,0.06,-0.06,1.11,2.29,-1.18,1,1,0,1.18,43.8,42.77,43.86,0.57,1.38,170,9,8,16,14.04,11.59,13.58,2,5,9,0,19,63.8,30.15,54.73,69.16,82.0,43.58,1,Saarbrücken 1-1 Jahn Regensburg,2026-03-14
Saarbrücken,2.29,1.11,1.18,2.23,1.11,1.12,0.06,0.0,0.06,2.29,1.11,1.18,1,1,0,-1.18,56.2,57.23,47.91,1.38,0.57,246,22,16,8,11.59,14.04,8.48,5,2,31,5,16,147.8,69.85,24.4,30.84,106.17,56.42,0,Saarbrücken 1-1 Jahn Regensburg,2026-03-14
Energie Cottbus,1.72,2.16,-0.44,1.45,1.75,-0.3,0.26,0.41,-0.15,1.72,2.16,-0.44,1,4,-3,-2.56,61.2,54.24,44.42,0.67,0.55,190,9,21,14,31.34,25.45,6.37,0,6,18,8,12,95.7,52.18,5.67,6.03,64.44,28.41,1,Alemannia Aachen 4-1 Energie Cottbus,2026-03-13
Alemannia Aachen,2.16,1.72,0.44,1.75,1.45,0.3,0.41,0.26,0.15,2.16,1.72,0.44,4,1,3,2.56,38.8,45.76,47.69,0.55,0.67,136,12,14,21,25.45,31.34,11.45,6,0,15,4,17,87.7,47.82,88.33,93.97,162.37,71.59,1,Alemannia Aachen 4-1 Energie Cottbus,2026-03-13
Verl,1.83,1.02,0.81,1.79,0.85,0.94,0.04,0.16,-0.12,1.83,1.02,0.81,2,1,1,0.19,58.2,61.99,48.11,0.28,0.41,330,9,11,11,39.29,26.83,13.33,3,2,8,4,13,157.9,64.61,32.8,22.89,118.6,62.56,1,Ingolstadt 1-2 Verl,2026-03-08
Ingolstadt,1.02,1.83,-0.81,0.85,1.79,-0.94,0.16,0.04,0.12,1.02,1.83,-0.81,1,2,-1,-0.19,41.8,38.01,42.97,0.41,0.28,174,11,11,11,26.83,39.29,15.97,2,3,15,3,12,86.5,35.39,110.47,77.11,70.97,37.44,2,Ingolstadt 1-2 Verl,2026-03-08
Saarbrücken,1.74,2.83,-1.09,1.69,2.72,-1.03,0.05,0.1,-0.05,1.74,2.83,-1.09,2,4,-2,-0.91,58.7,58.08,45.79,0.82,0.59,224,15,19,13,23.17,22.03,15.62,5,7,22,9,7,136.1,72.7,25.67,20.49,66.44,37.84,0,MSV Duisburg 4-2 Saarbrücken,2026-03-08
MSV Duisburg,2.83,1.74,1.09,2.72,1.69,1.03,0.1,0.05,0.05,2.83,1.74,1.09,4,2,2,0.91,41.3,41.92,44.05,0.59,0.82,152,11,13,19,22.03,23.17,18.92,7,5,13,4,5,51.1,27.3,99.6,79.51,109.13,62.16,3,MSV Duisburg 4-2 Saarbrücken,2026-03-08
Havelse,0.59,4.36,-3.77,0.53,2.12,-1.59,0.06,1.48,-1.42,0.59,3.6,-3.01,1,3,-2,1.77,52.0,37.92,41.22,0.23,0.47,137,12,7,25,30.43,53.19,9.63,4,5,9,4,15,45.7,20.04,30.4,30.54,42.87,15.45,1,Waldhof Mannheim 3-1 Havelse,2026-03-08
Waldhof Mannheim,4.36,0.59,3.77,2.12,0.53,1.59,1.48,0.06,1.42,3.6,0.59,3.01,3,1,2,-1.77,48.0,62.08,50.26,0.47,0.23,200,15,25,7,53.19,30.43,9.74,5,4,23,11,10,182.4,79.96,69.13,69.46,234.57,84.55,0,Waldhof Mannheim 3-1 Havelse,2026-03-08
Osnabrück,1.62,0.59,1.03,1.49,0.47,1.02,0.13,0.12,0.01,1.62,0.59,1.03,2,0,2,0.97,46.0,43.32,43.27,0.72,0.55,162,14,12,9,16.67,16.36,16.35,7,4,14,5,12,67.2,42.26,62.33,74.03,111.67,74.21,0,Jahn Regensburg 0-2 Osnabrück,2026-03-07
Jahn Regensburg,0.59,1.62,-1.03,0.47,1.49,-1.02,0.12,0.13,-0.01,0.59,1.62,-1.03,0,2,-2,-0.97,54.0,56.68,41.63,0.55,0.72,188,9,9,12,16.36,16.67,13.25,4,7,20,8,5,91.8,57.74,21.87,25.97,38.8,25.79,0,Jahn Regensburg 0-2 Osnabrück,2026-03-07
Ulm,3.77,2.02,1.75,3.54,0.67,2.87,0.23,0.59,-0.36,3.77,1.26,2.51,2,3,-1,-2.75,59.5,68.85,50.34,1.61,0.64,226,22,24,9,14.91,14.06,5.95,7,7,38,13,18,204.5,89.46,20.47,26.11,170.37,88.87,1,Schweinfurt 3-2 Ulm,2026-03-07
Schweinfurt,2.02,3.77,-1.75,0.67,3.54,-2.87,0.59,0.23,0.36,1.26,3.77,-2.51,3,2,1,2.75,40.5,31.15,40.98,0.64,1.61,100,6,9,24,14.06,14.91,7.38,7,7,8,5,15,24.1,10.54,57.93,73.89,21.33,11.13,5,Schweinfurt 3-2 Ulm,2026-03-07
Rot-Weiss Essen,3.97,1.62,2.35,2.77,0.86,1.91,0.44,0.0,0.44,3.21,0.86,2.35,4,2,2,-0.35,36.5,41.64,45.54,1.63,1.11,142,19,21,8,12.88,7.21,20.84,3,8,19,5,14,82.7,49.4,105.27,90.59,141.13,75.62,4,Hoffenheim II 2-4 Rot-Weiss Essen,2026-03-07
Hoffenheim II,1.62,3.97,-2.35,0.86,2.77,-1.91,0.0,0.44,-0.44,0.86,3.21,-2.35,2,4,-2,0.35,63.5,58.36,45.74,1.11,1.63,242,6,8,21,7.21,12.88,7.91,8,3,14,3,7,84.7,50.6,10.93,9.41,45.5,24.38,0,Hoffenheim II 2-4 Rot-Weiss Essen,2026-03-07
Stuttgart II,1.12,1.0,0.12,1.12,0.87,0.25,0.0,0.13,-0.13,1.12,1.0,0.12,1,2,-1,-1.12,63.5,64.11,48.12,0.98,0.39,264,17,13,11,13.27,28.21,8.39,5,4,14,6,13,144.4,73.64,16.07,12.76,68.3,34.85,2,Wehen Wiesbaden 2-1 Stuttgart II,2026-03-07
Wehen Wiesbaden,1.0,1.12,-0.12,0.87,1.12,-0.25,0.13,0.0,0.13,1.0,1.12,-0.12,2,1,1,1.12,36.5,35.89,43.68,0.39,0.98,108,4,11,13,28.21,13.27,11.13,4,5,10,5,18,51.7,26.36,109.87,87.24,127.7,65.15,0,Wehen Wiesbaden 2-1 Stuttgart II,2026-03-07
Hansa Rostock,1.33,0.36,0.97,1.05,0.31,0.74,0.28,0.04,0.24,1.33,0.36,0.97,0,0,0,-0.97,39.6,42.51,42.15,0.82,0.41,108,12,9,6,10.98,14.63,11.78,4,0,10,3,15,43.3,42.0,73.4,81.26,91.63,63.94,3,Energie Cottbus 0-0 Hansa Rostock,2026-03-07
Energie Cottbus,0.36,1.33,-0.97,0.31,1.05,-0.74,0.04,0.28,-0.24,0.36,1.33,-0.97,0,0,0,0.97,60.4,57.49,49.11,0.41,0.82,271,11,6,9,14.63,10.98,8.85,0,4,18,6,15,59.8,58.0,16.93,18.74,51.67,36.06,0,Energie Cottbus 0-0 Hansa Rostock,2026-03-07
Alemannia Aachen,1.88,3.1,-1.22,1.53,2.87,-1.34,0.36,0.23,0.13,1.88,3.1,-1.22,3,1,2,3.22,46.3,47.17,46.28,0.7,1.12,135,9,12,23,17.14,20.54,8.97,6,10,8,7,10,64.2,31.36,27.0,52.25,77.9,41.29,0,Erzgebirge Aue 1-3 Alemannia Aachen,2026-03-07
Erzgebirge Aue,3.1,1.88,1.22,2.87,1.53,1.34,0.23,0.36,-0.13,3.1,1.88,1.22,1,3,-2,-3.22,53.7,52.83,46.78,1.12,0.7,157,17,23,12,20.54,17.14,6.33,10,6,27,9,12,140.5,68.64,24.67,47.75,110.77,58.71,5,Erzgebirge Aue 1-3 Alemannia Aachen,2026-03-07
1860 München,1.19,1.42,-0.23,1.19,1.15,0.04,0.0,0.27,-0.27,1.19,1.42,-0.23,1,0,1,1.23,38.8,41.26,38.22,0.3,0.22,110,3,6,10,20.0,45.45,15.61,3,3,9,3,17,27.7,19.0,83.6,80.13,71.77,51.28,0,Viktoria Köln 0-1 1860 München,2026-03-06
Viktoria Köln,1.42,1.19,0.23,1.15,1.19,-0.04,0.27,0.0,0.27,1.42,1.19,0.23,0,1,-1,-1.23,61.2,58.74,45.72,0.22,0.3,212,9,10,6,45.45,20.0,8.59,3,3,21,6,16,118.1,81.0,20.73,19.87,68.2,48.72,4,Viktoria Köln 0-1 1860 München,2026-03-06
Waldhof Mannheim,0.41,3.36,-2.95,0.31,2.75,-2.44,0.1,0.61,-0.51,0.41,3.36,-2.95,0,1,-1,1.95,53.2,53.63,45.82,0.66,0.79,193,9,9,19,13.64,24.05,9.56,3,9,21,3,10,78.1,56.31,21.67,29.71,54.3,38.05,0,Rot-Weiss Essen 1-0 Waldhof Mannheim,2026-03-04
Rot-Weiss Essen,3.36,0.41,2.95,2.75,0.31,2.44,0.61,0.1,0.51,3.36,0.41,2.95,1,0,1,-1.95,46.8,46.37,47.9,0.79,0.66,189,14,19,9,24.05,13.64,10.73,9,3,21,7,13,60.6,43.69,51.27,70.29,88.4,61.95,10,Rot-Weiss Essen 1-0 Waldhof Mannheim,2026-03-04
Schweinfurt,0.44,4.89,-4.45,0.44,4.83,-4.39,0.0,0.06,-0.06,0.44,4.89,-4.45,0,1,-1,3.45,53.8,31.38,40.6,0.52,1.27,142,7,7,18,13.46,14.17,7.55,10,8,8,0,13,22.7,11.82,20.13,22.53,15.9,5.92,1,Alemannia Aachen 1-0 Schweinfurt,2026-03-04
Alemannia Aachen,4.89,0.44,4.45,4.83,0.44,4.39,0.06,0.0,0.06,4.89,0.44,4.45,1,0,1,-3.45,46.2,68.62,49.93,1.27,0.52,220,14,18,7,14.17,13.46,9.89,8,10,14,7,11,169.3,88.18,69.2,77.47,252.57,94.08,3,Alemannia Aachen 1-0 Schweinfurt,2026-03-04
Hansa Rostock,4.01,0.73,3.28,3.94,0.73,3.21,0.06,0.0,0.06,4.01,0.73,3.28,3,1,2,-1.28,64.9,67.26,50.14,0.82,0.34,309,15,18,8,21.95,23.53,6.77,11,3,22,5,14,168.9,82.59,12.87,10.61,92.53,59.18,1,Havelse 1-3 Hansa Rostock,2026-03-04
Havelse,0.73,4.01,-3.28,0.73,3.94,-3.21,0.0,0.06,-0.06,0.73,4.01,-3.28,1,3,-2,1.28,35.1,32.74,41.16,0.34,0.82,111,10,8,18,23.53,21.95,16.19,3,11,14,7,16,35.6,17.41,108.47,89.39,63.83,40.82,2,Havelse 1-3 Hansa Rostock,2026-03-04
MSV Duisburg,0.73,1.67,-0.94,0.68,1.32,-0.64,0.05,0.36,-0.31,0.73,1.67,-0.94,0,0,0,0.94,38.4,43.57,44.35,0.32,0.66,148,4,8,13,25.0,19.7,15.87,3,7,9,2,15,46.4,31.52,111.53,91.77,112.33,63.27,2,Ingolstadt 0-0 MSV Duisburg,2026-03-04
Ingolstadt,1.67,0.73,0.94,1.32,0.68,0.64,0.36,0.05,0.31,1.67,0.73,0.94,0,0,0,-0.94,61.6,56.43,42.75,0.66,0.32,209,20,13,8,19.7,25.0,10.43,7,3,22,5,9,100.8,68.48,10.0,8.23,65.2,36.73,9,Ingolstadt 0-0 MSV Duisburg,2026-03-04
Wehen Wiesbaden,0.14,1.86,-1.72,0.14,0.84,-0.7,0.0,1.02,-1.02,0.14,1.86,-1.72,0,2,-2,-0.28,52.6,34.43,38.56,0.26,0.5,138,5,4,19,15.38,38.0,10.09,1,9,6,0,10,20.4,11.28,35.73,31.05,10.7,4.5,3,Saarbrücken 2-0 Wehen Wiesbaden,2026-03-04
Saarbrücken,1.86,0.14,1.72,0.84,0.14,0.7,1.02,0.0,1.02,1.86,0.14,1.72,2,0,2,0.28,47.4,65.57,46.33,0.5,0.26,195,11,19,4,38.0,15.38,10.9,9,1,24,9,21,160.5,88.72,79.33,68.95,226.9,95.5,1,Saarbrücken 2-0 Wehen Wiesbaden,2026-03-04
Jahn Regensburg,3.3,1.76,1.54,2.67,1.64,1.03,0.63,0.12,0.51,3.3,1.76,1.54,2,1,1,-0.54,30.1,40.83,43.43,0.49,0.95,127,9,14,16,28.57,16.84,17.67,2,5,10,6,18,47.7,27.12,190.33,99.03,200.2,90.21,1,Verl 1-2 Jahn Regensburg,2026-03-03
