Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Tenerife,0.66,0.54,0.12,0.66,0.51,0.15,0.0,0.03,-0.03,0.66,0.54,0.12,1,1,0,-0.12,43.1,42.86,41.44,0.51,0.41,99,4,9,6,17.65,14.63,8.61,4,11,12,1,14,49.0,52.58,25.13,66.13,55.03,53.95,0,Deportivo La Coruña 1-1 Tenerife,2026-01-11
Deportivo La Coruña,0.54,0.66,-0.12,0.51,0.66,-0.15,0.03,0.0,0.03,0.54,0.66,-0.12,1,1,0,0.12,56.9,57.14,44.15,0.41,0.51,141,6,6,9,14.63,17.65,6.55,11,4,4,2,10,44.2,47.42,12.87,33.87,46.97,46.05,0,Deportivo La Coruña 1-1 Tenerife,2026-01-11
Madrid,0.37,5.61,-5.24,0.37,4.32,-3.95,0.0,0.53,-0.53,0.37,4.85,-4.48,1,12,-11,-5.76,25.8,4.9,30.46,0.1,1.68,30,1,1,30,10.0,17.86,43.2,2,13,2,0,7,0.0,0.0,132.2,97.01,3.3,0.32,0,Barcelona 12-1 Madrid,2026-01-10
Barcelona,5.61,0.37,5.24,4.32,0.37,3.95,0.53,0.0,0.53,4.85,0.37,4.48,12,1,11,5.76,74.2,95.1,59.24,1.68,0.1,539,29,30,1,17.86,10.0,9.07,13,2,25,10,6,502.1,100.0,4.07,2.99,1039.26,99.68,0,Barcelona 12-1 Madrid,2026-01-10
Sevilla,0.52,3.53,-3.01,0.08,2.62,-2.54,0.44,0.16,0.28,0.52,2.77,-2.25,0,2,-2,1.01,43.0,30.13,39.8,0.09,0.69,106,2,5,15,55.56,21.74,24.11,2,6,13,5,6,32.1,16.32,76.07,72.86,22.4,8.54,0,Real Madrid 2-0 Sevilla,2026-01-10
Real Madrid,3.53,0.52,3.01,2.62,0.08,2.54,0.16,0.44,-0.28,2.77,0.52,2.25,2,0,2,-1.01,57.0,69.87,47.65,0.69,0.09,235,20,15,5,21.74,55.56,13.88,6,2,16,7,7,164.6,83.68,28.33,27.14,240.03,91.46,3,Real Madrid 2-0 Sevilla,2026-01-10
Badalona,0.78,0.83,-0.05,0.59,0.83,-0.24,0.19,0.0,0.19,0.78,0.83,-0.05,0,0,0,0.05,49.5,43.21,40.53,0.44,0.36,157,8,8,9,18.18,25.0,14.33,4,4,17,6,12,60.8,46.2,41.67,34.94,61.67,36.43,1,Athletic Club 0-0 Badalona,2026-01-10
Athletic Club,0.83,0.78,0.05,0.83,0.59,0.24,0.0,0.19,-0.19,0.83,0.78,0.05,0,0,0,-0.05,50.5,56.79,45.0,0.36,0.44,200,9,9,8,25.0,18.18,15.15,4,4,15,3,6,70.8,53.8,77.6,65.06,107.6,63.57,0,Athletic Club 0-0 Badalona,2026-01-10
Real Sociedad,2.21,1.33,0.88,2.12,1.31,0.81,0.09,0.03,0.06,2.21,1.33,0.88,5,5,0,-0.88,52.5,62.27,45.34,0.95,0.26,216,22,20,7,21.05,26.92,13.52,7,2,30,7,9,150.1,86.46,52.2,53.3,175.6,80.87,4,Atlético Madrid 5-5 Real Sociedad,2026-01-10
Atlético Madrid,1.33,2.21,-0.88,1.31,2.12,-0.81,0.03,0.09,-0.06,1.33,2.21,-0.88,5,5,0,0.88,47.5,37.73,38.17,0.26,0.95,130,3,7,20,26.92,21.05,25.29,2,7,9,3,9,23.5,13.54,45.73,46.7,41.53,19.13,0,Atlético Madrid 5-5 Real Sociedad,2026-01-10
Eibar,1.82,0.81,1.01,0.27,0.81,-0.54,0.79,0.0,0.79,1.06,0.81,0.25,1,0,1,-0.01,50.5,55.97,46.91,0.39,0.47,175,8,7,6,17.95,12.77,10.81,4,4,17,4,8,75.4,68.8,39.67,57.94,97.93,70.71,4,Alhama 0-1 Eibar,2026-01-10
Alhama,0.81,1.82,-1.01,0.81,0.27,0.54,0.0,0.79,-0.79,0.81,1.06,-0.25,0,1,-1,0.01,49.5,44.03,41.49,0.47,0.39,122,5,6,7,12.77,17.95,13.15,4,4,15,1,7,34.2,31.2,28.8,42.06,40.57,29.29,1,Alhama 0-1 Eibar,2026-01-10
Logroño,0.51,1.33,-0.82,0.51,1.31,-0.8,0.0,0.01,-0.01,0.51,1.33,-0.82,1,1,0,0.82,38.8,27.7,36.79,0.34,0.76,76,6,4,15,11.76,19.74,16.0,4,3,9,0,9,16.1,9.39,47.53,71.95,24.0,12.48,2,Tenerife 1-1 Logroño,2025-12-14
Tenerife,1.33,0.51,0.82,1.31,0.51,0.8,0.01,0.0,0.01,1.33,0.51,0.82,1,1,0,-0.82,61.2,72.3,48.17,0.76,0.34,250,12,15,4,19.74,11.76,12.28,3,4,33,5,7,155.4,90.61,18.53,28.05,168.3,87.52,0,Tenerife 1-1 Logroño,2025-12-14
Deportivo La Coruña,0.08,4.85,-4.77,0.08,4.38,-4.3,0.0,0.47,-0.47,0.08,4.85,-4.77,0,3,-3,1.77,35.7,27.02,38.01,0.52,2.29,95,4,3,26,5.77,11.35,21.67,5,6,6,1,12,7.6,2.63,72.2,75.05,17.9,5.44,0,Real Sociedad 3-0 Deportivo La Coruña,2025-12-14
Real Sociedad,4.85,0.08,4.77,4.38,0.08,4.3,0.47,0.0,0.47,4.85,0.08,4.77,3,0,3,-1.77,64.3,72.98,51.1,2.29,0.52,284,36,26,3,11.35,5.77,9.79,6,5,41,4,6,281.9,97.37,24.0,24.95,310.89,94.56,1,Real Sociedad 3-0 Deportivo La Coruña,2025-12-14
Atlético Madrid,3.07,2.27,0.8,2.25,2.25,0.0,0.06,0.02,0.04,2.31,2.27,0.04,2,2,0,-0.8,72.5,77.69,56.1,1.28,0.72,398,18,15,12,11.72,16.67,9.8,6,3,20,7,9,235.3,93.52,3.27,2.78,144.8,75.8,1,Eibar 2-2 Atlético Madrid,2025-12-14
Eibar,2.27,3.07,-0.8,2.25,2.25,0.0,0.02,0.06,-0.04,2.27,2.31,-0.04,2,2,0,0.8,27.5,22.31,43.12,0.72,1.28,87,9,12,15,16.67,11.72,23.61,3,6,9,1,7,16.3,6.48,114.2,97.22,46.23,24.2,4,Eibar 2-2 Atlético Madrid,2025-12-14
Athletic Club,0.86,0.3,0.56,0.66,0.27,0.39,0.2,0.03,0.17,0.86,0.3,0.56,2,0,2,1.44,47.8,57.08,42.09,0.33,0.33,139,12,9,7,27.27,21.21,8.91,9,1,8,3,14,81.3,64.07,71.2,73.86,125.43,78.56,5,Madrid 0-2 Athletic Club,2025-12-13
Madrid,0.3,0.86,-0.56,0.27,0.66,-0.39,0.03,0.2,-0.17,0.3,0.86,-0.56,0,2,-2,-1.44,52.2,42.92,38.39,0.33,0.33,118,4,7,9,21.21,27.27,11.45,1,9,7,1,10,45.6,35.93,25.2,26.14,34.23,21.44,0,Madrid 0-2 Athletic Club,2025-12-13
Alhama,1.64,2.2,-0.56,1.39,2.13,-0.74,0.25,0.08,0.17,1.64,2.2,-0.56,1,2,-1,-0.44,25.2,31.25,43.91,0.22,0.8,79,4,10,20,45.45,25.0,14.47,8,5,8,3,11,42.9,17.9,190.67,100.0,120.97,50.75,3,Sevilla 2-1 Alhama,2025-12-13
Sevilla,2.2,1.64,0.56,2.13,1.39,0.74,0.08,0.25,-0.17,2.2,1.64,0.56,2,1,1,0.44,74.8,68.75,45.8,0.8,0.22,262,11,20,10,25.0,45.45,8.1,5,8,20,6,7,196.8,82.1,0.0,0.0,117.4,49.25,1,Sevilla 2-1 Alhama,2025-12-13
Barcelona,3.42,0.65,2.77,3.16,0.61,2.55,0.26,0.05,0.21,3.42,0.65,2.77,5,1,4,1.23,70.1,82.51,55.49,1.45,0.12,435,18,21,6,14.48,50.0,7.42,12,6,26,8,4,310.4,92.49,7.93,6.84,247.67,83.94,0,Badalona 1-5 Barcelona,2025-12-13
Badalona,0.65,3.42,-2.77,0.61,3.16,-2.55,0.05,0.26,-0.21,0.65,3.42,-2.77,1,5,-4,-1.23,29.9,17.49,35.79,0.12,1.45,73,2,6,21,50.0,14.48,16.37,6,12,4,2,9,25.2,7.51,108.07,93.16,47.4,16.06,1,Badalona 1-5 Barcelona,2025-12-13
Espanyol,0.89,0.94,-0.05,0.86,0.94,-0.08,0.03,0.0,0.03,0.89,0.94,-0.05,1,0,1,1.05,54.3,69.61,52.93,1.19,0.47,252,17,16,7,13.45,14.89,7.71,10,3,26,6,9,168.5,84.67,54.93,64.83,194.57,89.46,3,Levante 0-1 Espanyol,2025-12-13
Levante,0.94,0.89,0.05,0.94,0.86,0.08,0.0,0.03,-0.03,0.94,0.89,0.05,0,1,-1,-1.05,45.7,30.39,39.45,0.47,1.19,123,4,7,16,14.89,13.45,11.32,3,10,9,2,13,30.5,15.33,29.8,35.17,22.93,10.54,0,Levante 0-1 Espanyol,2025-12-13
Real Madrid,2.56,0.79,1.77,2.56,0.66,1.9,0.0,0.13,-0.13,2.56,0.79,1.77,3,0,3,1.23,63.2,70.9,51.9,1.45,0.35,313,15,18,10,12.41,28.57,11.27,4,4,26,9,13,219.5,85.94,18.13,15.63,169.27,83.15,0,Granada 0-3 Real Madrid,2025-12-13
Granada,0.79,2.56,-1.77,0.66,2.56,-1.9,0.13,0.0,0.13,0.79,2.56,-1.77,0,3,-3,-1.23,36.8,29.1,41.33,0.35,1.45,109,7,10,18,28.57,12.41,16.04,4,4,16,5,8,35.9,14.06,97.87,84.37,34.3,16.85,0,Granada 0-3 Real Madrid,2025-12-13
Eibar,0.67,0.27,0.4,0.62,0.2,0.42,0.05,0.07,-0.02,0.67,0.27,0.4,1,0,1,0.6,41.1,46.07,44.82,0.42,0.36,141,12,15,7,35.71,19.44,13.09,6,3,14,4,9,83.7,62.28,59.87,82.47,114.33,70.65,2,Logroño 0-1 Eibar,2025-12-07
Logroño,0.27,0.67,-0.4,0.2,0.62,-0.42,0.07,0.05,0.02,0.27,0.67,-0.4,0,1,-1,-0.6,58.9,53.93,42.05,0.36,0.42,182,8,7,15,19.44,35.71,10.46,3,6,21,4,8,50.7,37.72,12.73,17.53,47.5,29.35,3,Logroño 0-1 Eibar,2025-12-07
Levante,0.88,1.37,-0.49,0.83,0.87,-0.04,0.04,0.5,-0.46,0.88,1.37,-0.49,0,1,-1,-0.51,34.2,24.48,35.21,0.16,0.43,75,2,9,10,56.25,23.26,18.54,1,6,8,4,10,23.5,13.87,94.2,77.38,40.93,26.93,0,Athletic Club 1-0 Levante,2025-12-07
Athletic Club,1.37,0.88,0.49,0.87,0.83,0.04,0.5,0.04,0.46,1.37,0.88,0.49,1,0,1,0.51,65.8,75.52,51.31,0.43,0.16,312,12,10,9,23.26,56.25,7.82,6,1,22,6,12,145.9,86.13,27.53,22.62,111.07,73.07,2,Athletic Club 1-0 Levante,2025-12-07
Badalona,1.98,0.3,1.68,1.82,0.25,1.57,0.16,0.05,0.11,1.98,0.3,1.68,1,0,1,-0.68,68.9,60.15,47.08,0.6,0.24,196,11,16,4,26.67,16.67,6.0,3,6,13,6,6,146.3,82.28,4.07,3.59,78.0,53.93,1,Alhama 0-1 Badalona,2025-12-07
Alhama,0.3,1.98,-1.68,0.25,1.82,-1.57,0.05,0.16,-0.11,0.3,1.98,-1.68,0,1,-1,0.68,31.1,39.85,49.3,0.24,0.6,99,4,4,16,16.67,26.67,12.75,6,3,12,2,10,31.5,17.72,109.2,96.41,66.63,46.07,4,Alhama 0-1 Badalona,2025-12-07
Real Sociedad,1.01,0.92,0.09,0.85,0.84,0.01,0.16,0.08,0.08,1.01,0.92,0.09,0,1,-1,-1.09,43.3,44.6,43.35,0.72,0.42,139,11,12,12,16.67,28.57,18.96,3,5,19,4,8,53.8,39.24,94.07,77.14,97.03,68.64,1,Real Madrid 1-0 Real Sociedad,2025-12-06
Real Madrid,0.92,1.01,-0.09,0.84,0.85,-0.01,0.08,0.16,-0.08,0.92,1.01,-0.09,1,0,1,1.09,56.7,55.4,44.78,0.42,0.72,210,7,12,12,28.57,16.67,18.82,5,3,18,7,6,83.3,60.76,27.87,22.86,44.33,31.36,1,Real Madrid 1-0 Real Sociedad,2025-12-06
Madrid,3.29,0.88,2.41,2.97,0.5,2.47,0.32,0.38,-0.06,3.29,0.88,2.41,5,2,3,0.59,64.0,54.93,42.42,0.92,0.83,230,8,13,12,14.13,14.46,9.33,7,8,11,4,10,135.2,65.85,11.27,5.97,49.23,31.74,0,Espanyol 2-5 Madrid,2025-12-06
Espanyol,0.88,3.29,-2.41,0.5,2.97,-2.47,0.38,0.32,0.06,0.88,3.29,-2.41,2,5,-3,-0.59,36.0,45.07,44.77,0.83,0.92,154,12,12,13,14.46,14.13,15.64,8,7,16,4,13,70.1,34.15,177.6,94.03,105.87,68.26,4,Espanyol 2-5 Madrid,2025-12-06
Tenerife,0.57,3.8,-3.23,0.57,3.48,-2.91,0.0,0.32,-0.32,0.57,3.8,-3.23,0,2,-2,1.23,25.3,11.47,35.65,0.26,2.07,53,3,3,24,11.54,11.59,35.0,2,9,5,1,5,0.7,0.18,118.33,99.89,8.67,2.61,0,Barcelona 2-0 Tenerife,2025-12-06
Barcelona,3.8,0.57,3.23,3.48,0.57,2.91,0.32,0.0,0.32,3.8,0.57,3.23,2,0,2,-1.23,74.7,88.53,58.17,2.07,0.26,492,25,24,3,11.59,11.54,7.0,9,2,33,12,8,395.6,99.82,0.13,0.11,323.87,97.39,0,Barcelona 2-0 Tenerife,2025-12-06
Granada,1.74,1.94,-0.2,1.23,1.93,-0.7,0.51,0.01,0.5,1.74,1.94,-0.2,0,2,-2,-1.8,50.9,57.2,48.95,0.71,0.62,191,16,15,14,21.13,22.58,12.14,6,11,24,6,9,83.3,56.36,42.47,51.05,66.3,43.02,0,Deportivo La Coruña 2-0 Granada,2025-12-06
Deportivo La Coruña,1.94,1.74,0.2,1.93,1.23,0.7,0.01,0.51,-0.5,1.94,1.74,0.2,2,0,2,1.8,49.1,42.8,44.64,0.62,0.71,154,12,14,15,22.58,21.13,7.09,11,6,11,3,13,64.5,43.64,40.73,48.95,87.83,56.98,0,Deportivo La Coruña 2-0 Granada,2025-12-06
Sevilla,0.51,2.47,-1.96,0.51,2.14,-1.63,0.0,0.33,-0.33,0.51,2.47,-1.96,2,2,0,1.96,37.1,32.16,40.1,0.37,1.31,93,6,8,18,21.62,13.74,11.47,5,3,5,1,13,19.7,9.91,106.8,91.7,92.9,65.25,2,Atlético Madrid 2-2 Sevilla,2025-12-06
Atlético Madrid,2.47,0.51,1.96,2.14,0.51,1.63,0.33,0.0,0.33,2.47,0.51,1.96,2,2,0,-1.96,62.9,67.84,48.46,1.31,0.37,282,22,18,8,13.74,21.62,8.12,3,5,34,7,10,179.1,90.09,9.67,8.3,49.47,34.75,0,Atlético Madrid 2-2 Sevilla,2025-12-06
Barcelona,5.26,0.01,5.25,2.38,0.01,2.37,0.6,0.0,0.6,2.98,0.01,2.97,4,0,4,-1.25,77.0,90.17,61.37,1.44,0.09,573,32,28,1,19.44,11.11,5.08,14,3,13,6,5,497.5,100.0,2.2,1.32,351.47,99.12,0,Levante 0-4 Barcelona,2025-11-23
Levante,0.01,5.26,-5.25,0.01,2.38,-2.37,0.0,0.6,-0.6,0.01,2.98,-2.97,0,4,-4,1.25,23.0,9.83,35.1,0.09,1.44,43,1,1,28,11.11,19.44,23.05,3,14,2,1,12,0.0,0.0,163.87,98.68,3.13,0.88,0,Levante 0-4 Barcelona,2025-11-23
Eibar,0.43,2.72,-2.29,0.26,2.0,-1.74,0.17,0.72,-0.55,0.43,2.72,-2.29,0,3,-3,-0.71,32.7,32.07,46.23,0.34,0.43,125,2,6,18,17.65,41.86,19.35,7,4,7,2,5,21.4,11.68,103.87,97.81,30.5,14.25,0,Real Madrid 3-0 Eibar,2025-11-23
Real Madrid,2.72,0.43,2.29,2.0,0.26,1.74,0.72,0.17,0.55,2.72,0.43,2.29,3,0,3,0.71,67.3,67.93,50.31,0.43,0.34,287,8,18,6,41.86,17.65,11.05,4,7,17,8,10,161.8,88.32,2.33,2.19,183.5,85.75,0,Real Madrid 3-0 Eibar,2025-11-23
Atlético Madrid,1.51,1.57,-0.06,1.22,1.32,-0.1,0.29,0.25,0.04,1.51,1.57,-0.06,1,2,-1,-0.94,64.7,66.29,49.75,0.64,0.74,293,10,14,12,21.88,16.22,8.18,9,5,18,4,13,139.3,69.51,7.6,6.43,67.83,35.64,0,Tenerife 2-1 Atlético Madrid,2025-11-23
Tenerife,1.57,1.51,0.06,1.32,1.22,0.1,0.25,0.29,-0.04,1.57,1.51,0.06,2,1,1,0.94,35.3,33.71,41.7,0.74,0.64,106,7,12,14,16.22,21.88,12.92,5,9,15,2,9,61.1,30.49,110.6,93.57,122.5,64.36,0,Tenerife 2-1 Atlético Madrid,2025-11-23
Alhama,0.6,3.35,-2.75,0.6,1.55,-0.95,0.0,0.28,-0.28,0.6,1.83,-1.23,1,3,-2,0.75,31.7,37.72,41.88,0.07,0.24,99,6,7,13,100.0,54.17,15.88,4,4,6,0,16,37.8,25.25,107.93,93.53,58.53,35.68,1,Real Sociedad 3-1 Alhama,2025-11-23
Real Sociedad,3.35,0.6,2.75,1.55,0.6,0.95,0.28,0.0,0.28,1.83,0.6,1.23,3,1,2,-0.75,68.3,62.28,44.18,0.24,0.07,193,14,13,7,54.17,100.0,5.79,4,4,16,7,11,111.9,74.75,7.47,6.47,105.53,64.32,4,Real Sociedad 3-1 Alhama,2025-11-23
Logroño,1.59,2.12,-0.53,0.62,1.16,-0.54,0.21,0.2,0.01,0.83,1.36,-0.53,0,1,-1,-0.47,40.8,33.22,40.66,0.24,0.57,112,10,9,20,37.5,35.09,14.12,1,9,12,4,10,25.9,12.96,74.73,79.73,63.1,28.87,2,Madrid 1-0 Logroño,2025-11-22
Madrid,2.12,1.59,0.53,1.16,0.62,0.54,0.2,0.21,-0.01,1.36,0.83,0.53,1,0,1,0.47,59.2,66.78,49.4,0.57,0.24,258,15,20,9,35.09,37.5,8.91,9,1,34,6,12,174.0,87.04,19.0,20.27,155.47,71.13,2,Madrid 1-0 Logroño,2025-11-22
Espanyol,0.85,1.47,-0.62,0.85,1.04,-0.19,0.0,0.42,-0.42,0.85,1.47,-0.62,1,1,0,0.62,45.3,51.56,45.65,0.23,0.21,139,2,7,12,30.43,57.14,8.97,8,3,12,1,8,64.4,53.44,61.87,71.55,96.87,63.24,0,Badalona 1-1 Espanyol,2025-11-22
Badalona,1.47,0.85,0.62,1.04,0.85,0.19,0.42,0.0,0.42,1.47,0.85,0.62,1,1,0,-0.62,54.7,48.44,40.98,0.21,0.23,132,4,12,7,57.14,30.43,8.06,3,8,13,7,18,56.1,46.56,24.6,28.45,56.3,36.76,1,Badalona 1-1 Espanyol,2025-11-22
Deportivo La Coruña,0.8,0.94,-0.14,0.03,0.94,-0.91,0.0,0.0,0.0,0.04,0.94,-0.9,1,3,-2,-1.86,54.9,50.92,41.56,0.32,0.38,142,2,4,9,12.5,23.68,11.52,2,6,12,4,7,31.8,36.64,17.13,17.2,12.07,8.78,0,Sevilla 3-1 Deportivo La Coruña,2025-11-22
