Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Palmeiras,0.67,1.21,-0.54,0.63,1.14,-0.51,0.04,0.08,-0.04,0.67,1.21,-0.54,1,0,1,1.54,43.4,37.22,45.78,0.43,0.64,174,10,11,12,25.58,18.75,10.68,3,5,18,2,14,69.1,29.49,83.47,71.22,86.47,44.57,0,Palmeiras 1-0 Mirassol,2026-03-15
Bahia,1.09,1.75,-0.66,0.97,1.75,-0.78,0.12,0.0,0.12,1.09,1.75,-0.66,1,0,1,1.66,46.1,29.33,41.39,0.28,0.69,123,4,7,14,25.0,20.29,8.15,3,9,3,1,20,29.5,15.57,38.0,43.84,29.53,19.46,0,Internacional 0-1 Bahia,2026-03-15
Internacional,1.75,1.09,0.66,1.75,0.97,0.78,0.0,0.12,-0.12,1.75,1.09,0.66,0,1,-1,-1.66,53.9,70.67,54.92,0.69,0.28,284,18,14,7,20.29,25.0,6.16,9,3,36,7,20,160.0,84.43,48.67,56.16,122.2,80.54,4,Internacional 0-1 Bahia,2026-03-15
Corinthians,0.6,1.34,-0.74,0.49,1.24,-0.75,0.11,0.1,0.01,0.6,1.34,-0.74,1,1,0,0.74,55.4,52.54,47.5,0.36,0.42,195,10,10,11,27.78,26.19,6.72,5,9,11,6,15,104.7,63.45,31.6,31.69,84.33,52.77,1,Santos 1-1 Corinthians,2026-03-15
Santos,1.34,0.6,0.74,1.24,0.49,0.75,0.1,0.11,-0.01,1.34,0.6,0.74,1,1,0,-0.74,44.6,47.46,48.25,0.42,0.36,156,9,11,10,26.19,27.78,6.85,9,5,17,4,20,60.3,36.55,68.13,68.31,75.47,47.23,0,Santos 1-1 Corinthians,2026-03-15
Athletico Paranaense,0.63,2.37,-1.74,0.63,2.05,-1.42,0.0,0.32,-0.32,0.63,2.37,-1.74,2,3,-1,0.74,22.1,20.07,40.54,0.06,0.66,61,3,4,24,66.67,36.36,18.1,4,3,4,1,9,13.1,3.76,184.53,97.16,48.9,16.45,1,Fluminense 3-2 Athletico Paranaense,2026-03-15
Fluminense,2.37,0.63,1.74,2.05,0.63,1.42,0.32,0.0,0.32,2.37,0.63,1.74,3,2,1,-0.74,77.9,79.93,51.55,0.66,0.06,388,21,24,4,36.36,66.67,6.88,3,4,15,7,14,335.4,96.24,5.4,2.84,248.37,83.55,0,Fluminense 3-2 Athletico Paranaense,2026-03-15
Flamengo,2.1,0.57,1.53,2.09,0.57,1.52,0.0,0.0,0.0,2.1,0.57,1.53,3,0,3,1.47,57.1,67.23,51.05,0.8,0.4,323,11,18,7,22.5,17.5,9.14,13,2,9,4,10,185.9,82.37,59.4,41.6,197.37,84.12,0,Botafogo 0-3 Flamengo,2026-03-14
Botafogo,0.57,2.1,-1.53,0.57,2.09,-1.52,0.0,0.0,0.0,0.57,2.1,-1.53,0,3,-3,-1.47,42.9,32.77,40.18,0.4,0.8,143,2,7,18,17.5,22.5,15.32,2,13,9,2,16,39.8,17.63,83.4,58.4,37.27,15.88,0,Botafogo 0-3 Flamengo,2026-03-14
Atlético Mineiro,1.75,0.68,1.07,1.7,0.67,1.03,0.05,0.02,0.03,1.75,0.68,1.07,0,2,-2,-3.07,66.3,63.37,52.9,1.08,0.13,294,13,12,9,11.11,69.23,6.61,3,3,28,10,13,154.1,70.53,8.53,8.45,81.33,42.32,3,Vitória 2-0 Atlético Mineiro,2026-03-14
Vitória,0.68,1.75,-1.07,0.67,1.7,-1.03,0.02,0.05,-0.03,0.68,1.75,-1.07,2,0,2,3.07,33.7,36.63,51.05,0.13,1.08,146,2,9,12,69.23,11.11,8.64,3,3,13,4,18,64.4,29.47,92.4,91.55,110.87,57.68,2,Vitória 2-0 Atlético Mineiro,2026-03-14
Grêmio,1.18,1.04,0.14,0.67,0.15,0.52,0.51,0.13,0.38,1.18,0.28,0.9,1,1,0,-0.14,65.0,67.3,50.64,0.73,0.22,311,7,13,11,17.81,50.0,12.9,1,7,26,5,10,183.8,80.19,26.53,18.62,115.13,62.82,0,Chapecoense 1-1 Grêmio,2026-03-16
Chapecoense,1.04,1.18,-0.14,0.15,0.67,-0.52,0.13,0.51,-0.38,0.28,1.18,-0.9,1,1,0,0.14,35.0,32.7,45.18,0.22,0.73,132,9,11,13,50.0,17.81,12.0,7,1,21,4,16,45.4,19.81,115.93,81.38,68.13,37.18,1,Chapecoense 1-1 Grêmio,2026-03-16
RB Bragantino,1.66,2.2,-0.54,1.62,2.11,-0.49,0.04,0.09,-0.05,1.66,2.2,-0.54,1,1,0,0.54,60.8,71.97,52.17,1.26,0.77,272,17,20,13,15.87,16.88,5.95,8,5,23,6,13,184.0,87.12,40.47,45.71,181.27,81.53,1,Grêmio 1-1 RB Bragantino,2026-03-12
Grêmio,2.2,1.66,0.54,2.11,1.62,0.49,0.09,0.04,0.05,2.2,1.66,0.54,1,1,0,-0.54,39.2,28.03,35.76,0.77,1.26,81,9,13,20,16.88,15.87,10.44,5,8,16,4,13,27.2,12.88,48.07,54.29,41.07,18.47,1,Grêmio 1-1 RB Bragantino,2026-03-12
Chapecoense,0.61,1.8,-1.19,0.61,1.63,-1.02,0.0,0.17,-0.17,0.61,1.8,-1.19,0,2,-2,-0.81,38.8,38.42,48.02,0.41,0.85,152,11,7,18,17.07,21.18,16.52,1,4,20,6,12,48.4,21.63,65.07,71.55,40.67,17.95,2,São Paulo 2-0 Chapecoense,2026-03-12
São Paulo,1.8,0.61,1.19,1.63,0.61,1.02,0.17,0.0,0.17,1.8,0.61,1.19,2,0,2,0.81,61.2,61.58,54.34,0.85,0.41,311,19,18,7,21.18,17.07,8.93,4,1,38,11,13,175.4,78.37,25.87,28.45,185.87,82.05,0,São Paulo 2-0 Chapecoense,2026-03-12
Palmeiras,0.78,1.95,-1.17,0.78,1.76,-0.98,0.0,0.19,-0.19,0.78,1.95,-1.17,1,2,-1,0.17,50.0,45.41,49.41,0.54,0.85,243,7,8,17,14.81,20.0,9.35,8,13,21,5,18,84.2,33.31,45.73,34.98,40.13,22.88,1,Vasco da Gama 2-1 Palmeiras,2026-03-12
Vasco da Gama,1.95,0.78,1.17,1.76,0.78,0.98,0.19,0.0,0.19,1.95,0.78,1.17,2,1,1,-0.17,50.0,54.59,56.06,0.85,0.54,295,15,17,8,20.0,14.81,11.26,13,8,26,9,6,168.6,66.69,85.0,65.02,135.3,77.12,0,Vasco da Gama 2-1 Palmeiras,2026-03-12
Fluminense,1.94,1.22,0.72,1.4,1.16,0.24,0.54,0.06,0.48,1.94,1.22,0.72,2,0,2,1.28,66.4,62.15,46.4,0.88,0.68,279,10,15,10,17.05,14.71,9.07,4,3,10,4,14,168.8,80.57,9.8,5.67,95.6,54.03,0,Remo 0-2 Fluminense,2026-03-12
Remo,1.22,1.94,-0.72,1.16,1.4,-0.24,0.06,0.54,-0.48,1.22,1.94,-0.72,0,2,-2,-1.28,33.6,37.85,49.18,0.68,0.88,164,8,10,15,14.71,17.05,21.8,3,4,24,6,11,40.7,19.43,163.13,94.33,81.33,45.97,2,Remo 0-2 Fluminense,2026-03-12
Coritiba,0.49,0.85,-0.36,0.4,0.58,-0.18,0.09,0.26,-0.17,0.49,0.85,-0.36,2,0,2,2.36,28.1,25.12,48.66,0.46,0.89,116,4,4,11,8.7,12.36,13.06,2,6,13,6,18,19.9,7.34,148.67,94.29,85.77,48.71,1,Corinthians 0-2 Coritiba,2026-03-11
Corinthians,0.85,0.49,0.36,0.58,0.4,0.18,0.26,0.09,0.17,0.85,0.49,0.36,0,2,-2,-2.36,71.9,74.88,57.37,0.89,0.46,431,13,11,4,12.36,8.7,4.55,6,2,42,8,15,251.4,92.66,9.0,5.71,90.3,51.29,1,Corinthians 0-2 Coritiba,2026-03-11
Cruzeiro,0.74,2.05,-1.31,0.62,1.91,-1.29,0.13,0.14,-0.01,0.74,2.05,-1.31,0,2,-2,-0.69,56.8,60.76,47.03,0.68,0.42,256,16,13,15,19.12,35.71,8.12,4,2,19,7,13,123.8,61.38,25.87,25.89,98.9,42.65,2,Flamengo 2-0 Cruzeiro,2026-03-11
Flamengo,2.05,0.74,1.31,1.91,0.62,1.29,0.14,0.13,0.01,2.05,0.74,1.31,2,0,2,0.69,43.2,39.24,46.22,0.42,0.68,173,10,15,13,35.71,19.12,10.19,2,4,9,4,19,77.9,38.62,74.07,74.11,133.0,57.35,0,Flamengo 2-0 Cruzeiro,2026-03-11
Vitória,0.56,1.82,-1.26,0.56,0.86,-0.3,0.0,0.21,-0.21,0.56,1.06,-0.5,1,1,0,1.26,37.3,26.87,46.7,0.07,0.5,137,5,6,13,85.71,26.0,9.38,1,10,9,3,19,25.2,12.17,106.53,76.94,34.87,23.84,2,Bahia 1-1 Vitória,2026-03-11
Bahia,1.82,0.56,1.26,0.86,0.56,0.3,0.21,0.0,0.21,1.06,0.56,0.5,1,1,0,-1.26,62.7,73.13,51.78,0.5,0.07,266,9,13,6,26.0,85.71,4.68,10,1,17,7,17,181.8,87.83,31.93,23.06,111.37,76.16,0,Bahia 1-1 Vitória,2026-03-11
Internacional,1.75,0.85,0.9,1.1,0.67,0.43,0.65,0.18,0.47,1.75,0.85,0.9,0,1,-1,-1.9,64.4,70.86,53.89,1.14,0.32,330,19,19,7,16.67,21.88,5.48,7,3,31,14,20,168.5,92.48,7.8,9.13,109.07,69.29,1,Atlético Mineiro 1-0 Internacional,2026-03-11
Atlético Mineiro,0.85,1.75,-0.9,0.67,1.1,-0.43,0.18,0.65,-0.47,0.85,1.75,-0.9,1,0,1,1.9,35.6,29.14,40.29,0.32,1.14,98,6,7,19,21.88,16.67,11.2,3,7,5,2,16,13.7,7.52,77.67,90.87,48.33,30.71,0,Atlético Mineiro 1-0 Internacional,2026-03-11
Santos,1.79,1.44,0.35,0.66,1.38,-0.72,0.37,0.07,0.3,1.03,1.44,-0.41,2,2,0,-0.35,46.2,50.47,49.35,0.73,1.24,201,14,16,20,21.92,16.13,13.25,7,1,26,7,7,81.0,39.02,89.2,74.38,95.8,44.58,1,Mirassol 2-2 Santos,2026-03-10
