Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Olympique Marseille,1.31,3.62,-2.31,1.02,2.52,-1.5,0.29,1.1,-0.81,1.31,3.62,-2.31,2,2,0,2.31,53.8,52.22,48.13,0.73,0.94,199,8,11,14,15.07,14.89,10.7,4,5,16,4,11,78.0,50.88,25.67,31.18,60.63,48.1,0,Le Havre 2-2 Olympique Marseille,2026-03-22
Le Havre,3.62,1.31,2.31,2.52,1.02,1.5,1.1,0.29,0.81,3.62,1.31,2.31,2,2,0,-2.31,46.2,47.78,48.08,0.94,0.73,156,13,14,11,14.89,15.07,9.81,5,4,29,9,12,75.3,49.12,56.67,68.82,65.43,51.9,0,Le Havre 2-2 Olympique Marseille,2026-03-22
Dijon,1.38,0.71,0.67,1.04,0.65,0.39,0.34,0.05,0.29,1.38,0.71,0.67,1,0,1,0.33,53.2,38.3,37.65,0.44,1.16,120,9,7,14,15.91,12.07,8.94,7,10,12,5,9,34.8,25.66,25.6,23.84,26.2,19.05,0,Lens 0-1 Dijon,2026-03-22
Lens,0.71,1.38,-0.67,0.65,1.04,-0.39,0.05,0.34,-0.29,0.71,1.38,-0.67,0,1,-1,-0.33,46.8,61.7,51.67,1.16,0.44,222,11,14,7,12.07,15.91,11.34,10,7,24,5,13,100.8,74.34,81.8,76.16,111.3,80.95,0,Lens 0-1 Dijon,2026-03-22
Paris FC,3.06,0.06,3.0,1.4,0.06,1.34,0.14,0.0,0.14,1.54,0.06,1.48,3,0,3,0.0,63.7,50.6,41.64,0.59,0.2,168,10,13,3,22.03,15.0,7.4,2,7,7,2,9,107.2,69.93,14.4,11.2,79.73,50.49,0,Saint-Étienne 0-3 Paris FC,2026-03-21
Saint-Étienne,0.06,3.06,-3.0,0.06,1.4,-1.34,0.0,0.14,-0.14,0.06,1.54,-1.48,0,3,-3,0.0,36.3,49.4,46.14,0.2,0.59,125,6,3,13,15.0,22.03,14.1,7,2,15,6,17,46.1,30.07,114.13,88.8,78.17,49.51,0,Saint-Étienne 0-3 Paris FC,2026-03-21
Montpellier,0.36,1.57,-1.21,0.36,0.53,-0.17,0.0,0.28,-0.28,0.36,0.81,-0.45,1,2,-1,0.21,53.9,59.16,46.05,0.44,0.37,174,4,9,12,20.45,32.43,7.47,10,9,9,1,11,65.8,58.44,26.33,42.24,76.77,58.96,0,Lens 2-1 Montpellier,2026-03-11
Lens,1.57,0.36,1.21,0.53,0.36,0.17,0.28,0.0,0.28,0.81,0.36,0.45,2,1,1,-0.21,46.1,40.84,40.55,0.37,0.44,111,2,12,9,32.43,20.45,7.86,9,10,11,3,15,46.8,41.56,36.0,57.76,53.43,41.04,0,Lens 2-1 Montpellier,2026-03-11
Fleury 91,0.34,2.06,-1.72,0.34,1.19,-0.85,0.0,0.11,-0.11,0.34,1.3,-0.96,0,2,-2,-0.28,46.5,41.5,41.58,0.3,0.66,138,2,5,20,16.67,30.3,12.47,8,5,8,1,12,26.5,16.58,67.4,58.61,50.63,23.8,0,Nantes 2-0 Fleury 91,2026-03-11
Nantes,2.06,0.34,1.72,1.19,0.34,0.85,0.11,0.0,0.11,1.3,0.34,0.96,2,0,2,0.28,53.5,58.5,40.43,0.66,0.3,147,10,20,5,30.3,16.67,10.97,5,8,16,8,9,133.3,83.42,47.6,41.39,162.07,76.2,0,Nantes 2-0 Fleury 91,2026-03-11
