Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
LDU Quito,1.16,2.77,-1.61,1.16,2.37,-1.21,0.0,0.4,-0.4,1.16,2.77,-1.61,2,0,2,3.61,30.1,26.23,44.76,0.18,1.16,106,6,7,31,38.89,26.72,15.25,5,4,5,1,16,15.1,5.67,128.53,90.99,65.47,44.92,2,Independiente Valle 0-2 LDU Quito,2026-04-19
Independiente Valle,2.77,1.16,1.61,2.37,1.16,1.21,0.4,0.0,0.4,2.77,1.16,1.61,0,2,-2,-3.61,69.9,73.77,51.79,1.16,0.18,339,31,31,7,26.72,38.89,6.14,4,5,55,18,6,251.1,94.33,12.73,9.01,80.27,55.08,2,Independiente Valle 0-2 LDU Quito,2026-04-19
Deportivo Cuenca,0.84,1.52,-0.68,0.84,1.4,-0.56,0.0,0.12,-0.12,0.84,1.52,-0.68,1,0,1,1.68,34.1,24.74,41.2,0.75,1.01,84,8,6,20,8.0,19.8,13.97,0,5,5,1,18,14.4,6.68,95.27,94.14,44.07,31.06,0,Manta 0-1 Deportivo Cuenca,2026-04-19
Manta,1.52,0.84,0.68,1.4,0.84,0.56,0.12,0.0,0.12,1.52,0.84,0.68,0,1,-1,-1.68,65.9,75.26,48.97,1.01,0.75,274,17,20,6,19.8,8.0,6.97,5,0,25,6,13,201.2,93.32,5.93,5.86,97.83,68.94,5,Manta 0-1 Deportivo Cuenca,2026-04-19
Delfín,0.26,0.64,-0.38,0.26,0.64,-0.38,0.0,0.0,0.0,0.26,0.64,-0.38,0,0,0,0.38,26.6,23.68,39.62,0.23,0.57,71,3,5,12,21.74,21.05,17.92,3,7,5,1,12,2.7,1.66,158.27,100.0,52.47,50.71,1,Orense 0-0 Delfín,2026-04-18
Orense,0.64,0.26,0.38,0.64,0.26,0.38,0.0,0.0,0.0,0.64,0.26,0.38,0,0,0,-0.38,73.4,76.32,50.55,0.57,0.23,309,11,12,5,21.05,21.74,3.71,7,3,30,6,14,159.5,98.34,0.0,0.0,51.0,49.29,2,Orense 0-0 Delfín,2026-04-18
Libertad,0.65,3.21,-2.56,0.48,2.19,-1.71,0.16,0.26,-0.1,0.65,2.45,-1.8,0,2,-2,0.56,41.1,42.9,47.5,0.77,1.28,173,8,9,18,11.69,14.06,17.42,4,4,10,2,9,35.7,22.45,71.53,63.68,39.3,24.74,0,Universidad Católica 2-0 Libertad,2026-04-18
Universidad Católica,3.21,0.65,2.56,2.19,0.48,1.71,0.26,0.16,0.1,2.45,0.65,1.8,2,0,2,-0.56,58.9,57.1,51.32,1.28,0.77,295,17,18,9,14.06,11.69,10.5,4,4,23,6,11,123.3,77.55,40.8,36.32,119.57,75.26,0,Universidad Católica 2-0 Libertad,2026-04-18
Técnico Universitario,1.07,0.39,0.68,1.07,0.39,0.68,0.0,0.0,0.0,1.07,0.39,0.68,0,1,-1,-1.68,38.1,32.27,47.86,0.48,0.59,119,8,12,8,25.0,13.56,12.22,4,1,13,4,10,47.2,26.4,104.33,82.37,81.9,49.28,0,Mushuc Runa 1-0 Técnico Universitario,2026-04-18
Mushuc Runa,0.39,1.07,-0.68,0.39,1.07,-0.68,0.0,0.0,0.0,0.39,1.07,-0.68,1,0,1,1.68,61.9,67.73,48.77,0.59,0.48,231,9,8,12,13.56,25.0,8.7,1,4,29,7,14,131.6,73.6,22.33,17.63,84.3,50.72,0,Mushuc Runa 1-0 Técnico Universitario,2026-04-18
Guayaquil City,2.97,3.28,-0.31,2.21,2.18,0.03,0.0,0.34,-0.34,2.21,2.52,-0.31,3,1,2,2.31,62.3,44.36,41.99,0.72,0.92,199,6,12,17,16.67,18.48,10.12,3,4,10,2,7,49.8,31.32,24.6,16.62,25.83,14.06,0,Emelec 1-3 Guayaquil City,2026-04-17
Emelec,3.28,2.97,0.31,2.18,2.21,-0.03,0.34,0.0,0.34,2.52,2.21,0.31,1,3,-2,-2.31,37.7,55.64,51.61,0.92,0.72,200,9,17,12,18.48,16.67,18.79,4,3,29,2,14,109.2,68.68,123.4,83.38,157.83,85.94,0,Emelec 1-3 Guayaquil City,2026-04-17
Aucas,0.58,0.35,0.23,0.54,0.33,0.21,0.04,0.02,0.02,0.58,0.35,0.23,1,0,1,0.77,51.6,54.64,48.82,0.3,0.55,195,5,9,10,30.0,18.18,10.15,4,2,8,3,14,106.8,65.44,40.07,43.65,96.37,66.46,1,Leones 0-1 Aucas,2026-04-17
Leones,0.35,0.58,-0.23,0.33,0.54,-0.21,0.02,0.04,-0.02,0.35,0.58,-0.23,0,1,-1,-0.77,48.4,45.36,47.3,0.55,0.3,179,9,10,9,18.18,30.0,10.18,2,4,14,5,10,56.4,34.56,51.73,56.35,48.63,33.54,3,Leones 0-1 Aucas,2026-04-17
Emelec,0.69,2.04,-1.35,0.6,1.63,-1.03,0.09,0.41,-0.32,0.69,2.04,-1.35,0,2,-2,-0.65,33.1,24.02,42.91,0.3,1.96,110,5,9,25,30.0,12.76,17.47,3,6,11,4,4,3.5,1.06,80.13,84.47,4.03,1.39,0,Aucas 2-0 Emelec,2026-04-12
Aucas,2.04,0.69,1.35,1.63,0.6,1.03,0.41,0.09,0.32,2.04,0.69,1.35,2,0,2,0.65,66.9,75.98,59.39,1.96,0.3,390,23,25,9,12.76,30.0,10.45,6,3,28,11,13,326.6,98.94,14.73,15.53,286.7,98.61,0,Aucas 2-0 Emelec,2026-04-12
Macará,1.41,0.6,0.81,1.36,0.58,0.78,0.05,0.02,0.03,1.41,0.6,0.81,1,2,-1,-1.81,47.3,62.17,54.98,0.93,0.82,254,17,17,5,18.28,6.1,15.62,1,2,34,7,12,180.4,84.1,80.73,64.17,209.37,88.06,1,Guayaquil City 2-1 Macará,2026-04-12
Guayaquil City,0.6,1.41,-0.81,0.58,1.36,-0.78,0.02,0.05,-0.03,0.6,1.41,-0.81,2,1,1,1.81,52.7,37.83,44.13,0.82,0.93,188,7,5,17,6.1,18.28,10.96,2,1,8,4,10,34.1,15.9,45.07,35.83,28.4,11.94,0,Guayaquil City 2-1 Macará,2026-04-12
Independiente Valle,4.15,1.52,2.63,3.26,1.52,1.74,0.12,0.0,0.12,3.39,1.52,1.87,3,2,1,-1.63,57.1,63.19,51.79,1.64,0.69,234,17,21,12,12.8,17.39,12.8,3,0,24,9,7,135.1,85.51,28.8,31.4,104.3,75.45,0,Deportivo Cuenca 2-3 Independiente Valle,2026-04-12
Deportivo Cuenca,1.52,4.15,-2.63,1.52,3.26,-1.74,0.0,0.12,-0.12,1.52,3.39,-1.87,2,3,-1,1.63,42.9,36.81,44.92,0.69,1.64,126,6,12,21,17.39,12.8,16.0,0,3,17,3,12,22.9,14.49,62.93,68.6,33.93,24.55,0,Deportivo Cuenca 2-3 Independiente Valle,2026-04-12
Universidad Católica,1.76,2.05,-0.29,1.67,1.69,-0.02,0.09,0.36,-0.27,1.76,2.05,-0.29,2,0,2,2.29,55.0,55.65,50.09,1.14,0.58,264,18,11,19,9.65,32.76,8.97,6,1,12,4,9,88.7,50.08,31.93,27.69,84.9,46.81,1,Técnico Universitario 0-2 Universidad Católica,2026-04-12
Técnico Universitario,2.05,1.76,0.29,1.69,1.67,0.02,0.36,0.09,0.27,2.05,1.76,0.29,0,2,-2,-2.29,45.0,44.35,50.08,0.58,1.14,196,11,19,11,32.76,9.65,12.9,1,6,28,5,13,88.4,49.92,83.4,72.31,96.47,53.19,3,Técnico Universitario 0-2 Universidad Católica,2026-04-12
Libertad,0.36,1.5,-1.14,0.3,1.44,-1.14,0.06,0.06,0.0,0.36,1.5,-1.14,1,2,-1,0.14,31.6,23.45,42.27,0.43,1.07,111,7,6,13,13.95,12.15,18.96,1,4,7,3,10,27.8,8.89,129.93,91.89,33.57,13.89,2,Orense 2-1 Libertad,2026-04-11
Orense,1.5,0.36,1.14,1.44,0.3,1.14,0.06,0.06,0.0,1.5,0.36,1.14,2,1,1,-0.14,68.4,76.55,54.27,1.07,0.43,406,21,13,6,12.15,13.95,8.72,4,1,28,5,12,284.8,91.11,11.47,8.11,208.1,86.11,1,Orense 2-1 Libertad,2026-04-11
Manta,0.47,0.76,-0.29,0.37,0.6,-0.23,0.1,0.16,-0.06,0.47,0.76,-0.29,0,1,-1,-0.71,57.3,49.58,49.88,0.49,0.46,204,7,12,10,24.49,21.74,10.32,3,4,22,7,11,79.6,54.67,23.6,34.34,50.87,40.41,0,Mushuc Runa 1-0 Manta,2026-04-11
Mushuc Runa,0.76,0.47,0.29,0.6,0.37,0.23,0.16,0.1,0.06,0.76,0.47,0.29,1,0,1,0.71,42.7,50.42,47.72,0.46,0.49,136,8,10,12,21.74,24.49,14.83,4,3,15,3,9,66.0,45.33,45.13,65.66,75.0,59.59,0,Mushuc Runa 1-0 Manta,2026-04-11
LDU Quito,0.61,1.53,-0.92,0.45,1.47,-1.02,0.15,0.06,0.09,0.61,1.53,-0.92,0,1,-1,-0.08,71.5,68.32,46.83,0.68,0.34,218,11,7,12,10.29,35.29,4.59,5,2,30,11,15,102.1,71.5,1.2,1.0,47.17,28.84,5,Delfín 1-0 LDU Quito,2026-04-10
Delfín,1.53,0.61,0.92,1.47,0.45,1.02,0.06,0.15,-0.09,1.53,0.61,0.92,1,0,1,0.08,28.5,31.68,44.24,0.34,0.68,78,6,12,7,35.29,10.29,12.93,2,5,8,2,14,40.7,28.5,119.33,99.0,116.4,71.16,1,Delfín 1-0 LDU Quito,2026-04-10
Emelec,0.93,1.57,-0.64,0.24,1.54,-1.3,0.69,0.03,0.66,0.93,1.57,-0.64,1,1,0,0.64,29.4,23.93,43.4,0.16,1.34,82,4,3,13,18.75,9.7,22.89,3,2,8,3,12,11.1,5.3,134.73,98.34,29.2,24.27,1,Universidad Católica 1-1 Emelec,2026-04-08
Universidad Católica,1.57,0.93,0.64,1.54,0.24,1.3,0.03,0.69,-0.66,1.57,0.93,0.64,1,1,0,-0.64,70.6,76.07,52.44,1.34,0.16,343,22,13,3,9.7,18.75,7.07,2,3,23,5,10,198.5,94.7,2.27,1.66,91.13,75.73,2,Universidad Católica 1-1 Emelec,2026-04-08
Mushuc Runa,1.58,1.36,0.22,1.5,1.36,0.14,0.08,0.0,0.08,1.58,1.36,0.22,2,2,0,-0.22,43.7,50.61,49.75,0.86,0.73,164,15,17,8,19.77,10.96,14.23,5,1,29,4,9,105.8,58.23,58.93,84.75,148.1,81.97,0,Libertad 2-2 Mushuc Runa,2026-04-06
Libertad,1.36,1.58,-0.22,1.36,1.5,-0.14,0.0,0.08,-0.08,1.36,1.58,-0.22,2,2,0,0.22,56.3,49.39,44.77,0.73,0.86,179,11,8,17,10.96,19.77,10.5,1,5,11,3,12,75.9,41.77,10.6,15.25,32.57,18.03,3,Libertad 2-2 Mushuc Runa,2026-04-06
Aucas,2.35,1.01,1.34,2.33,0.51,1.82,0.02,0.5,-0.48,2.35,1.01,1.34,1,0,1,-0.34,50.5,40.95,45.76,0.51,0.6,204,10,13,10,25.49,16.67,22.25,2,6,17,4,5,77.2,48.74,28.6,27.48,55.43,36.8,0,Macará 0-1 Aucas,2026-04-05
Macará,1.01,2.35,-1.34,0.51,2.33,-1.82,0.5,0.02,0.48,1.01,2.35,-1.34,0,1,-1,0.34,49.5,59.05,51.48,0.6,0.51,251,13,10,13,16.67,25.49,22.11,6,2,25,7,6,81.2,51.26,75.47,72.52,95.2,63.2,3,Macará 0-1 Aucas,2026-04-05
Técnico Universitario,1.24,0.84,0.4,1.13,0.72,0.41,0.11,0.12,-0.01,1.24,0.84,0.4,2,0,2,1.6,40.3,32.75,45.96,0.25,0.78,146,4,12,17,48.0,21.79,9.67,3,2,5,1,17,26.9,18.63,57.93,72.59,44.13,35.68,2,Manta 0-2 Técnico Universitario,2026-04-05
Manta,0.84,1.24,-0.4,0.72,1.13,-0.41,0.12,0.11,0.01,0.84,1.24,-0.4,0,2,-2,-1.6,59.7,67.25,50.27,0.78,0.25,239,20,17,12,21.79,48.0,7.3,2,3,35,10,15,117.5,81.37,21.87,27.41,79.57,64.32,7,Manta 0-2 Técnico Universitario,2026-04-05
Delfín,0.52,0.56,-0.04,0.5,0.56,-0.06,0.02,0.0,0.02,0.52,0.56,-0.04,0,1,-1,-0.96,42.0,47.96,45.32,0.39,0.71,129,14,10,5,25.64,7.04,11.09,5,1,16,2,8,67.3,51.69,57.73,74.46,87.67,62.62,3,Leones 1-0 Delfín,2026-04-05
Leones,0.56,0.52,0.04,0.56,0.5,0.06,0.0,0.02,-0.02,0.56,0.52,0.04,1,0,1,0.96,58.0,52.04,45.86,0.71,0.39,188,7,5,10,7.04,25.64,7.65,1,5,12,2,16,62.9,48.31,19.8,25.54,52.33,37.38,2,Leones 1-0 Delfín,2026-04-05
Deportivo Cuenca,1.93,1.41,0.52,1.88,1.26,0.62,0.06,0.15,-0.09,1.93,1.41,0.52,2,0,2,1.48,45.5,41.41,46.48,0.82,0.9,146,11,15,13,18.29,14.44,10.15,1,5,12,4,13,65.0,35.33,82.87,81.77,89.8,53.84,0,Emelec 0-2 Deportivo Cuenca,2026-04-04
Emelec,1.41,1.93,-0.52,1.26,1.88,-0.62,0.15,0.06,0.09,1.41,1.93,-0.52,0,2,-2,-1.48,54.5,58.59,47.82,0.9,0.82,205,13,13,15,14.44,18.29,9.77,5,1,12,4,9,119.0,64.67,18.47,18.23,77.0,46.16,1,Emelec 0-2 Deportivo Cuenca,2026-04-04
Guayaquil City,0.32,1.77,-1.45,0.27,1.72,-1.45,0.04,0.05,-0.01,0.32,1.77,-1.45,1,4,-3,-1.55,36.6,24.61,37.17,0.14,1.59,95,2,5,20,35.71,12.58,18.61,5,7,4,3,8,8.6,3.4,101.67,85.39,15.8,8.59,1,Universidad Católica 4-1 Guayaquil City,2026-04-04
Universidad Católica,1.77,0.32,1.45,1.72,0.27,1.45,0.05,0.04,0.01,1.77,0.32,1.45,4,1,3,1.55,63.4,75.39,52.71,1.59,0.14,347,18,20,5,12.58,35.71,7.95,7,5,26,5,12,244.5,96.6,17.4,14.61,168.03,91.41,1,Universidad Católica 4-1 Guayaquil City,2026-04-04
Orense,0.13,1.7,-1.57,0.09,1.63,-1.54,0.04,0.07,-0.03,0.13,1.7,-1.57,0,2,-2,-0.43,34.1,17.71,40.54,0.21,1.51,100,4,4,21,19.05,13.91,21.86,2,4,6,2,10,1.3,0.51,86.0,83.98,6.63,2.53,0,Independiente Valle 2-0 Orense,2026-04-04
Independiente Valle,1.7,0.13,1.57,1.63,0.09,1.54,0.07,0.04,0.03,1.7,0.13,1.57,2,0,2,0.43,65.9,82.29,53.83,1.51,0.21,375,17,21,4,13.91,19.05,11.8,4,2,29,7,8,254.2,99.49,16.4,16.02,255.8,97.47,0,Independiente Valle 2-0 Orense,2026-04-04
Barcelona,0.95,1.71,-0.76,0.93,1.63,-0.7,0.02,0.08,-0.06,0.95,1.71,-0.76,2,0,2,2.76,34.6,26.15,41.54,0.76,1.52,90,10,8,20,10.53,13.16,11.48,4,4,11,2,11,24.3,8.84,84.73,89.57,52.0,31.7,4,LDU Quito 0-2 Barcelona,2026-04-03
LDU Quito,1.71,0.95,0.76,1.63,0.93,0.7,0.08,0.02,0.06,1.71,0.95,0.76,0,2,-2,-2.76,65.4,73.85,54.39,1.52,0.76,314,21,20,8,13.16,10.53,8.03,4,4,48,9,10,250.5,91.16,9.87,10.43,112.03,68.3,2,LDU Quito 0-2 Barcelona,2026-04-03
Orense,1.55,2.07,-0.52,0.77,2.05,-1.28,0.02,0.02,0.0,0.79,2.07,-1.28,2,3,-1,-0.48,53.6,42.62,43.12,0.85,0.75,164,9,15,16,17.65,21.33,9.83,5,3,23,3,13,37.9,26.14,17.73,19.18,19.16,7.56,1,Aucas 3-2 Orense,2026-03-23
Aucas,2.07,1.55,0.52,2.05,0.77,1.28,0.02,0.02,0.0,2.07,0.79,1.28,3,2,1,0.48,46.4,57.38,50.72,0.75,0.85,210,9,16,15,21.33,17.65,11.03,3,5,14,3,12,107.1,73.86,74.73,80.82,234.36,92.44,1,Aucas 3-2 Orense,2026-03-23
