Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Punjab,2.35,0.22,2.13,1.81,0.21,1.6,0.54,0.01,0.53,2.35,0.22,2.13,3,0,3,0.87,50.9,57.44,48.18,0.6,0.34,205,15,14,7,23.33,20.59,10.69,6,4,15,4,15,93.0,77.76,37.67,43.43,158.58,84.97,4,Punjab 3-0 Inter Kashi,2026-04-20
Mohun Bagan,1.5,1.91,-0.41,1.47,1.76,-0.29,0.03,0.15,-0.12,1.5,1.91,-0.41,1,0,1,1.41,56.8,60.67,48.71,0.89,0.48,189,15,15,14,16.85,29.17,8.53,7,3,20,13,9,98.2,70.19,16.53,26.58,94.37,66.8,2,NorthEast United 0-1 Mohun Bagan,2026-04-19
NorthEast United,1.91,1.5,0.41,1.76,1.47,0.29,0.15,0.03,0.12,1.91,1.5,0.41,0,1,-1,-1.41,43.2,39.33,42.2,0.48,0.89,119,6,14,15,29.17,16.85,13.36,3,7,17,6,12,41.7,29.81,45.67,73.42,46.9,33.2,5,NorthEast United 0-1 Mohun Bagan,2026-04-19
Mumbai City,0.7,0.97,-0.27,0.68,0.4,0.28,0.02,0.57,-0.55,0.7,0.97,-0.27,0,2,-2,-1.73,48.7,51.62,45.38,0.5,0.42,174,10,15,12,30.0,28.57,13.77,4,4,14,4,11,92.0,51.95,55.73,49.67,52.43,34.0,2,Goa 2-0 Mumbai City,2026-04-18
Goa,0.97,0.7,0.27,0.4,0.68,-0.28,0.57,0.02,0.55,0.97,0.7,0.27,2,0,2,1.73,51.3,48.38,49.07,0.42,0.5,217,9,12,15,28.57,30.0,12.29,4,4,7,5,9,85.1,48.05,56.47,50.33,101.77,66.0,0,Goa 2-0 Mumbai City,2026-04-18
Jamshedpur,1.66,0.78,0.88,1.51,0.78,0.73,0.14,0.0,0.14,1.66,0.78,0.88,0,2,-2,-2.88,50.1,55.6,47.44,1.0,0.43,186,12,13,9,13.0,20.93,11.53,8,5,31,9,12,101.5,72.66,34.87,49.2,67.37,49.96,2,Kerala Blasters 2-0 Jamshedpur,2026-04-18
Kerala Blasters,0.78,1.66,-0.88,0.78,1.51,-0.73,0.0,0.14,-0.14,0.78,1.66,-0.88,2,0,2,2.88,49.9,44.4,45.1,0.43,1.0,164,7,9,13,20.93,13.0,13.59,5,8,9,2,8,38.2,27.34,36.0,50.8,67.47,50.04,0,Kerala Blasters 2-0 Jamshedpur,2026-04-18
Mohammedan,1.86,1.35,0.51,1.86,1.0,0.86,0.0,0.35,-0.35,1.86,1.35,0.51,1,1,0,-0.51,31.5,40.68,42.51,0.91,0.97,88,6,11,13,12.09,13.4,32.08,1,2,11,2,6,39.6,27.07,116.4,96.46,101.53,62.66,2,Odisha 1-1 Mohammedan,2026-04-17
Odisha,1.35,1.86,-0.51,1.0,1.86,-0.86,0.35,0.0,0.35,1.35,1.86,-0.51,1,1,0,0.51,68.5,59.32,43.73,0.97,0.91,194,19,13,11,13.4,12.09,15.08,2,1,23,8,3,106.7,72.93,4.27,3.54,60.5,37.34,4,Odisha 1-1 Mohammedan,2026-04-17
Sporting Delhi,0.98,1.0,-0.02,0.98,0.96,0.02,0.0,0.04,-0.04,0.98,1.0,-0.02,0,1,-1,-0.98,50.1,47.95,46.95,0.99,0.33,190,9,11,10,11.11,30.3,7.71,3,4,23,3,10,75.5,46.09,43.93,45.6,61.37,33.52,2,Chennaiyin 1-0 Sporting Delhi,2026-04-17
