Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Rapid Bucureşti,3.39,1.61,1.78,3.16,0.85,2.31,0.23,0.0,0.23,3.39,0.85,2.54,4,1,3,1.22,56.2,60.87,44.18,1.08,0.37,174,14,17,14,15.74,37.84,6.49,8,4,20,7,18,152.0,68.81,31.07,33.12,206.4,70.99,3,Rapid Bucureşti 4-1 Csikszereda,2025-11-28
Dinamo Bucureşti,2.26,0.96,1.3,1.83,0.81,1.02,0.43,0.15,0.28,2.26,0.96,1.3,1,1,0,-1.3,54.7,40.13,42.13,0.57,0.71,179,20,15,13,26.32,18.31,8.28,1,6,20,7,16,129.6,56.13,13.13,11.52,79.63,33.36,0,Botoșani 1-1 Dinamo Bucureşti,2025-11-24
Botoșani,0.96,2.26,-1.3,0.81,1.83,-1.02,0.15,0.43,-0.28,0.96,2.26,-1.3,1,1,0,1.3,45.3,59.87,51.46,0.71,0.57,228,12,13,15,18.31,26.32,10.05,6,1,10,2,17,101.3,43.87,100.87,88.48,159.07,66.64,2,Botoșani 1-1 Dinamo Bucureşti,2025-11-24
Hermannstadt,1.57,1.46,0.11,0.67,0.53,0.14,0.14,0.17,-0.03,0.81,0.7,0.11,1,1,0,-0.11,49.8,50.57,45.85,0.25,0.26,176,9,14,15,56.0,57.69,10.17,7,1,20,8,10,63.7,47.29,49.53,65.81,70.33,53.22,0,Metaloglobus 1-1 Hermannstadt,2025-11-24
Metaloglobus,1.46,1.57,-0.11,0.53,0.67,-0.14,0.17,0.14,0.03,0.7,0.81,-0.11,1,1,0,0.11,50.2,49.43,47.3,0.26,0.25,197,6,15,14,57.69,56.0,11.83,1,7,14,5,17,71.0,52.71,25.73,34.19,61.83,46.78,2,Metaloglobus 1-1 Hermannstadt,2025-11-24
Rapid Bucureşti,1.59,2.89,-1.3,1.29,2.66,-1.37,0.3,0.24,0.06,1.59,2.89,-1.3,0,3,-3,-1.7,62.3,60.23,50.6,0.84,0.6,303,10,13,16,15.48,26.67,8.42,5,2,26,3,10,146.5,66.93,10.13,7.59,68.89,34.2,0,CFR Cluj 3-0 Rapid Bucureşti,2025-11-23
CFR Cluj,2.89,1.59,1.3,2.66,1.29,1.37,0.24,0.3,-0.06,2.89,1.59,1.3,3,0,3,1.7,37.7,39.77,48.52,0.6,0.84,156,9,16,13,26.67,15.48,17.0,2,5,13,6,10,72.4,33.07,123.4,92.41,132.57,65.8,0,CFR Cluj 3-0 Rapid Bucureşti,2025-11-23
FCV Farul Constanţa,2.2,2.48,-0.28,1.01,1.56,-0.55,0.43,0.17,0.26,1.44,1.72,-0.28,2,2,0,0.28,47.2,45.73,44.54,0.38,1.32,154,16,14,18,36.84,13.64,9.44,2,5,17,5,19,63.0,36.29,55.8,51.35,65.8,37.65,1,Oţelul Galați 2-2 FCV Farul Constanţa,2025-11-23
Oţelul Galați,2.48,2.2,0.28,1.56,1.01,0.55,0.17,0.43,-0.26,1.72,1.44,0.28,2,2,0,-0.28,52.8,54.27,48.7,1.32,0.38,211,12,18,14,13.64,36.84,7.72,5,2,16,3,15,110.6,63.71,52.87,48.65,108.97,62.35,0,Oţelul Galați 2-2 FCV Farul Constanţa,2025-11-23
Petrolul 52,0.59,2.85,-2.26,0.59,2.42,-1.83,0.0,0.43,-0.43,0.59,2.85,-2.26,1,1,0,2.26,34.1,23.92,41.99,0.16,2.44,109,5,7,24,43.75,9.84,12.32,4,13,7,3,15,7.4,3.0,89.07,87.67,27.27,12.01,1,FCSB 1-1 Petrolul 52,2025-11-22
FCSB,2.85,0.59,2.26,2.42,0.59,1.83,0.43,0.0,0.43,2.85,0.59,2.26,1,1,0,-2.26,65.9,76.08,51.11,2.44,0.16,304,31,24,7,9.84,43.75,6.34,13,4,26,9,10,239.0,97.0,12.53,12.33,199.83,87.99,0,FCSB 1-1 Petrolul 52,2025-11-22
Universitatea Cluj,1.79,1.29,0.5,1.66,1.16,0.5,0.13,0.14,-0.01,1.79,1.29,0.5,2,0,2,1.5,48.7,46.76,44.13,0.39,1.18,164,10,16,15,41.03,12.71,21.82,3,5,13,5,9,79.9,43.52,58.53,63.76,94.63,62.59,4,UTA Arad 0-2 Universitatea Cluj,2025-11-22
UTA Arad,1.29,1.79,-0.5,1.16,1.66,-0.5,0.14,0.13,0.01,1.29,1.79,-0.5,0,2,-2,-1.5,51.3,53.24,45.11,1.18,0.39,194,19,15,16,12.71,41.03,13.37,5,3,29,9,4,103.7,56.48,33.27,36.24,56.57,37.41,0,UTA Arad 0-2 Universitatea Cluj,2025-11-22
Universitatea Craiova,2.71,1.31,1.4,2.71,0.74,1.97,0.0,0.57,-0.57,2.71,1.31,1.4,2,1,1,-0.4,55.2,40.96,44.77,0.72,0.48,169,13,10,11,13.89,22.92,7.47,2,4,12,0,17,78.7,44.02,24.13,23.32,52.87,33.95,1,Argeș 1-2 Universitatea Craiova,2025-11-21
Argeș,1.31,2.71,-1.4,0.74,2.71,-1.97,0.57,0.0,0.57,1.31,2.71,-1.4,1,2,-1,0.4,44.8,59.04,49.63,0.48,0.72,177,9,11,10,22.92,13.89,10.69,4,2,32,13,14,100.1,55.98,79.33,76.68,102.87,66.05,4,Argeș 1-2 Universitatea Craiova,2025-11-21
Unirea Slobozia,2.28,1.44,0.84,1.92,1.21,0.71,0.36,0.23,0.13,2.28,1.44,0.84,1,2,-1,-1.84,49.8,53.88,47.74,0.53,0.66,168,12,17,15,32.08,22.73,7.41,4,2,25,6,16,113.6,60.3,41.53,62.42,117.33,63.14,1,Csikszereda 2-1 Unirea Slobozia,2025-11-21
Csikszereda,1.44,2.28,-0.84,1.21,1.92,-0.71,0.23,0.36,-0.13,1.44,2.28,-0.84,2,1,1,1.84,50.2,46.12,43.17,0.66,0.53,131,9,15,17,22.73,32.08,8.35,2,4,19,8,15,74.8,39.7,25.0,37.58,68.5,36.86,1,Csikszereda 2-1 Unirea Slobozia,2025-11-21
FCSB,3.15,1.54,1.61,2.87,1.44,1.43,0.28,0.09,0.19,3.15,1.54,1.61,3,3,0,-1.61,65.5,60.13,46.71,1.02,1.09,257,12,19,9,18.63,8.26,7.81,3,3,21,3,17,151.2,74.48,6.0,4.26,80.67,44.5,1,Hermannstadt 3-3 FCSB,2025-11-09
Hermannstadt,1.54,3.15,-1.61,1.44,2.87,-1.43,0.09,0.28,-0.19,1.54,3.15,-1.61,3,3,0,1.61,34.5,39.87,46.91,1.09,1.02,142,13,9,19,8.26,18.63,16.13,3,3,14,5,6,51.8,25.52,134.87,95.74,100.63,55.5,0,Hermannstadt 3-3 FCSB,2025-11-09
UTA Arad,0.3,2.49,-2.19,0.13,1.36,-1.23,0.17,1.13,-0.96,0.3,2.49,-2.19,2,1,1,3.19,28.8,20.32,40.55,0.08,1.36,71,1,5,23,62.5,16.91,18.83,1,7,7,1,6,2.0,0.75,119.07,95.87,19.3,11.33,0,Universitatea Craiova 1-2 UTA Arad,2025-11-09
Universitatea Craiova,2.49,0.3,2.19,1.36,0.13,1.23,1.13,0.17,0.96,2.49,0.3,2.19,1,2,-1,-3.19,71.2,79.68,52.56,1.36,0.08,346,24,23,5,16.91,62.5,6.64,7,1,42,15,12,265.6,99.25,5.13,4.13,150.97,88.67,1,Universitatea Craiova 1-2 UTA Arad,2025-11-09
CFR Cluj,0.74,0.56,0.18,0.57,0.35,0.22,0.18,0.21,-0.03,0.74,0.56,0.18,1,0,1,0.82,50.5,47.18,44.69,0.41,0.52,174,5,10,11,24.39,21.15,7.86,4,11,15,4,11,70.4,45.57,29.47,28.39,77.3,41.34,0,Unirea Slobozia 0-1 CFR Cluj,2025-11-09
Unirea Slobozia,0.56,0.74,-0.18,0.35,0.57,-0.22,0.21,0.18,0.03,0.56,0.74,-0.18,0,1,-1,-0.82,49.5,52.82,49.39,0.52,0.41,207,9,11,10,21.15,24.39,7.64,11,4,27,9,16,84.1,54.43,74.33,71.61,109.67,58.66,0,Unirea Slobozia 0-1 CFR Cluj,2025-11-09
Argeș,1.0,0.84,0.16,0.79,0.77,0.02,0.2,0.07,0.13,1.0,0.84,0.16,0,2,-2,-2.16,42.1,59.73,52.66,0.61,0.28,227,12,10,8,16.39,28.57,13.87,9,4,24,7,8,107.2,61.86,106.6,87.66,126.83,79.99,3,Rapid Bucureşti 2-0 Argeș,2025-11-08
Rapid Bucureşti,0.84,1.0,-0.16,0.77,0.79,-0.02,0.07,0.2,-0.13,0.84,1.0,-0.16,2,0,2,2.16,57.9,40.27,41.89,0.28,0.61,167,9,8,10,28.57,16.39,14.5,4,9,12,6,12,66.1,38.14,15.0,12.34,31.73,20.01,0,Rapid Bucureşti 2-0 Argeș,2025-11-08
Csikszereda,0.53,4.35,-3.82,0.48,2.99,-2.51,0.05,0.6,-0.55,0.53,3.59,-3.06,0,4,-4,-0.18,39.7,35.97,44.31,0.16,1.09,121,5,6,22,37.5,20.18,16.33,2,3,9,2,11,7.0,3.72,77.73,70.71,1.97,0.76,0,Dinamo Bucureşti 4-0 Csikszereda,2025-11-08
Dinamo Bucureşti,4.35,0.53,3.82,2.99,0.48,2.51,0.6,0.05,0.55,3.59,0.53,3.06,4,0,4,0.18,60.3,64.03,50.13,1.09,0.16,241,17,22,6,20.18,37.5,9.5,3,2,17,9,10,181.3,96.28,32.2,29.29,257.94,99.24,1,Dinamo Bucureşti 4-0 Csikszereda,2025-11-08
