Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Fort Lauderdale United,1.24,1.47,-0.23,1.04,1.05,-0.01,0.2,0.42,-0.22,1.24,1.47,-0.23,1,3,-2,-1.77,52.4,49.09,43.33,0.54,0.44,144,13,18,15,33.33,34.09,8.54,0,6,23,8,11,115.8,53.56,17.8,24.54,41.33,23.84,0,Fort Lauderdale United 1-3 Spokane Zephyr,2025-12-20
Tampa Bay Sun,1.5,0.83,0.67,1.47,0.83,0.64,0.03,0.0,0.03,1.5,0.83,0.67,1,3,-2,-2.67,47.0,58.33,53.38,1.33,0.29,239,19,17,6,12.78,20.69,10.14,10,6,21,6,9,149.1,78.52,72.87,85.53,190.77,82.32,4,Sporting JAX 3-1 Tampa Bay Sun,2025-12-20
Sporting JAX,0.83,1.5,-0.67,0.83,1.47,-0.64,0.0,0.03,-0.03,0.83,1.5,-0.67,3,1,2,2.67,53.0,41.67,42.41,0.29,1.33,158,7,6,17,20.69,12.78,6.81,6,10,20,5,11,40.8,21.48,12.33,14.47,40.97,17.68,0,Sporting JAX 3-1 Tampa Bay Sun,2025-12-20
Lexington,1.68,0.83,0.85,0.69,0.79,-0.1,0.23,0.05,0.18,0.92,0.83,0.09,1,1,0,-0.85,58.3,65.95,45.64,0.65,0.14,197,15,13,6,20.0,42.86,5.85,11,3,16,7,14,98.2,70.19,25.0,27.06,71.6,56.78,10,Dallas Trinity 1-1 Lexington,2025-12-20
Dallas Trinity,0.83,1.68,-0.85,0.79,0.69,0.1,0.05,0.23,-0.18,0.83,0.92,-0.09,1,1,0,0.85,41.7,34.05,40.52,0.14,0.65,109,5,6,13,42.86,20.0,12.48,3,11,7,1,10,41.7,29.81,67.4,72.94,54.5,43.22,0,Dallas Trinity 1-1 Lexington,2025-12-20
DC Power,1.97,1.47,0.5,1.95,1.17,0.78,0.01,0.3,-0.29,1.97,1.47,0.5,0,0,0,-0.5,49.8,54.87,45.07,1.04,0.96,189,10,19,10,18.27,10.42,11.36,10,4,20,4,16,151.8,71.27,80.13,61.64,190.87,73.17,0,Carolina Ascent 0-0 DC Power,2025-12-20
Carolina Ascent,1.47,1.97,-0.5,1.17,1.95,-0.78,0.3,0.01,0.29,1.47,1.97,-0.5,0,0,0,0.5,50.2,45.13,38.83,0.96,1.04,159,15,10,19,10.42,18.27,15.42,4,10,16,6,6,61.2,28.73,49.87,38.36,70.0,26.83,4,Carolina Ascent 0-0 DC Power,2025-12-20
Brooklyn,3.05,0.55,2.5,0.97,0.46,0.51,2.07,0.09,1.98,3.05,0.55,2.5,3,0,3,0.5,49.0,47.58,41.58,0.72,0.36,130,11,13,11,18.06,30.56,8.97,6,5,13,7,18,77.6,54.38,39.13,52.08,100.6,68.4,3,Tampa Bay Sun 0-3 Brooklyn,2025-12-13
Tampa Bay Sun,0.55,3.05,-2.5,0.46,0.97,-0.51,0.09,2.07,-1.98,0.55,3.05,-2.5,0,3,-3,-0.5,51.0,52.42,45.4,0.36,0.72,154,8,11,13,30.56,18.06,10.77,5,6,16,3,11,65.1,45.62,36.0,47.92,46.47,31.6,1,Tampa Bay Sun 0-3 Brooklyn,2025-12-13
Fort Lauderdale United,1.45,3.24,-1.79,0.96,3.05,-2.09,0.49,0.19,0.3,1.45,3.24,-1.79,1,1,0,1.79,35.8,23.22,37.35,0.34,1.66,80,4,9,18,26.47,10.84,37.67,0,10,13,5,12,13.2,5.59,97.47,90.64,41.3,21.91,1,Sporting JAX 1-1 Fort Lauderdale United,2025-12-13
