Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
One Knoxville,1.25,1.22,0.03,1.21,0.42,0.79,0.04,0.8,-0.76,1.25,1.22,0.03,0,0,0,-0.03,52.3,51.42,45.7,0.56,0.39,191,12,15,13,26.79,33.33,8.24,6,3,15,3,11,77.9,45.5,25.6,39.79,61.23,40.55,3,Portland Hearts of Pine 0-0 One Knoxville,2026-04-11
Portland Hearts of Pine,1.22,1.25,-0.03,0.42,1.21,-0.79,0.8,0.04,0.76,1.22,1.25,-0.03,0,0,0,0.03,47.7,48.58,47.42,0.39,0.56,194,9,13,15,33.33,26.79,11.31,3,6,12,4,21,93.3,54.5,38.73,60.21,89.77,59.45,1,Portland Hearts of Pine 0-0 One Knoxville,2026-04-11
Forward Madison,1.01,2.05,-1.04,1.01,1.29,-0.28,0.0,0.0,0.0,1.01,1.29,-0.28,0,1,-1,0.04,43.3,39.44,41.62,0.25,0.39,133,5,4,10,16.0,25.64,12.0,2,4,17,3,20,56.1,30.31,78.87,75.4,79.1,44.32,0,Union Omaha 1-0 Forward Madison,2026-04-11
Union Omaha,2.05,1.01,1.04,1.29,1.01,0.28,0.0,0.0,0.0,1.29,1.01,0.28,1,0,1,-0.04,56.7,60.56,48.53,0.39,0.25,266,8,10,4,25.64,16.0,9.21,4,2,14,2,13,129.0,69.69,25.73,24.6,99.37,55.68,0,Union Omaha 1-0 Forward Madison,2026-04-11
Sarasota Paradise,0.94,2.18,-1.24,0.87,2.11,-1.24,0.07,0.07,0.0,0.94,2.18,-1.24,0,2,-2,-0.76,49.6,47.47,47.1,1.02,0.72,235,13,10,12,9.8,16.67,16.04,5,6,19,3,12,86.7,40.21,44.6,37.25,34.03,20.3,1,Westchester SC 2-0 Sarasota Paradise,2026-04-08
Westchester SC,2.18,0.94,1.24,2.11,0.87,1.24,0.07,0.07,0.0,2.18,0.94,1.24,2,0,2,0.76,50.4,52.53,50.63,0.72,1.02,273,11,12,10,16.67,9.8,12.45,6,5,12,3,9,128.9,59.79,75.13,62.75,133.57,79.7,3,Westchester SC 2-0 Sarasota Paradise,2026-04-08
Alta,0.98,3.13,-2.15,0.98,2.6,-1.62,0.0,0.53,-0.53,0.98,3.13,-2.15,1,3,-2,0.15,42.2,39.39,45.35,0.59,0.94,176,11,13,17,22.03,18.09,15.81,2,6,3,1,10,59.2,26.1,87.6,64.47,68.53,36.16,0,Spokane Velocity 3-1 Alta,2026-04-07
Spokane Velocity,3.13,0.98,2.15,2.6,0.98,1.62,0.53,0.0,0.53,3.13,0.98,2.15,3,1,2,-0.15,57.8,60.61,48.8,0.94,0.59,277,15,17,13,18.09,22.03,11.34,6,2,26,6,11,167.6,73.9,48.27,35.53,121.0,63.84,3,Spokane Velocity 3-1 Alta,2026-04-07
Union Omaha,1.91,2.46,-0.55,0.78,2.2,-1.42,0.38,0.26,0.12,1.15,2.46,-1.31,3,1,2,2.55,44.9,34.27,43.76,0.57,0.72,163,10,12,21,21.05,29.17,10.35,6,8,9,2,17,63.0,27.94,82.87,67.3,119.03,62.89,0,Alta 1-3 Union Omaha,2026-04-04
Alta,2.46,1.91,0.55,2.2,0.78,1.42,0.26,0.38,-0.12,2.46,1.15,1.31,1,3,-2,-2.55,55.1,65.73,45.01,0.72,0.57,217,12,21,12,29.17,21.05,8.66,8,6,14,8,21,162.5,72.06,40.27,32.7,70.23,37.11,0,Alta 1-3 Union Omaha,2026-04-04
