Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Al Taawoun,0.83,2.54,-1.71,0.78,2.45,-1.67,0.05,0.09,-0.04,0.83,2.54,-1.71,2,2,0,1.71,40.7,20.1,41.95,0.66,0.81,133,9,6,24,9.09,29.63,26.73,2,5,12,5,6,4.6,1.43,61.0,64.12,12.07,3.83,3,Al Hilal 2-2 Al Taawoun,2026-04-04
Al Hilal,2.54,0.83,1.71,2.45,0.78,1.67,0.09,0.05,0.04,2.54,0.83,1.71,2,2,0,-1.71,59.3,79.9,60.9,0.81,0.66,418,16,24,6,29.63,9.09,15.71,5,2,34,7,5,316.2,98.57,34.13,35.88,303.3,96.17,5,Al Hilal 2-2 Al Taawoun,2026-04-04
Al Fayha,1.14,2.38,-1.24,0.95,2.31,-1.36,0.19,0.08,0.11,1.14,2.38,-1.24,0,1,-1,0.24,42.7,39.73,47.09,0.63,0.58,162,13,17,15,26.98,25.86,13.69,1,9,19,6,12,51.1,32.82,58.4,71.11,68.2,42.27,1,NEOM 1-0 Al Fayha,2026-04-04
NEOM,2.38,1.14,1.24,2.31,0.95,1.36,0.08,0.19,-0.11,2.38,1.14,1.24,1,0,1,-0.24,57.3,60.27,51.51,0.58,0.63,272,9,15,17,25.86,26.98,8.65,9,1,20,5,10,104.6,67.18,23.73,28.89,93.13,57.73,1,NEOM 1-0 Al Fayha,2026-04-04
Damac,0.6,1.74,-1.14,0.36,1.71,-1.35,0.24,0.03,0.21,0.6,1.74,-1.14,0,3,-3,-1.86,50.5,43.79,49.11,0.27,1.26,227,8,12,11,44.44,8.73,13.54,3,3,17,7,7,74.6,41.19,57.73,55.55,47.8,37.18,0,Al Ahli 3-0 Damac,2026-04-04
Al Ahli,1.74,0.6,1.14,1.71,0.36,1.35,0.03,0.24,-0.21,1.74,0.6,1.14,3,0,3,1.86,49.5,56.21,50.47,1.26,0.27,226,18,11,12,8.73,44.44,10.91,3,3,15,5,18,106.5,58.81,46.2,44.45,80.77,62.82,1,Al Ahli 3-0 Damac,2026-04-04
Al Najma,0.88,4.97,-4.09,0.81,3.6,-2.79,0.06,0.61,-0.55,0.88,4.21,-3.33,2,5,-3,1.09,36.0,27.34,41.92,0.22,1.59,90,10,6,24,27.27,15.09,14.07,2,5,9,3,12,13.5,5.21,68.0,88.77,26.71,10.4,2,Al Nassr 5-2 Al Najma,2026-04-03
Al Nassr,4.97,0.88,4.09,3.6,0.81,2.79,0.61,0.06,0.55,4.21,0.88,3.33,5,2,3,-1.09,64.0,72.66,52.14,1.59,0.22,273,26,24,6,15.09,27.27,7.94,5,2,14,4,9,245.6,94.79,8.6,11.23,230.09,89.6,0,Al Nassr 5-2 Al Najma,2026-04-03
Al Hazem,1.51,2.01,-0.5,1.46,1.86,-0.4,0.05,0.15,-0.1,1.51,2.01,-0.5,0,1,-1,-0.5,46.3,51.12,52.25,0.71,0.71,204,11,20,12,28.17,16.9,10.56,4,8,17,9,20,141.6,59.77,66.47,61.78,148.8,63.65,0,Al Ittihad 1-0 Al Hazem,2026-04-03
Al Ittihad,2.01,1.51,0.5,1.86,1.46,0.4,0.15,0.05,0.1,2.01,1.51,0.5,1,0,1,0.5,53.7,48.88,45.41,0.71,0.71,178,17,12,20,16.9,28.17,8.24,8,4,22,5,8,95.3,40.23,41.13,38.22,84.97,36.35,0,Al Ittihad 1-0 Al Hazem,2026-04-03
Al Khaleej,1.78,0.88,0.9,0.78,0.6,0.18,0.24,0.28,-0.04,1.02,0.88,0.14,2,2,0,-0.9,55.5,57.72,52.6,0.59,0.66,282,18,16,6,27.12,9.09,11.5,2,7,32,7,11,170.4,73.67,64.0,51.53,162.13,67.42,0,Al Kholood 2-2 Al Khaleej,2026-04-03
Al Kholood,0.88,1.78,-0.9,0.6,0.78,-0.18,0.28,0.24,0.04,0.88,1.02,-0.14,2,2,0,0.9,44.5,42.28,47.02,0.66,0.59,192,10,6,16,9.09,27.12,13.85,7,2,8,2,12,60.9,26.33,60.2,48.47,78.33,32.58,1,Al Kholood 2-2 Al Khaleej,2026-04-03
Al Nassr,3.56,1.24,2.32,3.48,0.94,2.54,0.08,0.3,-0.22,3.56,1.24,2.32,5,0,5,2.68,55.3,77.78,53.98,1.28,1.0,220,27,22,9,17.19,9.0,8.16,3,3,17,8,18,208.2,89.55,37.33,55.22,230.5,95.67,0,Al Khaleej 0-5 Al Nassr,2026-03-14
Al Khaleej,1.24,3.56,-2.32,0.94,3.48,-2.54,0.3,0.08,0.22,1.24,3.56,-2.32,0,5,-5,-2.68,44.7,22.22,40.53,1.0,1.28,100,7,9,22,9.0,17.19,11.38,3,3,13,2,11,24.3,10.45,30.27,44.78,10.43,4.33,0,Al Khaleej 0-5 Al Nassr,2026-03-14
Al Hilal,1.77,1.05,0.72,1.45,0.91,0.54,0.33,0.14,0.19,1.77,1.05,0.72,1,0,1,0.28,55.2,64.41,49.19,1.19,0.51,254,19,17,12,14.29,23.53,8.51,6,4,23,7,17,161.3,78.64,36.53,42.78,161.87,78.55,4,Al Fateh 0-1 Al Hilal,2026-03-14
Al Fateh,1.05,1.77,-0.72,0.91,1.45,-0.54,0.14,0.33,-0.19,1.05,1.77,-0.72,0,1,-1,-0.28,44.8,35.59,44.85,0.51,1.19,150,9,12,17,23.53,14.29,14.08,4,6,18,3,6,43.8,21.36,48.87,57.22,44.2,21.45,0,Al Fateh 0-1 Al Hilal,2026-03-14
Al Okhdood,0.47,3.89,-3.42,0.4,2.64,-2.24,0.07,0.49,-0.42,0.47,3.13,-2.66,0,2,-2,1.42,45.9,43.25,48.62,0.28,1.25,177,10,4,27,14.29,21.6,11.61,5,4,21,4,11,24.1,12.61,37.47,49.96,12.17,4.95,0,Al Shabab 2-0 Al Okhdood,2026-03-14
Al Shabab,3.89,0.47,3.42,2.64,0.4,2.24,0.49,0.07,0.42,3.13,0.47,2.66,2,0,2,-1.42,54.1,56.75,50.38,1.25,0.28,237,18,27,4,21.6,14.29,7.92,4,5,20,9,13,167.0,87.39,37.53,50.04,233.8,95.05,0,Al Shabab 2-0 Al Okhdood,2026-03-14
Al Ettifaq,0.89,1.48,-0.59,0.85,1.42,-0.57,0.04,0.07,-0.03,0.89,1.48,-0.59,0,1,-1,-0.41,64.2,73.74,49.25,0.86,0.67,286,15,12,9,13.95,13.43,8.06,4,2,27,7,11,156.4,87.82,9.07,7.6,92.47,56.56,0,Al Fayha 1-0 Al Ettifaq,2026-03-13
