Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Jeju FC,1.10,2.86,-1.76,1.00,2.85,-1.85,0.10,0.01,0.09,1.10,2.86,-1.76,2,0,2,3.76,26.40,23.31,37.46,0.29,0.83,67,5,5,17,17.24,20.48,16.97,4,6,4,1,15,16.3,7.74,157.47,99.37,102.6,81.99,1,Pohang Steelers 0-2 Jeju FC,2026-04-11
Pohang Steelers,2.86,1.10,1.76,2.85,1.00,1.85,0.01,0.10,-0.09,2.86,1.10,1.76,0,2,-2,-3.76,73.60,76.69,49.51,0.83,0.29,349,17,17,5,20.48,17.24,6.59,6,4,26,3,12,194.2,92.26,1.0,0.63,22.53,18.01,11,Pohang Steelers 0-2 Jeju FC,2026-04-11
Gimcheon Sangmu,1.07,3.11,-2.04,0.97,2.25,-1.28,0.09,0.11,-0.02,1.07,2.35,-1.28,1,2,-1,1.04,57.5,61.54,47.3,0.88,0.63,241,15,8,16,9.09,25.4,10.56,7,4,20,6,19,95.2,53.75,51.4,48.67,75.57,44.01,0,Incheon United 2-1 Gimcheon Sangmu,2026-04-05
Incheon United,3.11,1.07,2.04,2.25,0.97,1.28,0.11,0.09,0.02,2.35,1.07,1.28,2,1,1,-1.04,42.5,38.46,40.01,0.63,0.88,117,13,16,8,25.4,9.09,13.0,4,7,19,4,8,81.9,46.25,54.2,51.33,96.13,55.99,0,Incheon United 2-1 Gimcheon Sangmu,2026-04-05
Seoul,0.56,1.34,-0.78,0.38,1.1,-0.72,0.19,0.24,-0.05,0.56,1.34,-0.78,1,1,0,0.78,57.1,52.55,49.39,0.59,0.36,209,12,10,8,16.95,22.22,7.84,3,2,24,9,19,84.0,53.0,46.0,46.94,81.93,55.04,1,Anyang 1-1 Seoul,2026-04-05
Anyang,1.34,0.56,0.78,1.1,0.38,0.72,0.24,0.19,0.05,1.34,0.56,0.78,1,1,0,-0.78,42.9,47.45,45.0,0.36,0.59,141,7,8,10,22.22,16.95,10.58,2,3,17,4,15,74.5,47.0,52.0,53.06,66.93,44.96,2,Anyang 1-1 Seoul,2026-04-05
Gwangju,0.03,3.47,-3.44,0.0,3.01,-3.01,0.03,0.46,-0.43,0.03,3.47,-3.44,0,3,-3,0.44,55.8,24.81,32.88,0.13,1.04,78,1,1,19,7.69,18.27,7.05,2,21,5,2,16,4.2,2.37,12.47,9.5,0.0,0.0,0,Gangwon 3-0 Gwangju,2026-04-04
Gangwon,3.47,0.03,3.44,3.01,0.0,3.01,0.46,0.03,0.43,3.47,0.03,3.44,3,0,3,-0.44,44.2,75.19,54.41,1.04,0.13,255,21,19,1,18.27,7.69,7.04,21,2,23,8,23,173.0,97.63,118.73,90.5,422.13,100.0,0,Gangwon 3-0 Gwangju,2026-04-04
Daejeon Hana Citizen,1.22,3.56,-2.34,0.58,2.2,-1.62,0.64,0.61,0.03,1.22,2.8,-1.58,0,1,-1,1.34,39.5,40.93,45.72,0.36,1.2,144,9,9,14,25.0,11.67,14.1,5,4,14,5,14,44.0,29.55,101.33,81.37,60.67,41.73,0,Pohang Steelers 1-0 Daejeon Hana Citizen,2026-04-04
Pohang Steelers,3.56,1.22,2.34,2.2,0.58,1.62,0.61,0.64,-0.03,2.8,1.22,1.58,1,0,1,-1.34,60.5,59.07,46.53,1.2,0.36,225,16,14,9,11.67,25.0,9.0,4,5,18,8,15,104.9,70.45,23.2,18.63,84.73,58.27,7,Pohang Steelers 1-0 Daejeon Hana Citizen,2026-04-04
Ulsan HD,1.44,1.53,-0.09,1.44,0.86,0.58,0.0,0.66,-0.66,1.44,1.53,-0.09,0,2,-2,-1.91,47.1,50.63,49.56,1.06,0.51,221,12,14,12,13.21,23.53,15.88,2,6,21,5,10,114.2,50.15,85.53,57.69,99.23,45.66,0,Jeonbuk Motors 2-0 Ulsan HD,2026-04-04
Jeonbuk Motors,1.53,1.44,0.09,0.86,1.44,-0.58,0.66,0.0,0.66,1.53,1.44,0.09,2,0,2,1.91,52.9,49.37,45.81,0.51,1.06,210,13,12,14,23.53,13.21,10.62,6,2,14,3,12,113.5,49.85,62.73,42.31,118.1,54.34,2,Jeonbuk Motors 2-0 Ulsan HD,2026-04-04
Bucheon 1995,0.3,1.37,-1.07,0.22,1.37,-1.15,0.08,0.0,0.08,0.3,1.37,-1.07,0,1,-1,0.07,54.5,58.2,46.61,0.82,0.42,200,12,4,9,4.88,21.43,9.34,5,8,19,7,12,68.6,59.55,48.87,46.66,58.83,49.41,1,Jeju FC 1-0 Bucheon 1995,2026-04-04
