Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Xamax,0.56,0.59,-0.03,0.55,0.47,0.08,0.01,0.12,-0.11,0.56,0.59,-0.03,2,0,2,2.03,42.9,35.09,40.14,0.39,0.45,124,7,10,16,25.64,35.56,13.15,4,2,7,3,10,42.7,25.61,79.33,71.26,104.03,60.37,0,Etoile Carouge 0-2 Xamax,2025-10-17
Etoile Carouge,0.59,0.56,0.03,0.47,0.55,-0.08,0.12,0.01,0.11,0.59,0.56,0.03,0,2,-2,-2.03,57.1,64.91,48.0,0.45,0.39,267,8,16,10,35.56,25.64,15.38,2,4,20,4,11,124.0,74.39,32.0,28.74,68.3,39.63,3,Etoile Carouge 0-2 Xamax,2025-10-17
Stade Nyonnais,1.06,1.78,-0.72,0.54,0.76,-0.22,0.52,0.26,0.26,1.06,1.02,0.04,0,1,-1,-0.28,47.7,57.23,49.3,1.17,0.86,216,11,19,16,16.24,18.6,11.58,5,6,19,6,20,127.1,62.15,67.07,68.3,162.77,67.74,1,Rapperswil-Jona 1-0 Stade Nyonnais,2025-10-17
Rapperswil-Jona,1.78,1.06,0.72,0.76,0.54,0.22,0.26,0.52,-0.26,1.02,1.06,-0.04,1,0,1,0.28,52.3,42.77,42.5,0.86,1.17,166,13,16,19,18.6,16.24,10.1,6,5,17,4,12,77.4,37.85,31.13,31.7,77.53,32.26,3,Rapperswil-Jona 1-0 Stade Nyonnais,2025-10-17
Rapperswil-Jona,2.28,2.47,-0.19,1.25,2.41,-1.16,0.27,0.06,0.21,1.52,2.47,-0.95,2,3,-1,-0.81,33.7,40.28,44.01,0.5,1.15,126,12,16,15,32.0,13.04,14.94,3,4,17,4,13,54.0,33.44,137.33,95.63,97.63,68.13,0,Vaduz 3-2 Rapperswil-Jona,2025-10-05
Vaduz,2.47,2.28,0.19,2.41,1.25,1.16,0.06,0.27,-0.21,2.47,1.52,0.95,3,2,1,0.81,66.3,59.72,43.72,1.15,0.5,233,17,15,16,13.04,32.0,8.2,4,3,14,6,15,107.5,66.56,6.27,4.37,45.67,31.87,0,Vaduz 3-2 Rapperswil-Jona,2025-10-05
Etoile Carouge,1.37,1.18,0.19,0.89,0.91,-0.02,0.49,0.27,0.22,1.37,1.18,0.19,3,0,3,2.81,50.1,43.85,42.8,0.34,0.67,173,4,10,16,29.41,23.88,11.75,7,9,7,3,11,72.1,35.64,44.47,45.13,85.07,58.69,3,Bellinzona 0-3 Etoile Carouge,2025-10-04
Bellinzona,1.18,1.37,-0.19,0.91,0.89,0.02,0.27,0.49,-0.22,1.18,1.37,-0.19,0,3,-3,-2.81,49.9,56.15,44.49,0.67,0.34,199,11,16,10,23.88,29.41,10.36,9,7,29,8,14,130.2,64.36,54.07,54.87,59.87,41.31,0,Bellinzona 0-3 Etoile Carouge,2025-10-04
Yverdon Sport,1.96,2.41,-0.45,1.85,2.41,-0.56,0.11,0.0,0.11,1.96,2.41,-0.45,2,1,1,1.45,54.7,48.23,45.95,0.5,0.82,198,9,16,15,32.0,18.29,11.92,3,7,9,6,15,118.2,57.07,30.13,26.89,104.6,50.88,0,Aarau 1-2 Yverdon Sport,2025-10-03
Aarau,2.41,1.96,0.45,2.41,1.85,0.56,0.0,0.11,-0.11,2.41,1.96,0.45,1,2,-1,-1.45,45.3,51.77,50.72,0.82,0.5,190,17,15,16,18.29,32.0,10.74,7,3,16,4,16,88.9,42.93,81.93,73.11,101.0,49.12,4,Aarau 1-2 Yverdon Sport,2025-10-03
