Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Everton,2.17,0.91,1.26,1.93,0.66,1.27,0.24,0.25,-0.01,2.17,0.91,1.26,2,1,1,-0.26,46.1,28.15,37.48,0.82,0.75,109,10,13,12,15.85,16.0,15.36,1,5,10,4,10,48.3,20.96,40.73,44.44,55.67,28.15,0,Tottenham Hotspur 1-2 Everton,2026-03-15
Tottenham Hotspur,0.91,2.17,-1.26,0.66,1.93,-1.27,0.25,0.24,0.01,0.91,2.17,-1.26,1,2,-1,0.26,53.9,71.85,53.5,0.75,0.82,300,20,12,13,16.0,15.85,12.53,5,1,28,7,11,182.1,79.04,50.93,55.56,142.07,71.85,0,Tottenham Hotspur 1-2 Everton,2026-03-15
Arsenal,2.24,0.87,1.37,2.04,0.83,1.21,0.21,0.04,0.17,2.24,0.87,1.37,2,0,2,0.63,58.7,69.9,53.34,0.99,0.74,317,16,12,8,12.12,10.81,9.18,11,11,21,9,9,214.8,86.75,28.0,29.01,198.83,88.8,1,London City Lionesses 0-2 Arsenal,2026-03-15
London City Lionesses,0.87,2.24,-1.37,0.83,2.04,-1.21,0.04,0.21,-0.17,0.87,2.24,-1.37,0,2,-2,-0.63,41.3,30.1,43.37,0.74,0.99,140,8,8,12,10.81,12.12,11.5,11,11,14,1,9,32.8,13.25,68.53,70.99,25.07,11.2,1,London City Lionesses 0-2 Arsenal,2026-03-15
Leicester City,0.84,2.63,-1.79,0.77,1.8,-1.03,0.06,0.07,-0.01,0.84,1.87,-1.03,0,2,-2,-0.21,44.8,37.4,39.5,0.62,0.86,118,8,11,14,17.74,16.28,15.24,6,13,5,3,7,41.8,24.37,70.33,61.91,35.43,19.82,0,Liverpool 2-0 Leicester City,2026-03-15
Liverpool,2.63,0.84,1.79,1.8,0.77,1.03,0.07,0.06,0.01,1.87,0.84,1.03,2,0,2,0.21,55.2,62.6,43.96,0.86,0.62,207,12,14,11,16.28,17.74,8.27,13,6,15,8,6,129.7,75.63,43.27,38.09,143.3,80.18,0,Liverpool 2-0 Leicester City,2026-03-15
Manchester City,0.91,1.78,-0.87,0.61,1.55,-0.94,0.3,0.23,0.07,0.91,1.78,-0.87,0,0,0,0.87,49.8,52.49,49.33,0.94,0.29,209,20,16,10,17.02,34.48,12.72,8,4,29,13,9,118.6,61.32,38.93,45.73,103.8,60.68,2,Aston Villa 0-0 Manchester City,2026-03-15
Aston Villa,1.78,0.91,0.87,1.55,0.61,0.94,0.23,0.3,-0.07,1.78,0.91,0.87,0,0,0,-0.87,50.2,47.51,48.18,0.29,0.94,191,13,10,16,34.48,17.02,14.36,4,8,17,7,5,74.8,38.68,46.2,54.27,67.27,39.32,0,Aston Villa 0-0 Manchester City,2026-03-15
London City Lionesses,1.25,0.42,0.83,0.82,0.29,0.53,0.43,0.13,0.3,1.25,0.42,0.83,1,2,-1,-1.83,47.3,57.53,49.65,0.44,0.08,212,9,10,5,22.73,62.5,12.94,12,2,12,6,10,130.5,67.65,100.33,78.14,175.27,83.08,1,Manchester United 2-1 London City Lionesses,2026-02-15
Manchester United,0.42,1.25,-0.83,0.29,0.82,-0.53,0.13,0.43,-0.3,0.42,1.25,-0.83,2,1,1,1.83,52.7,42.47,40.85,0.08,0.44,166,11,5,10,62.5,22.73,15.52,2,12,11,3,6,62.4,32.35,28.07,21.86,35.7,16.92,4,Manchester United 2-1 London City Lionesses,2026-02-15
West Ham United,0.46,1.77,-1.31,0.39,1.65,-1.26,0.08,0.11,-0.03,0.46,1.77,-1.31,0,1,-1,0.31,56.6,64.66,46.95,0.45,0.61,235,10,7,7,15.56,11.48,11.23,5,8,24,6,11,80.6,69.01,25.6,28.13,67.7,43.48,3,Everton 1-0 West Ham United,2026-02-15
Everton,1.77,0.46,1.31,1.65,0.39,1.26,0.11,0.08,0.03,1.77,0.46,1.31,1,0,1,-0.31,43.4,35.34,40.77,0.61,0.45,135,8,7,7,11.48,15.56,14.76,8,5,10,3,11,36.2,30.99,65.4,71.87,88.0,56.52,0,Everton 1-0 West Ham United,2026-02-15
Liverpool,0.62,1.92,-1.3,0.62,1.22,-0.6,0.0,0.71,-0.71,0.62,1.92,-1.3,0,2,-2,-0.7,43.5,41.69,45.61,0.59,1.1,186,11,8,13,13.56,11.82,17.3,5,7,12,2,6,47.2,25.88,112.53,80.61,76.77,33.76,0,Chelsea 2-0 Liverpool,2026-02-15
Chelsea,1.92,0.62,1.3,1.22,0.62,0.6,0.71,0.0,0.71,1.92,0.62,1.3,2,0,2,0.7,56.5,58.31,44.26,1.1,0.59,226,19,13,8,11.82,13.56,10.0,7,5,17,4,10,135.2,74.12,27.07,19.39,150.63,66.24,1,Chelsea 2-0 Liverpool,2026-02-15
Tottenham Hotspur,3.46,1.23,2.23,3.18,1.23,1.95,0.28,0.0,0.28,3.46,1.23,2.23,7,3,4,1.77,54.4,58.88,45.08,0.85,0.53,249,15,27,10,31.76,18.87,20.5,7,3,13,3,4,167.9,74.56,20.93,19.27,135.83,82.87,0,Aston Villa 3-7 Tottenham Hotspur,2026-02-15
Aston Villa,1.23,3.46,-2.23,1.23,3.18,-1.95,0.0,0.28,-0.28,1.23,3.46,-2.23,3,7,-4,-1.77,45.6,41.12,42.26,0.53,0.85,165,8,10,27,18.87,31.76,27.0,3,7,12,1,3,57.3,25.44,87.67,80.73,28.07,17.13,0,Aston Villa 3-7 Tottenham Hotspur,2026-02-15
Leicester City,1.65,6.36,-4.71,1.65,5.87,-4.22,0.0,0.49,-0.49,1.65,6.36,-4.71,0,6,-6,-1.29,30.2,18.75,38.35,0.26,2.67,95,5,7,31,26.92,11.61,17.07,6,8,7,0,8,43.6,10.28,116.13,86.11,37.68,4.73,0,Manchester City 6-0 Leicester City,2026-02-13
Manchester City,6.36,1.65,4.71,5.87,1.65,4.22,0.49,0.0,0.49,6.36,1.65,4.71,6,0,6,1.29,69.8,81.25,53.17,2.67,0.26,404,36,31,7,11.61,26.92,8.68,8,6,32,6,6,380.7,89.72,18.73,13.89,759.28,95.27,0,Manchester City 6-0 Leicester City,2026-02-13
