Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Grobiņa,0.26,2.42,-2.16,0.26,1.94,-1.68,0.0,0.47,-0.47,0.26,2.42,-2.16,0,3,-3,-0.84,24.0,25.08,43.37,0.96,1.77,81,9,4,22,4.17,12.43,14.91,6,6,13,0,19,6.6,2.3,168.93,98.83,45.23,19.22,1,Grobiņa 0-3 Riga FC,2026-04-18
Auda,1.63,1.47,0.16,1.59,1.44,0.15,0.05,0.03,0.02,1.63,1.47,0.16,1,1,0,-0.16,64.5,67.59,52.59,0.94,0.5,316,21,15,10,15.96,20.0,4.98,12,2,15,5,10,184.6,75.87,23.33,22.28,124.13,74.94,3,Ogre United 1-1 Auda,2026-04-17
Ogre United,1.47,1.63,-0.16,1.44,1.59,-0.15,0.03,0.05,-0.02,1.47,1.63,-0.16,1,1,0,0.16,35.5,32.41,41.68,0.5,0.94,108,8,10,15,20.0,15.96,13.87,2,12,16,2,19,58.7,24.13,81.4,77.72,41.5,25.06,2,Ogre United 1-1 Auda,2026-04-17
Liepāja,2.74,1.91,0.83,2.52,1.91,0.61,0.21,0.0,0.21,2.74,1.91,0.83,2,2,0,-0.83,63.2,65.75,50.41,1.22,0.83,306,26,15,12,12.3,14.46,9.87,3,2,29,3,11,191.4,83.47,22.4,21.47,150.17,70.45,9,Tukums 2-2 Liepāja,2026-04-17
Tukums,1.91,2.74,-0.83,1.91,2.52,-0.61,0.0,0.21,-0.21,1.91,2.74,-0.83,2,2,0,0.83,36.8,34.25,41.28,0.83,1.22,127,10,12,15,14.46,12.3,14.68,2,3,7,1,16,37.9,16.53,81.93,78.53,63.0,29.55,0,Tukums 2-2 Liepāja,2026-04-17
Jelgava,1.49,2.27,-0.78,1.43,2.24,-0.81,0.06,0.02,0.04,1.49,2.27,-0.78,0,1,-1,-0.22,43.0,41.86,47.23,0.39,0.69,173,13,6,15,15.38,21.74,8.63,6,8,17,2,18,59.3,30.69,53.2,54.92,37.67,23.1,2,Daugavpils 1-0 Jelgava,2026-04-16
Daugavpils,2.27,1.49,0.78,2.24,1.43,0.81,0.02,0.06,-0.04,2.27,1.49,0.78,1,0,1,0.22,57.0,58.14,51.14,0.69,0.39,250,16,15,6,21.74,15.38,7.33,8,6,24,6,13,133.9,69.31,43.67,45.08,125.43,76.9,0,Daugavpils 1-0 Jelgava,2026-04-16
Riga FC,3.09,0.57,2.52,2.96,0.44,2.52,0.13,0.13,0.0,3.09,0.57,2.52,4,1,3,0.48,69.9,78.1,50.08,1.55,0.29,305,27,19,6,12.26,20.69,5.33,9,2,22,9,16,223.5,99.11,12.67,10.09,161.97,84.98,1,Super Nova 1-4 Riga FC,2026-04-14
Super Nova,0.57,3.09,-2.52,0.44,2.96,-2.52,0.13,0.13,0.0,0.57,3.09,-2.52,1,4,-3,-0.48,30.1,21.9,35.18,0.29,1.55,73,3,6,19,20.69,12.26,17.33,2,9,13,3,15,2.0,0.89,112.93,89.91,28.63,15.02,1,Super Nova 1-4 Riga FC,2026-04-14
Grobiņa,3.81,1.18,2.63,3.01,1.18,1.83,0.03,0.0,0.03,3.05,1.18,1.87,1,1,0,-2.63,51.4,48.74,45.83,1.84,0.38,191,19,13,10,7.07,26.32,6.35,3,10,26,5,16,102.2,64.89,42.67,56.59,120.13,69.87,3,Ogre United 1-1 Grobiņa,2026-04-13
Ogre United,1.18,3.81,-2.63,1.18,3.01,-1.83,0.0,0.03,-0.03,1.18,3.05,-1.87,1,1,0,2.63,48.6,51.26,48.84,0.38,1.84,207,11,10,13,26.32,7.07,8.07,10,3,15,2,21,55.3,35.11,32.73,43.41,51.8,30.13,5,Ogre United 1-1 Grobiņa,2026-04-13
RFS,3.87,1.0,2.87,3.42,1.0,2.42,0.44,0.0,0.44,3.87,1.0,2.87,2,1,1,-1.87,71.3,78.06,55.33,2.71,0.4,405,34,22,4,8.12,10.0,5.79,12,3,49,7,10,338.7,98.78,5.33,3.9,233.6,96.0,0,Tukums 1-2 RFS,2026-04-13
Tukums,1.0,3.87,-2.87,1.0,3.42,-2.42,0.0,0.44,-0.44,1.0,3.87,-2.87,1,2,-1,1.87,28.7,21.94,41.35,0.4,2.71,96,8,4,22,10.0,8.12,16.15,3,12,4,0,19,4.2,1.22,131.27,96.1,9.73,4.0,1,Tukums 1-2 RFS,2026-04-13
Jelgava,1.36,3.33,-1.97,1.33,2.76,-1.43,0.03,0.57,-0.54,1.36,3.33,-1.97,1,1,0,1.97,41.2,48.22,46.72,0.62,1.35,178,10,12,16,19.35,11.85,14.09,7,1,16,5,13,57.1,37.49,102.53,81.42,117.27,74.22,0,Liepāja 1-1 Jelgava,2026-04-12
Liepāja,3.33,1.36,1.97,2.76,1.33,1.43,0.57,0.03,0.54,3.33,1.36,1.97,1,1,0,-1.97,58.8,51.78,44.71,1.35,0.62,223,29,16,12,11.85,19.35,9.33,1,7,16,3,13,95.2,62.51,23.4,18.58,40.73,25.78,5,Liepāja 1-1 Jelgava,2026-04-12
Daugavpils,0.98,2.86,-1.88,0.98,2.86,-1.88,0.0,0.0,0.0,0.98,2.86,-1.88,3,2,1,2.88,39.4,44.74,45.95,0.62,0.82,131,7,11,14,17.74,17.07,11.03,6,9,18,3,11,47.5,33.57,96.4,95.63,118.5,77.65,5,Auda 2-3 Daugavpils,2026-04-12
Auda,2.86,0.98,1.88,2.86,0.98,1.88,0.0,0.0,0.0,2.86,0.98,1.88,2,3,-1,-2.88,60.6,55.26,48.22,0.82,0.62,219,15,14,11,17.07,17.74,5.63,9,6,23,3,17,94.0,66.43,4.4,4.37,34.1,22.35,1,Auda 2-3 Daugavpils,2026-04-12
Tukums,1.77,5.11,-3.34,0.99,4.04,-3.05,0.02,1.07,-1.05,1.01,5.11,-4.1,3,3,0,3.34,27.7,20.29,43.05,0.17,2.45,98,3,6,25,35.29,10.2,14.03,2,7,11,3,12,6.9,2.14,143.07,95.85,21.77,8.93,1,Riga FC 3-3 Tukums,2026-04-09
Riga FC,5.11,1.77,3.34,4.04,0.99,3.05,1.07,0.02,1.05,5.11,1.01,4.1,3,3,0,-3.34,72.3,79.71,52.98,2.45,0.17,370,32,25,6,10.2,35.29,6.03,7,2,47,7,11,315.4,97.86,6.2,4.15,221.9,91.07,2,Riga FC 3-3 Tukums,2026-04-09
