Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Partizan,0.44,0.65,-0.21,0.44,0.65,-0.21,0.0,0.0,0.0,0.44,0.65,-0.21,0,0,0,0.21,56.9,42.05,42.04,0.39,0.72,165,7,7,11,17.95,15.28,7.97,4,7,7,3,15,72.7,43.17,20.53,17.91,36.27,21.45,0,Vojvodina 0-0 Partizan,2026-04-22
Vojvodina,0.65,0.44,0.21,0.65,0.44,0.21,0.0,0.0,0.0,0.65,0.44,0.21,0,0,0,-0.21,43.1,57.95,51.82,0.72,0.39,202,17,11,7,15.28,17.95,8.52,7,4,20,2,16,95.7,56.83,94.07,82.09,132.8,78.55,0,Vojvodina 0-0 Partizan,2026-04-22
Mladost Lučani,1.37,2.27,-0.9,0.79,2.27,-1.48,0.58,0.0,0.58,1.37,2.27,-0.9,1,1,0,0.9,35.0,28.91,43.32,0.26,2.14,112,6,6,26,23.08,12.15,18.78,3,7,13,4,12,15.9,6.44,96.73,88.31,38.53,25.33,0,IMT Novi Beograd 1-1 Mladost Lučani,2026-04-19
IMT Novi Beograd,2.27,1.37,0.9,2.27,0.79,1.48,0.0,0.58,-0.58,2.27,1.37,0.9,1,1,0,-0.9,65.0,71.09,52.6,2.14,0.26,324,20,26,6,12.15,23.08,7.18,7,3,29,3,15,230.9,93.56,12.8,11.69,113.6,74.67,5,IMT Novi Beograd 1-1 Mladost Lučani,2026-04-19
Radnički Niš,0.39,1.25,-0.86,0.39,0.91,-0.52,0.0,0.34,-0.34,0.39,1.25,-0.86,1,1,0,0.86,44.1,51.74,49.05,0.2,0.58,165,6,8,12,40.0,20.69,7.04,8,5,9,1,20,65.0,38.67,55.53,71.32,84.4,43.46,1,Radnički Kragujevac 1-1 Radnički Niš,2026-04-19
Radnički Kragujevac,1.25,0.39,0.86,0.91,0.39,0.52,0.34,0.0,0.34,1.25,0.39,0.86,1,1,0,-0.86,55.9,48.26,46.52,0.58,0.2,164,12,12,8,20.69,40.0,6.15,5,8,13,4,13,103.1,61.33,22.33,28.68,109.8,56.54,2,Radnički Kragujevac 1-1 Radnički Niš,2026-04-19
Spartak Subotica,1.77,0.71,1.06,1.73,0.65,1.08,0.04,0.05,-0.01,1.77,0.71,1.06,0,1,-1,-2.06,56.0,49.58,52.0,1.02,0.44,287,20,14,10,13.73,22.73,13.68,2,5,9,4,11,114.6,56.73,34.67,29.5,82.23,53.62,0,Javor 1-0 Spartak Subotica,2026-04-19
Javor,0.71,1.77,-1.06,0.65,1.73,-1.08,0.05,0.04,0.01,0.71,1.77,-1.06,1,0,1,2.06,44.0,50.42,49.43,0.44,1.02,195,20,10,14,22.73,13.73,13.1,5,2,19,6,11,87.4,43.27,82.87,70.5,71.13,46.38,4,Javor 1-0 Spartak Subotica,2026-04-19
Napredak,0.68,2.67,-1.99,0.68,2.67,-1.99,0.0,0.0,0.0,0.68,2.67,-1.99,1,4,-3,-1.01,48.4,47.09,41.76,0.34,1.17,125,12,9,19,26.47,16.24,12.56,3,6,12,2,11,57.1,31.2,34.13,45.79,36.4,16.01,2,TSC 4-1 Napredak,2026-04-19
TSC,2.67,0.68,1.99,2.67,0.68,1.99,0.0,0.0,0.0,2.67,0.68,1.99,4,1,3,1.01,51.6,52.91,45.11,1.17,0.34,166,19,19,9,16.24,26.47,8.41,6,3,20,5,17,125.9,68.8,40.4,54.21,191.02,83.99,0,TSC 4-1 Napredak,2026-04-19
Železničar Pančevo,2.14,1.01,1.13,2.12,0.92,1.2,0.01,0.09,-0.08,2.14,1.01,1.13,1,2,-1,-2.13,49.1,53.36,43.36,0.53,0.34,153,5,10,10,18.87,29.41,8.0,1,6,14,6,18,75.7,60.56,57.0,54.53,91.8,59.52,2,Partizan 2-1 Železničar Pančevo,2026-04-18
Partizan,1.01,2.14,-1.13,0.92,2.12,-1.2,0.09,0.01,0.08,1.01,2.14,-1.13,2,1,1,2.13,50.9,46.64,40.96,0.34,0.53,131,5,10,10,29.41,18.87,7.11,6,1,11,2,18,49.3,39.44,47.53,45.47,62.43,40.48,0,Partizan 2-1 Železničar Pančevo,2026-04-18
OFK Beograd,2.64,1.22,1.42,2.64,1.22,1.42,0.0,0.0,0.0,2.64,1.22,1.42,5,1,4,2.58,47.4,41.85,40.05,0.31,0.71,92,8,10,14,32.26,19.72,10.25,4,9,3,3,12,41.4,37.2,29.87,45.16,56.07,48.65,0,Novi Pazar 1-5 OFK Beograd,2026-04-18
Novi Pazar,1.22,2.64,-1.42,1.22,2.64,-1.42,0.0,0.0,0.0,1.22,2.64,-1.42,1,5,-4,-2.58,52.6,58.15,47.39,0.71,0.31,135,11,14,10,19.72,32.26,5.74,9,4,19,2,11,69.9,62.8,36.27,54.84,59.17,51.35,6,Novi Pazar 1-5 OFK Beograd,2026-04-18
