Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Boluspor,3.61,1.05,2.56,2.83,1.03,1.8,0.78,0.03,0.75,3.61,1.05,2.56,3,0,3,0.44,65.7,68.44,47.49,1.16,0.34,210,14,18,7,15.52,20.59,7.36,9,4,15,3,11,158.5,86.85,11.93,9.44,143.76,68.11,0,Boluspor 3-0 Bodrum FK,2025-11-02
Pendikspor,1.47,2.16,-0.69,1.14,1.92,-0.78,0.33,0.24,0.09,1.47,2.16,-0.69,0,0,0,0.69,41.1,29.52,42.84,0.57,1.2,129,13,14,18,24.56,15.0,14.5,4,4,16,4,9,38.5,16.36,94.93,82.03,49.67,27.05,3,İstanbulspor 0-0 Pendikspor,2025-11-02
İstanbulspor,2.16,1.47,0.69,1.92,1.14,0.78,0.24,0.33,-0.09,2.16,1.47,0.69,0,0,0,-0.69,58.9,70.48,53.87,1.2,0.57,300,19,18,14,15.0,24.56,8.88,4,4,35,3,13,196.9,83.64,20.8,17.97,133.93,72.95,2,İstanbulspor 0-0 Pendikspor,2025-11-02
Amed,2.36,0.74,1.62,2.36,0.26,2.1,0.0,0.48,-0.48,2.36,0.74,1.62,3,0,3,1.38,47.7,50.65,50.67,1.02,0.79,212,14,12,9,11.76,11.39,13.18,5,2,23,4,10,86.2,58.05,75.2,72.45,127.2,91.84,1,Manisa FK 0-3 Amed,2025-11-02
Manisa FK,0.74,2.36,-1.62,0.26,2.36,-2.1,0.48,0.0,0.48,0.74,2.36,-1.62,0,3,-3,-1.38,52.3,49.35,48.77,0.79,1.02,218,11,9,12,11.39,11.76,8.97,2,5,8,3,16,62.3,41.95,28.6,27.55,11.3,8.16,0,Manisa FK 0-3 Amed,2025-11-02
Adana Demirspor,0.63,2.26,-1.63,0.42,1.69,-1.27,0.21,0.57,-0.36,0.63,2.26,-1.63,0,4,-4,-2.37,36.8,23.81,35.7,0.1,0.97,78,2,9,21,90.0,21.65,19.3,2,12,6,4,6,22.7,12.47,73.4,83.34,16.3,6.73,0,Serik Spor 4-0 Adana Demirspor,2025-11-01
Serik Spor,2.26,0.63,1.63,1.69,0.42,1.27,0.57,0.21,0.36,2.26,0.63,1.63,4,0,4,2.37,63.2,76.19,48.77,0.97,0.1,269,21,21,9,21.65,90.0,8.2,12,2,26,10,14,159.4,87.53,14.67,16.66,225.97,93.27,2,Serik Spor 4-0 Adana Demirspor,2025-11-01
Sivasspor,0.77,1.49,-0.72,0.77,1.06,-0.29,0.0,0.43,-0.43,0.77,1.49,-0.72,0,1,-1,-0.28,61.8,72.19,50.65,1.07,0.31,306,20,13,12,12.15,38.71,7.77,8,5,28,3,11,128.4,83.05,11.27,10.96,71.83,49.56,3,Ümraniyespor 1-0 Sivasspor,2025-11-01
Ümraniyespor,1.49,0.77,0.72,1.06,0.77,0.29,0.43,0.0,0.43,1.49,0.77,0.72,1,0,1,0.28,38.2,27.81,40.35,0.31,1.07,107,6,12,13,38.71,12.15,15.14,5,8,9,5,16,26.2,16.95,91.53,89.04,73.1,50.44,0,Ümraniyespor 1-0 Sivasspor,2025-11-01
Sarıyer,1.53,1.84,-0.31,1.53,1.41,0.12,0.0,0.43,-0.43,1.53,1.84,-0.31,0,3,-3,-2.69,51.8,55.59,44.82,0.57,0.76,193,9,9,12,15.79,15.79,12.24,2,7,24,0,11,105.2,59.87,44.33,35.91,55.74,25.17,2,Ankara Keçiörengücü 3-0 Sarıyer,2025-11-01
