Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Dalian Yingbo II,0.88,0.83,0.05,0.09,0.44,-0.35,0.03,0.39,-0.36,0.12,0.83,-0.71,1,1,0,-0.05,47.8,51.2,47.0,0.17,0.28,136,7,5,7,29.41,25.0,6.78,1,3,13,4,12,60.3,48.39,28.2,45.88,52.0,39.22,4,Dalian Yingbo II 1-1 Lanzhou Longyuan,2026-04-11
Wenzhou,0.58,1.14,-0.56,0.5,1.11,-0.61,0.08,0.04,0.04,0.58,1.14,-0.56,1,1,0,0.56,59.4,56.02,46.03,0.55,0.25,223,10,10,11,18.18,44.0,10.9,2,4,9,3,14,120.3,58.17,42.27,32.77,85.77,53.04,0,Ganzhou Ruishi 1-1 Wenzhou,2026-04-10
Ganzhou Ruishi,1.14,0.58,0.56,1.11,0.5,0.61,0.04,0.08,-0.04,1.14,0.58,0.56,1,1,0,-0.56,40.6,43.98,43.32,0.25,0.55,141,8,11,10,44.0,18.18,12.69,4,2,18,3,13,86.5,41.83,86.73,67.23,75.93,46.96,1,Ganzhou Ruishi 1-1 Wenzhou,2026-04-10
Changchun Xidu,0.24,1.69,-1.45,0.24,1.68,-1.44,0.0,0.01,-0.01,0.24,1.69,-1.45,0,4,-4,-2.55,39.1,33.46,40.12,0.25,0.45,99,2,6,14,24.0,31.11,11.87,5,6,7,2,20,19.6,12.24,54.73,71.14,14.72,5.82,2,Haimen Codion 4-0 Changchun Xidu,2026-04-10
Haimen Codion,1.69,0.24,1.45,1.68,0.24,1.44,0.01,0.0,0.01,1.69,0.24,1.45,4,0,4,2.55,60.9,66.54,46.72,0.45,0.25,196,9,14,6,31.11,24.0,5.89,6,5,19,7,11,140.5,87.76,22.2,28.86,238.19,94.18,0,Haimen Codion 4-0 Changchun Xidu,2026-04-10
Jiangxi Lushan,0.74,0.84,-0.1,0.43,0.84,-0.41,0.31,0.0,0.31,0.74,0.84,-0.1,1,2,-1,-0.9,56.3,71.05,54.61,0.96,0.35,251,16,12,8,12.5,22.86,10.54,3,1,31,7,8,132.1,75.92,55.0,50.83,119.13,81.45,2,Guangzhou Dandelion 2-1 Jiangxi Lushan,2026-04-10
Guangzhou Dandelion,0.84,0.74,0.1,0.84,0.43,0.41,0.0,0.31,-0.31,0.84,0.74,0.1,2,1,1,0.9,43.7,28.95,40.43,0.35,0.96,98,8,8,12,22.86,12.5,12.04,1,3,11,4,16,41.9,24.08,53.2,49.17,27.13,18.55,1,Guangzhou Dandelion 2-1 Jiangxi Lushan,2026-04-10
Guangdong Mingtu,1.51,0.84,0.67,0.66,0.73,-0.07,0.09,0.11,-0.02,0.75,0.84,-0.09,3,3,0,-0.67,55.5,50.96,43.82,0.57,0.67,164,9,13,10,22.81,14.93,9.56,3,0,19,6,13,80.8,57.18,25.2,33.1,75.4,52.24,0,Xiamen Feilu 3-3 Guangdong Mingtu,2026-04-10
Xiamen Feilu,0.84,1.51,-0.67,0.73,0.66,0.07,0.11,0.09,0.02,0.84,0.75,0.09,3,3,0,0.67,44.5,49.04,45.14,0.67,0.57,165,12,10,13,14.93,22.81,16.76,0,3,19,4,16,60.5,42.82,50.93,66.9,68.93,47.76,1,Xiamen Feilu 3-3 Guangdong Mingtu,2026-04-10
Beijing BIT,0.7,2.04,-1.34,0.7,2.04,-1.34,0.01,0.0,0.01,0.7,2.04,-1.34,1,2,-1,0.34,41.3,25.99,35.7,0.25,1.15,79,6,7,26,28.0,22.61,12.72,2,8,6,1,16,14.0,5.73,67.0,65.77,19.77,9.29,1,Tai'an Tiankuang 2-1 Beijing BIT,2026-04-10
Tai'an Tiankuang,2.04,0.7,1.34,2.04,0.7,1.34,0.0,0.01,-0.01,2.04,0.7,1.34,2,1,1,-0.34,58.7,74.01,54.81,1.15,0.25,294,22,26,7,22.61,28.0,6.93,8,2,22,2,18,230.5,94.27,34.87,34.23,193.13,90.71,7,Tai'an Tiankuang 2-1 Beijing BIT,2026-04-10
Dalian Kewei,0.42,0.66,-0.24,0.42,0.66,-0.24,0.0,0.0,0.0,0.42,0.66,-0.24,0,0,0,0.24,49.2,51.19,48.17,0.17,0.21,177,8,9,6,52.94,28.57,8.15,3,4,13,3,18,55.5,52.96,65.33,57.21,70.87,59.52,1,Shanghai Port II 0-0 Dalian Kewei,2026-04-10
Shanghai Port II,0.66,0.42,0.24,0.66,0.42,0.24,0.0,0.0,0.0,0.66,0.42,0.24,0,0,0,-0.24,50.8,48.81,41.93,0.21,0.17,133,7,6,9,28.57,52.94,8.0,4,3,17,7,19,49.3,47.04,48.87,42.79,48.2,40.48,0,Shanghai Port II 0-0 Dalian Kewei,2026-04-10
Hubei Istar,0.18,0.44,-0.26,0.18,0.21,-0.03,0.0,0.23,-0.23,0.18,0.44,-0.26,1,2,-1,-0.74,54.6,41.49,40.74,0.5,0.25,140,5,4,8,8.0,32.0,9.67,1,8,12,0,15,56.2,33.61,30.4,26.19,33.53,17.41,1,Guizhou Guiyang 2-1 Hubei Istar,2026-04-09
Guizhou Guiyang,0.44,0.18,0.26,0.21,0.18,0.03,0.23,0.0,0.23,0.44,0.18,0.26,2,1,1,0.74,45.4,58.51,49.75,0.25,0.5,212,11,8,4,32.0,8.0,9.58,8,1,24,6,17,111.0,66.39,85.67,73.81,159.1,82.59,2,Guizhou Guiyang 2-1 Hubei Istar,2026-04-09
Changchun Xidu,0.15,0.33,-0.18,0.15,0.33,-0.18,0.0,0.0,0.0,0.15,0.33,-0.18,0,0,0,0.18,47.3,39.45,41.48,0.23,0.44,99,3,2,6,8.7,13.64,9.89,1,1,13,1,17,27.5,24.64,29.53,39.34,23.0,19.39,2,Lanzhou Longyuan 0-0 Changchun Xidu,2026-04-05
Lanzhou Longyuan,0.33,0.15,0.18,0.33,0.15,0.18,0.0,0.0,0.0,0.33,0.15,0.18,0,0,0,-0.18,52.7,60.55,50.24,0.44,0.23,177,6,6,2,13.64,8.7,8.97,1,1,20,7,14,84.1,75.36,45.53,60.66,95.6,80.61,4,Lanzhou Longyuan 0-0 Changchun Xidu,2026-04-05
Beijing BIT,0.88,1.18,-0.3,0.86,1.18,-0.32,0.01,0.0,0.01,0.88,1.18,-0.3,1,4,-3,-2.7,28.9,21.47,38.33,0.37,0.77,85,3,6,15,16.22,19.48,24.77,3,9,11,2,6,10.1,4.01,163.4,99.11,10.17,3.57,1,Shandong Taishan II 4-1 Beijing BIT,2026-04-05
Shandong Taishan II,1.18,0.88,0.3,1.18,0.86,0.32,0.0,0.01,-0.01,1.18,0.88,0.3,4,1,3,2.7,71.1,78.53,51.02,0.77,0.37,384,7,15,6,19.48,16.22,7.91,9,3,21,5,13,242.0,95.99,1.47,0.89,275.03,96.43,0,Shandong Taishan II 4-1 Beijing BIT,2026-04-05
Xiamen Feilu,1.09,1.11,-0.02,1.0,0.33,0.67,0.09,0.01,0.08,1.09,0.35,0.74,2,2,0,0.02,42.2,66.16,53.7,1.05,0.31,231,17,20,8,19.05,25.81,17.43,3,1,42,8,9,147.1,80.65,93.27,84.03,199.33,94.32,0,Hubei Istar 2-2 Xiamen Feilu,2026-04-05
Hubei Istar,1.11,1.09,0.02,0.33,1.0,-0.67,0.01,0.09,-0.08,0.35,1.09,-0.74,2,2,0,-0.02,57.8,33.84,40.54,0.31,1.05,121,4,8,20,25.81,19.05,16.59,1,3,12,2,13,35.3,19.35,17.73,15.97,12.0,5.68,1,Hubei Istar 2-2 Xiamen Feilu,2026-04-05
Haimen Codion,1.91,1.1,0.81,1.9,1.1,0.8,0.01,0.0,0.01,1.91,1.1,0.81,1,2,-1,-1.81,61.4,65.16,48.37,1.4,0.3,261,19,16,9,11.43,30.0,8.97,4,4,24,8,15,145.6,89.54,10.8,11.51,85.0,57.27,1,Shanghai Port II 2-1 Haimen Codion,2026-04-05
Shanghai Port II,1.1,1.91,-0.81,1.1,1.9,-0.8,0.0,0.01,-0.01,1.1,1.91,-0.81,2,1,1,1.81,38.6,34.84,40.4,0.3,1.4,109,5,9,16,30.0,11.43,11.26,4,4,7,4,18,17.0,10.46,83.0,88.49,63.43,42.73,1,Shanghai Port II 2-1 Haimen Codion,2026-04-05
Qingdao Red Lions,0.41,1.68,-1.27,0.38,1.65,-1.27,0.03,0.03,0.0,0.41,1.68,-1.27,0,1,-1,0.27,57.0,51.86,46.05,0.58,0.75,173,8,7,15,12.07,20.0,6.36,8,1,22,5,14,67.4,42.47,22.0,23.37,32.93,19.35,0,Dalian Kewei 1-0 Qingdao Red Lions,2026-04-05
Dalian Kewei,1.68,0.41,1.27,1.65,0.38,1.27,0.03,0.03,0.0,1.68,0.41,1.27,1,0,1,-0.27,43.0,48.14,45.98,0.75,0.58,132,15,15,7,20.0,12.07,12.0,1,8,20,6,17,91.3,57.53,72.13,76.63,137.27,80.65,2,Dalian Kewei 1-0 Qingdao Red Lions,2026-04-05
Guangdong Mingtu,0.65,0.61,0.04,0.65,0.49,0.16,0.0,0.12,-0.12,0.65,0.61,0.04,0,1,-1,-1.04,49.2,31.28,36.89,0.35,0.61,78,3,5,12,14.29,19.67,7.27,4,2,7,1,17,15.2,13.1,19.2,31.07,15.63,10.99,0,Guizhou Guiyang 1-0 Guangdong Mingtu,2026-04-04
Guizhou Guiyang,0.61,0.65,-0.04,0.49,0.65,-0.16,0.12,0.0,0.12,0.61,0.65,-0.04,1,0,1,1.04,50.8,68.72,48.08,0.61,0.35,166,7,12,5,19.67,14.29,6.11,2,4,23,10,17,100.8,86.9,42.6,68.93,126.63,89.01,0,Guizhou Guiyang 1-0 Guangdong Mingtu,2026-04-04
Wenzhou,0.5,1.23,-0.73,0.47,0.98,-0.51,0.03,0.25,-0.22,0.5,1.23,-0.73,1,1,0,0.73,60.2,47.62,42.49,0.44,0.43,195,8,8,9,18.18,20.93,10.13,2,6,13,1,16,68.6,55.64,16.07,14.29,38.53,28.33,1,Wuhan Three Towns II 1-1 Wenzhou,2026-04-04
Wuhan Three Towns II,1.23,0.5,0.73,0.98,0.47,0.51,0.25,0.03,0.22,1.23,0.5,0.73,1,1,0,-0.73,39.8,52.38,45.05,0.43,0.44,148,7,9,8,20.93,18.18,14.14,6,2,14,6,14,54.7,44.36,96.4,85.71,97.47,71.67,4,Wuhan Three Towns II 1-1 Wenzhou,2026-04-04
Shenzhen 2028,0.63,0.23,0.4,0.55,0.23,0.32,0.08,0.0,0.08,0.63,0.23,0.4,0,0,0,-0.4,65.1,56.75,42.77,0.5,0.33,202,11,14,8,28.0,24.24,7.84,4,4,19,7,15,110.4,79.94,4.87,3.11,54.13,31.42,0,Hangzhou Linping Wuyue 0-0 Shenzhen 2028,2026-04-04
Hangzhou Linping Wuyue,0.23,0.63,-0.4,0.23,0.55,-0.32,0.0,0.08,-0.08,0.23,0.63,-0.4,0,0,0,0.4,34.9,43.25,42.51,0.33,0.5,111,6,8,14,24.24,28.0,14.29,4,4,12,1,15,27.7,20.06,151.6,96.89,118.17,68.58,3,Hangzhou Linping Wuyue 0-0 Shenzhen 2028,2026-04-04
Jiangxi Lushan,0.23,0.29,-0.06,0.23,0.26,-0.03,0.0,0.03,-0.03,0.23,0.29,-0.06,1,1,0,0.06,43.2,42.57,47.42,0.18,0.34,141,2,6,9,33.33,26.47,9.26,3,1,10,1,22,45.1,42.27,63.53,81.6,76.23,79.19,0,Ganzhou Ruishi 1-1 Jiangxi Lushan,2026-04-04
Ganzhou Ruishi,0.29,0.23,0.06,0.26,0.23,0.03,0.03,0.0,0.03,0.29,0.23,0.06,1,1,0,-0.06,56.8,57.43,43.73,0.34,0.18,159,8,9,6,26.47,33.33,6.68,1,3,14,6,20,61.6,57.73,14.33,18.4,20.03,20.81,4,Ganzhou Ruishi 1-1 Jiangxi Lushan,2026-04-04
Chengdu Rongcheng II,0.57,0.78,-0.21,0.55,0.42,0.13,0.02,0.36,-0.34,0.57,0.78,-0.21,0,2,-2,-1.79,63.0,60.31,45.48,0.4,0.43,238,5,5,6,12.5,13.95,14.79,3,3,16,5,5,67.6,58.89,18.2,14.44,10.13,6.64,3,Guangzhou Dandelion 2-0 Chengdu Rongcheng II,2026-04-04
Guangzhou Dandelion,0.78,0.57,0.21,0.42,0.55,-0.13,0.36,0.02,0.34,0.78,0.57,0.21,2,0,2,1.79,37.0,39.69,42.92,0.43,0.4,121,10,6,5,13.95,12.5,19.6,3,3,17,7,11,47.2,41.11,107.87,85.56,142.4,93.36,1,Guangzhou Dandelion 2-0 Chengdu Rongcheng II,2026-04-04
Shanxi Chongde Ronghai,0.3,1.96,-1.66,0.29,1.96,-1.67,0.01,0.0,0.01,0.3,1.96,-1.66,1,2,-1,0.66,58.4,45.6,42.85,0.36,0.84,186,5,7,15,19.44,17.86,7.79,3,5,10,3,12,54.0,28.88,16.87,14.58,26.73,11.99,1,Tai'an Tiankuang 2-1 Shanxi Chongde Ronghai,2026-04-04
Tai'an Tiankuang,1.96,0.3,1.66,1.96,0.29,1.67,0.0,0.01,-0.01,1.96,0.3,1.66,2,1,1,-0.66,41.6,54.4,51.24,0.84,0.36,183,17,15,7,17.86,19.44,11.26,5,3,30,6,19,133.0,71.12,98.8,85.42,196.27,88.01,3,Tai'an Tiankuang 2-1 Shanxi Chongde Ronghai,2026-04-04
Shanghai Second,0.67,1.2,-0.53,0.62,0.89,-0.27,0.05,0.31,-0.26,0.67,1.2,-0.53,2,3,-1,-0.47,59.2,58.19,43.85,0.35,0.41,174,10,12,10,34.29,24.39,9.36,1,3,19,6,14,74.3,68.35,16.33,21.79,42.67,36.79,7,Dalian Yingbo II 3-2 Shanghai Second,2026-04-04
Dalian Yingbo II,1.2,0.67,0.53,0.89,0.62,0.27,0.31,0.05,0.26,1.2,0.67,0.53,3,2,1,0.47,40.8,41.81,42.23,0.41,0.35,113,4,10,12,24.39,34.29,10.93,3,1,12,4,7,34.4,31.65,58.6,78.21,73.3,63.21,4,Dalian Yingbo II 3-2 Shanghai Second,2026-04-04
Wuhan Three Towns II,0.14,1.85,-1.71,0.14,1.59,-1.45,0.0,0.26,-0.26,0.14,1.85,-1.71,1,1,0,1.71,36.4,29.83,40.66,0.38,0.93,101,7,3,12,7.89,12.9,14.0,3,3,8,3,16,28.3,14.32,95.33,92.62,68.37,40.55,0,Shenzhen 2028 1-1 Wuhan Three Towns II,2026-03-22
Shenzhen 2028,1.85,0.14,1.71,1.59,0.14,1.45,0.26,0.0,0.26,1.85,0.14,1.71,1,1,0,-1.71,63.6,70.17,50.41,0.93,0.38,261,18,12,3,12.9,7.89,10.0,3,3,22,8,13,169.3,85.68,7.6,7.38,100.23,59.45,0,Shenzhen 2028 1-1 Wuhan Three Towns II,2026-03-22
